rank,title_ru,title,url,score,votes,release_year,scraped_at
16,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,955208,2013,2026-06-09T00:03:03-07:00
17,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,950856,2013,2026-06-09T00:03:03-07:00
18,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,394761,2006,2026-06-09T00:03:03-07:00
19,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,301985,1999,2026-06-09T00:03:03-07:00
20,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,394475,2011,2026-06-09T00:03:03-07:00
21,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1065309,2020,2026-06-09T00:03:03-07:00
22,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,816278,2008,2026-06-09T00:03:03-07:00
23,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,189590,2018,2026-06-09T00:03:03-07:00
24,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,840861,2016,2026-06-09T00:03:03-07:00
25,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,,0,2026,2026-06-09T00:03:03-07:00
26,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,635013,2010,2026-06-09T00:03:03-07:00
27,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,414873,2022,2026-06-09T00:03:03-07:00
28,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,705383,2015,2026-06-09T00:03:03-07:00
29,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,132499,2023,2026-06-09T00:03:03-07:00
30,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,158379,2025,2026-06-09T00:03:03-07:00
31,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,277139,2018,2026-06-09T00:03:03-07:00
32,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,801036,2022,2026-06-09T00:03:03-07:00
33,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,637283,2005,2026-06-09T00:03:03-07:00
34,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.6,4210,2026,2026-06-09T00:03:03-07:00
35,Оставленные,The Leftovers,https://www.kinopoisk.ru/series/737589/,7.7,27671,2014,2026-06-09T00:03:03-07:00
36,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,557032,2014,2026-06-09T00:03:03-07:00
37,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,52945,2025,2026-06-09T00:03:03-07:00
38,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,129791,2023,2026-06-09T00:03:03-07:00
39,Военный повар становится легендой,Chwisabyeong jeonseoli doeda,https://www.kinopoisk.ru/series/8425589/,,0,2026,2026-06-09T00:03:03-07:00
40,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.2,107280,2026,2026-06-09T00:03:03-07:00
41,Друзья и соседи,Your Friends & Neighbors,https://www.kinopoisk.ru/series/6600202/,7.5,29270,2025,2026-06-09T00:03:03-07:00
42,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,540522,2017,2026-06-09T00:03:03-07:00
43,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,356928,1998,2026-06-09T00:03:03-07:00
44,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.8,2775,2026,2026-06-09T00:03:03-07:00
45,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,226075,2015,2026-06-09T00:03:03-07:00
46,Офсайд,Offside,https://www.kinopoisk.ru/series/11111482/,7.8,3552,2025,2026-06-09T00:03:03-07:00
47,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,412674,2004,2026-06-09T00:03:03-07:00
48,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,315060,2025,2026-06-09T00:03:03-07:00
49,Далёкий город,Uzak Sehir,https://www.kinopoisk.ru/series/6553560/,8.4,168166,2024,2026-06-09T00:03:03-07:00
50,Том и Джерри,Tom and Jerry,https://www.kinopoisk.ru/series/1372775/,8.9,22687,1940,2026-06-09T00:03:03-07:00
