rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,829035,2022,2026-07-16T00:03:03-07:00
2,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,435063,2019,2026-07-16T00:03:03-07:00
3,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,138302,2023,2026-07-16T00:03:03-07:00
4,Чемпионат мира по футболу 2026,2026 FIFA World Cup,https://www.kinopoisk.ru/series/12844456/,7.8,955,2026,2026-07-16T00:03:03-07:00
5,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.1,93256,2021,2026-07-16T00:03:03-07:00
6,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,313904,2022,2026-07-16T00:03:03-07:00
7,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1558693,2011,2026-07-16T00:03:03-07:00
8,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,960132,2013,2026-07-16T00:03:03-07:00
9,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,14983,2026,2026-07-16T00:03:03-07:00
10,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,493224,2019,2026-07-16T00:03:03-07:00
11,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,20837,2026,2026-07-16T00:03:03-07:00
12,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,19200,2026,2026-07-16T00:03:03-07:00
13,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,824630,2008,2026-07-16T00:03:03-07:00
14,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,205199,2018,2026-07-16T00:03:03-07:00
15,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,309581,1999,2026-07-16T00:03:03-07:00
16,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,968576,2013,2026-07-16T00:03:03-07:00
17,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,7007,2022,2026-07-16T00:03:03-07:00
18,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,,0,2026,2026-07-16T00:03:03-07:00
19,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,7.5,12038,2026,2026-07-16T00:03:03-07:00
20,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1077736,2020,2026-07-16T00:03:03-07:00
21,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,404206,2006,2026-07-16T00:03:03-07:00
22,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,46903,2026,2026-07-16T00:03:03-07:00
23,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,409197,2011,2026-07-16T00:03:03-07:00
24,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,642144,2010,2026-07-16T00:03:03-07:00
25,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,716132,2015,2026-07-16T00:03:03-07:00
26,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,850159,2016,2026-07-16T00:03:03-07:00
27,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,162887,2025,2026-07-16T00:03:03-07:00
28,Табакошка,Yani Neko,https://www.kinopoisk.ru/series/13136552/,,0,2026,2026-07-16T00:03:03-07:00
29,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,286770,2023,2026-07-16T00:03:03-07:00
30,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.7,4885,2026,2026-07-16T00:03:03-07:00
31,Том и Джерри,Tom and Jerry,https://www.kinopoisk.ru/series/1372775/,8.9,23576,1940,2026-07-16T00:03:03-07:00
32,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,97372,2016,2026-07-16T00:03:03-07:00
33,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,418221,2004,2026-07-16T00:03:03-07:00
34,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.7,56901,2026,2026-07-16T00:03:03-07:00
35,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,112987,2026,2026-07-16T00:03:03-07:00
36,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,8.0,4386,2026,2026-07-16T00:03:03-07:00
37,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,251698,2026,2026-07-16T00:03:03-07:00
38,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,281100,2018,2026-07-16T00:03:03-07:00
39,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,245566,2017,2026-07-16T00:03:03-07:00
40,Тьма,The Dark,https://www.kinopoisk.ru/series/13157626/,,0,2026,2026-07-16T00:03:03-07:00
41,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,643078,2005,2026-07-16T00:03:03-07:00
42,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,55571,2025,2026-07-16T00:03:03-07:00
43,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,229628,2015,2026-07-16T00:03:03-07:00
44,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,28173,2026,2026-07-16T00:03:03-07:00
45,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,362580,1998,2026-07-16T00:03:03-07:00
46,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,561600,2014,2026-07-16T00:03:03-07:00
47,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,550681,2017,2026-07-16T00:03:03-07:00
48,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.4,11198,2026,2026-07-16T00:03:03-07:00
49,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,139516,2023,2026-07-16T00:03:03-07:00
50,Хоть я и бездарная злодейка,Futsutsuka na Akujo dewa Gozaimasu ga: Suuguu Chouso Torikae Den,https://www.kinopoisk.ru/series/12951729/,,0,2026,2026-07-16T00:03:03-07:00
