rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,853468,2022,2026-08-10T00:05:28-07:00
2,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.2,137487,2021,2026-08-10T00:05:28-07:00
3,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1585234,2011,2026-08-10T00:05:28-07:00
4,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,145714,2023,2026-08-10T00:05:28-07:00
5,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,729829,2015,2026-08-10T00:05:28-07:00
6,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,454051,2019,2026-08-10T00:05:28-07:00
7,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,45330,1997,2026-08-10T00:05:28-07:00
8,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,982047,2013,2026-08-10T00:05:28-07:00
9,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,6.9,1447,2026,2026-08-10T00:05:28-07:00
10,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,,0,2026,2026-08-10T00:05:28-07:00
11,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,983164,2013,2026-08-10T00:05:28-07:00
12,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,216065,2018,2026-08-10T00:05:28-07:00
13,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,337149,2022,2026-08-10T00:05:28-07:00
14,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,318672,1999,2026-08-10T00:05:28-07:00
15,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,416620,2006,2026-08-10T00:05:28-07:00
16,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,500778,2019,2026-08-10T00:05:28-07:00
17,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,24950,2026,2026-08-10T00:05:28-07:00
18,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,836917,2008,2026-08-10T00:05:28-07:00
19,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,143256,2020,2026-08-10T00:05:28-07:00
20,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,28161,2026,2026-08-10T00:05:28-07:00
21,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,9485,2026,2026-08-10T00:05:28-07:00
22,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,650439,2010,2026-08-10T00:05:28-07:00
23,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,856532,2016,2026-08-10T00:05:28-07:00
24,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,24567,2026,2026-08-10T00:05:28-07:00
25,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,423560,2011,2026-08-10T00:05:28-07:00
26,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.3,4437,2026,2026-08-10T00:05:28-07:00
27,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,188429,2008,2026-08-10T00:05:28-07:00
28,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1090859,2020,2026-08-10T00:05:28-07:00
29,День Шакала,The Day of the Jackal,https://www.kinopoisk.ru/series/5461927/,7.9,83426,2024,2026-08-10T00:05:28-07:00
30,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.3,9470,2026,2026-08-10T00:05:28-07:00
31,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,31576,2026,2026-08-10T00:05:28-07:00
32,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,284304,2018,2026-08-10T00:05:28-07:00
33,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,117009,2026,2026-08-10T00:05:28-07:00
34,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,166308,2025,2026-08-10T00:05:28-07:00
35,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,52528,2026,2026-08-10T00:05:28-07:00
36,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,565419,2014,2026-08-10T00:05:28-07:00
37,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,426013,2004,2026-08-10T00:05:28-07:00
38,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,57348,2025,2026-08-10T00:05:28-07:00
39,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,368217,1998,2026-08-10T00:05:28-07:00
40,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.4,8025,2022,2026-08-10T00:05:28-07:00
41,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,430381,2022,2026-08-10T00:05:28-07:00
42,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.9,9170,2026,2026-08-10T00:05:28-07:00
43,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,655942,2005,2026-08-10T00:05:28-07:00
44,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,233203,2015,2026-08-10T00:05:28-07:00
45,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,249015,2017,2026-08-10T00:05:28-07:00
46,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,559027,2017,2026-08-10T00:05:28-07:00
47,Мечтаю о тебе,Geudaeege deurim,https://www.kinopoisk.ru/series/9178109/,,0,2026,2026-08-10T00:05:28-07:00
48,Оленёнок,Baby Reindeer,https://www.kinopoisk.ru/series/5165951/,7.2,79465,2024,2026-08-10T00:05:28-07:00
49,Каратель,The Punisher,https://www.kinopoisk.ru/series/978853/,7.8,65762,2017,2026-08-10T00:05:28-07:00
50,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,821160,2019,2026-08-10T00:05:28-07:00
