rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.3,400228,2019,2026-05-25T19:09:14-07:00
2,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,456547,2019,2026-05-25T19:09:14-07:00
3,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.2,16112,2026,2026-05-25T19:09:14-07:00
4,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,286299,2022,2026-05-25T19:09:14-07:00
5,Городок,The Boroughs,https://www.kinopoisk.ru/series/7385223/,7.3,1528,2026,2026-05-25T19:09:14-07:00
6,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1527298,2011,2026-05-25T19:09:14-07:00
7,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,402154,2022,2026-05-25T19:09:14-07:00
8,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,156117,2025,2026-05-25T19:09:14-07:00
9,Заложник,,https://www.kinopoisk.ru/series/11696714/,7.6,146603,2026,2026-05-25T19:09:14-07:00
10,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,950241,2013,2026-05-25T19:09:14-07:00
11,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,390543,2006,2026-05-25T19:09:14-07:00
12,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,812953,2008,2026-05-25T19:09:14-07:00
13,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.9,31402,2026,2026-05-25T19:09:14-07:00
14,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,184106,2018,2026-05-25T19:09:14-07:00
15,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.8,2620,2026,2026-05-25T19:09:14-07:00
16,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1060142,2020,2026-05-25T19:09:14-07:00
17,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,299098,1999,2026-05-25T19:09:14-07:00
18,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,837011,2016,2026-05-25T19:09:14-07:00
19,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,631995,2010,2026-05-25T19:09:14-07:00
20,Военный повар становится легендой,Chwisabyeong jeonseoli doeda,https://www.kinopoisk.ru/series/8425589/,,0,2026,2026-05-25T19:09:14-07:00
21,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,388830,2011,2026-05-25T19:09:14-07:00
22,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,699479,2015,2026-05-25T19:09:14-07:00
23,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,634981,2005,2026-05-25T19:09:14-07:00
24,У Марго проблемы с деньгами,Margo's Got Money Troubles,https://www.kinopoisk.ru/series/6458212/,7.0,5496,2026,2026-05-25T19:09:14-07:00
25,Восход корпорации Vought,Vought Rising,https://www.kinopoisk.ru/series/6056626/,,0,2026,2026-05-25T19:09:14-07:00
26,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.8,1865,2026,2026-05-25T19:09:14-07:00
27,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,51655,2025,2026-05-25T19:09:14-07:00
28,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.2,105112,2026,2026-05-25T19:09:14-07:00
29,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,275367,2018,2026-05-25T19:09:14-07:00
30,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,76456,2016,2026-05-25T19:09:14-07:00
31,Андор,Andor,https://www.kinopoisk.ru/series/1209850/,8.2,65443,2026,2026-05-25T19:09:14-07:00
32,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,,0,2026,2026-05-25T19:09:14-07:00
33,Поколение «Ви»,Gen V,https://www.kinopoisk.ru/series/1431133/,7.2,46172,2026,2026-05-25T19:09:14-07:00
34,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,125909,2026,2026-05-25T19:09:14-07:00
35,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,555277,2014,2026-05-25T19:09:14-07:00
36,Каштановый человечек,Kastanjemanden,https://www.kinopoisk.ru/series/1434190/,7.5,68603,2021,2026-05-25T19:09:14-07:00
37,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,224693,2015,2026-05-25T19:09:14-07:00
38,Каратель,The Punisher,https://www.kinopoisk.ru/series/978853/,7.8,62192,2026,2026-05-25T19:09:14-07:00
39,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,310887,2025,2026-05-25T19:09:14-07:00
40,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,798372,2022,2026-05-25T19:09:14-07:00
41,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,131455,2026,2026-05-25T19:09:14-07:00
42,Жена принца XXI века,21segi daegun buin,https://www.kinopoisk.ru/series/6648415/,8.5,15583,2026,2026-05-25T19:09:14-07:00
43,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.8,804285,2019,2026-05-25T19:09:14-07:00
44,Бесстыжие,Shameless,https://www.kinopoisk.ru/series/571335/,8.6,675541,2026,2026-05-25T19:09:14-07:00
45,Река Мадисон,The Madison,https://www.kinopoisk.ru/series/6256612/,8.0,16181,2026,2026-05-25T19:09:14-07:00
46,Рустер,Rooster,https://www.kinopoisk.ru/series/10646404/,7.6,3647,2026,2026-05-25T19:09:14-07:00
47,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,535626,2017,2026-05-25T19:09:14-07:00
48,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,410654,2004,2026-05-25T19:09:14-07:00
49,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.1,1117,2026,2026-05-25T19:09:14-07:00
50,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,240475,2017,2026-05-25T19:09:14-07:00
