rank,title_ru,title,url,score,votes,release_year,scraped_at
19,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.9,36212,2026,2026-06-07T00:03:04-07:00
20,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,815818,2008,2026-06-07T00:03:04-07:00
21,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,840291,2016,2026-06-07T00:03:04-07:00
22,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1064592,2020,2026-06-07T00:03:04-07:00
23,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,393618,2011,2026-06-07T00:03:04-07:00
24,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,158105,2025,2026-06-07T00:03:04-07:00
25,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,704623,2015,2026-06-07T00:03:04-07:00
26,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,634574,2010,2026-06-07T00:03:04-07:00
27,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,950316,2013,2026-06-07T00:03:04-07:00
28,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,413872,2022,2026-06-07T00:03:04-07:00
29,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,800626,2022,2026-06-07T00:03:04-07:00
30,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,636956,2005,2026-06-07T00:03:04-07:00
31,Том и Джерри,Tom and Jerry,https://www.kinopoisk.ru/series/1372775/,8.9,22616,1940,2026-06-07T00:03:04-07:00
32,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,314402,2025,2026-06-07T00:03:04-07:00
33,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,52760,2025,2026-06-07T00:03:04-07:00
34,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,276891,2018,2026-06-07T00:03:04-07:00
35,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.6,3903,2026,2026-06-07T00:03:04-07:00
36,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,132330,2023,2026-06-07T00:03:04-07:00
37,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.8,2525,2026,2026-06-07T00:03:04-07:00
38,Военный повар становится легендой,Chwisabyeong jeonseoli doeda,https://www.kinopoisk.ru/series/8425589/,,0,2026,2026-06-07T00:03:04-07:00
39,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.2,106943,2026,2026-06-07T00:03:04-07:00
40,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,556755,2014,2026-06-07T00:03:04-07:00
41,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,356617,1998,2026-06-07T00:03:04-07:00
42,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,539823,2017,2026-06-07T00:03:04-07:00
43,Заложник,,https://www.kinopoisk.ru/series/11696714/,7.6,207895,2026,2026-06-07T00:03:04-07:00
44,Далёкий город,Uzak Sehir,https://www.kinopoisk.ru/series/6553560/,8.4,167423,2024,2026-06-07T00:03:04-07:00
45,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,129247,2023,2026-06-07T00:03:04-07:00
46,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,225889,2015,2026-06-07T00:03:04-07:00
47,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.8,807287,2019,2026-06-07T00:03:04-07:00
48,Друзья и соседи,Your Friends & Neighbors,https://www.kinopoisk.ru/series/6600202/,7.5,29106,2025,2026-06-07T00:03:04-07:00
49,Чёрное зеркало,Black Mirror,https://www.kinopoisk.ru/series/655800/,8.5,424715,2011,2026-06-07T00:03:04-07:00
50,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,241662,2017,2026-06-07T00:03:04-07:00
