rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.8,6713,2026,2026-05-30T18:10:39-07:00
2,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.3,406403,2019,2026-05-30T18:10:39-07:00
3,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,461676,2019,2026-05-30T18:10:39-07:00
4,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.8,19905,2026,2026-05-30T18:10:39-07:00
5,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.2,21571,2026,2026-05-30T18:10:39-07:00
6,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,289359,2022,2026-05-30T18:10:39-07:00
7,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1530163,2011,2026-05-30T18:10:39-07:00
8,Бороуз,The Boroughs,https://www.kinopoisk.ru/series/7385223/,7.2,3646,2026,2026-05-30T18:10:39-07:00
9,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,186274,2018,2026-05-30T18:10:39-07:00
10,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,226938,2023,2026-05-30T18:10:39-07:00
11,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.8,3376,2026,2026-05-30T18:10:39-07:00
12,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,157117,2025,2026-05-30T18:10:39-07:00
13,Закулисье,The Backrooms,https://www.kinopoisk.ru/series/5129650/,7.6,3535,2022,2026-05-30T18:10:39-07:00
14,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,392094,2006,2026-05-30T18:10:39-07:00
15,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,79119,2016,2026-05-30T18:10:39-07:00
16,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,951944,2013,2026-05-30T18:10:39-07:00
17,Звёздный городок,Star City,https://www.kinopoisk.ru/series/10646402/,,0,2026,2026-05-30T18:10:39-07:00
18,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,300134,1999,2026-05-30T18:10:39-07:00
19,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,814142,2008,2026-05-30T18:10:39-07:00
20,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1062048,2020,2026-05-30T18:10:39-07:00
21,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,408283,2022,2026-05-30T18:10:39-07:00
22,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,838369,2016,2026-05-30T18:10:39-07:00
23,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,390880,2011,2026-05-30T18:10:39-07:00
24,Заложник,,https://www.kinopoisk.ru/series/11696714/,7.6,183072,2026,2026-05-30T18:10:39-07:00
25,Ради всего человечества,For All Mankind,https://www.kinopoisk.ru/series/1188415/,7.5,15675,2019,2026-05-30T18:10:39-07:00
26,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.6,1576,2026,2026-05-30T18:10:39-07:00
27,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.9,33125,2026,2026-05-30T18:10:39-07:00
28,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,701797,2015,2026-05-30T18:10:39-07:00
29,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,633061,2010,2026-05-30T18:10:39-07:00
30,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.6,2793,2026,2026-05-30T18:10:39-07:00
31,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,52088,2025,2026-05-30T18:10:39-07:00
32,Похищенная,The Stolen Girl,https://www.kinopoisk.ru/series/7519840/,6.6,11164,2025,2026-05-30T18:10:39-07:00
33,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,949016,2013,2026-05-30T18:10:39-07:00
34,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,635837,2005,2026-05-30T18:10:39-07:00
35,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,276006,2018,2026-05-30T18:10:39-07:00
36,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,799240,2022,2026-05-30T18:10:39-07:00
37,Каштановый человечек,Kastanjemanden,https://www.kinopoisk.ru/series/1434190/,7.5,69280,2021,2026-05-30T18:10:39-07:00
38,Заветы,The Testaments,https://www.kinopoisk.ru/series/5116191/,8.0,5368,2026,2026-05-30T18:10:39-07:00
39,Далёкий город,Uzak Sehir,https://www.kinopoisk.ru/series/6553560/,8.4,164423,2024,2026-05-30T18:10:39-07:00
40,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.2,105901,2026,2026-05-30T18:10:39-07:00
41,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,555923,2014,2026-05-30T18:10:39-07:00
42,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,225223,2015,2026-05-30T18:10:39-07:00
43,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,127255,2023,2026-05-30T18:10:39-07:00
44,Том и Джерри,Tom and Jerry,https://www.kinopoisk.ru/series/1372775/,8.9,22414,1940,2026-05-30T18:10:39-07:00
45,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,411336,2004,2026-05-30T18:10:39-07:00
46,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,355666,1998,2026-05-30T18:10:39-07:00
47,Военный повар становится легендой,Chwisabyeong jeonseoli doeda,https://www.kinopoisk.ru/series/8425589/,,0,2026,2026-05-30T18:10:39-07:00
48,У Марго проблемы с деньгами,Margo's Got Money Troubles,https://www.kinopoisk.ru/series/6458212/,7.0,6407,2026,2026-05-30T18:10:39-07:00
49,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,312364,2025,2026-05-30T18:10:39-07:00
50,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,537503,2017,2026-05-30T18:10:39-07:00
