rank,title,url,score,votes,release_year,scraped_at
1,Off Campus,https://www.imdb.com/title/tt33546863/,8.0,34551,2026,2026-06-20T00:03:03-07:00
2,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.3,26110,2026,2026-06-20T00:03:03-07:00
3,Cape Fear,https://www.imdb.com/title/tt34675596/,7.0,3925,2026,2026-06-20T00:03:03-07:00
4,From,https://www.imdb.com/title/tt9813792/,7.8,190211,2022,2026-06-20T00:03:03-07:00
5,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.9,44228,2026,2026-06-20T00:03:03-07:00
6,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.4,10048,2026,2026-06-20T00:03:03-07:00
7,Every Year After,https://www.imdb.com/title/tt33055254/,6.3,3231,2026,2026-06-20T00:03:03-07:00
8,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,27350,2026,2026-06-20T00:03:03-07:00
9,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.6,8080,2026,2026-06-20T00:03:03-07:00
10,The Boys,https://www.imdb.com/title/tt1190634/,8.5,996953,2019,2026-06-20T00:03:03-07:00
11,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,314704,2019,2026-06-20T00:03:03-07:00
12,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2625585,2011,2026-06-20T00:03:03-07:00
13,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,530927,2022,2026-06-20T00:03:03-07:00
14,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,59914,2025,2026-06-20T00:03:03-07:00
15,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,42441,2025,2026-06-20T00:03:03-07:00
16,The Witness,https://www.imdb.com/title/tt31631015/,6.5,3056,2026,2026-06-20T00:03:03-07:00
17,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,155184,2025,2026-06-20T00:03:03-07:00
18,Legends,https://www.imdb.com/title/tt33265765/,7.9,19840,2026,2026-06-20T00:03:03-07:00
19,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2631505,2008,2026-06-20T00:03:03-07:00
20,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.2,66748,2016,2026-06-20T00:03:03-07:00
21,Not Suitable for Work,https://www.imdb.com/title/tt35823838/,6.7,1706,2026,2026-06-20T00:03:03-07:00
22,Tip Toe,https://www.imdb.com/title/tt35768911/,8.2,2587,2026,2026-06-20T00:03:03-07:00
23,Rivals,https://www.imdb.com/title/tt21906238/,7.9,19235,2024,2026-06-20T00:03:03-07:00
24,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,698812,2013,2026-06-20T00:03:03-07:00
25,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,313961,2018,2026-06-20T00:03:03-07:00
26,Among Us,https://www.imdb.com/title/tt28230655/,7.3,2172,2026,2026-06-20T00:03:03-07:00
27,Alice and Steve,https://www.imdb.com/title/tt35728748/,6.8,1427,2026,2026-06-20T00:03:03-07:00
28,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,541281,2005,2026-06-20T00:03:03-07:00
29,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,129438,2018,2026-06-20T00:03:03-07:00
30,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,240093,2005,2026-06-20T00:03:03-07:00
31,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,446726,2020,2026-06-20T00:03:03-07:00
32,Interview with the Vampire,https://www.imdb.com/title/tt3960394/,7.6,40636,2022,2026-06-20T00:03:03-07:00
33,Lucky,https://www.imdb.com/title/tt34866681/,,0,2026,2026-06-20T00:03:03-07:00
34,Raakh,https://www.imdb.com/title/tt35870921/,7.6,3060,2026,2026-06-20T00:03:03-07:00
35,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,583184,1999,2026-06-20T00:03:03-07:00
36,Sweet Magnolias,https://www.imdb.com/title/tt9077540/,7.3,28161,2020,2026-06-20T00:03:03-07:00
37,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,145289,1999,2026-06-20T00:03:03-07:00
38,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,90304,2019,2026-06-20T00:03:03-07:00
39,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,724199,2013,2026-06-20T00:03:03-07:00
