rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,857682,2022,2026-08-13T00:03:04-07:00
2,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,146450,2023,2026-08-13T00:03:04-07:00
3,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1587670,2011,2026-08-13T00:03:04-07:00
4,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,732077,2015,2026-08-13T00:03:04-07:00
5,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,104398,2016,2026-08-13T00:03:04-07:00
6,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.2,140580,2021,2026-08-13T00:03:04-07:00
7,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.2,1058,2026,2026-08-13T00:03:04-07:00
8,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.3,2604,2026,2026-08-13T00:03:04-07:00
9,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,455076,2019,2026-08-13T00:03:04-07:00
10,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,983216,2013,2026-08-13T00:03:04-07:00
11,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,984457,2013,2026-08-13T00:03:04-07:00
12,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,319462,1999,2026-08-13T00:03:04-07:00
13,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,46116,1997,2026-08-13T00:03:04-07:00
14,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,501454,2019,2026-08-13T00:03:04-07:00
15,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,337722,2022,2026-08-13T00:03:04-07:00
16,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,25460,2026,2026-08-13T00:03:04-07:00
17,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,188894,2008,2026-08-13T00:03:04-07:00
18,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,417422,2006,2026-08-13T00:03:04-07:00
19,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,143648,2020,2026-08-13T00:03:04-07:00
20,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,837709,2008,2026-08-13T00:03:04-07:00
21,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,651252,2010,2026-08-13T00:03:04-07:00
22,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1091929,2020,2026-08-13T00:03:04-07:00
23,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,216976,2018,2026-08-13T00:03:04-07:00
24,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,424772,2011,2026-08-13T00:03:04-07:00
25,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,857236,2016,2026-08-13T00:03:04-07:00
26,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,28788,2026,2026-08-13T00:03:04-07:00
27,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,117585,2026,2026-08-13T00:03:04-07:00
28,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,9969,2026,2026-08-13T00:03:04-07:00
29,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,25011,2026,2026-08-13T00:03:04-07:00
30,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.3,10393,2026,2026-08-13T00:03:04-07:00
31,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.3,4849,2026,2026-08-13T00:03:04-07:00
32,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,166721,2025,2026-08-13T00:03:04-07:00
