rank,title,url,score,votes,release_year,scraped_at
19,Marshals,https://www.imdb.com/title/tt36849871/,6.1,13067,2026,2026-06-02T00:03:03-07:00
20,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,89281,2019,2026-06-02T00:03:03-07:00
21,Rivals,https://www.imdb.com/title/tt21906238/,7.9,18239,2024,2026-06-02T00:03:03-07:00
22,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2623977,2008,2026-06-02T00:03:03-07:00
23,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,152186,2025,2026-06-02T00:03:03-07:00
24,The Backrooms,https://www.imdb.com/title/tt20863294/,8.3,2550,2022,2026-06-02T00:03:03-07:00
25,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,696537,2013,2026-06-02T00:03:03-07:00
26,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,312355,2018,2026-06-02T00:03:03-07:00
27,A Good Girl's Guide to Murder,https://www.imdb.com/title/tt28118211/,6.8,25617,2024,2026-06-02T00:03:03-07:00
28,Nemesis,https://www.imdb.com/title/tt36022742/,6.0,3381,2026,2026-06-02T00:03:03-07:00
29,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,128533,2018,2026-06-02T00:03:03-07:00
30,Vought Rising,https://www.imdb.com/title/tt33041431/,,0,2027,2026-06-02T00:03:03-07:00
31,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,239618,2005,2026-06-02T00:03:03-07:00
32,Invincible,https://www.imdb.com/title/tt6741278/,8.7,340995,2021,2026-06-02T00:03:03-07:00
33,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,540079,2005,2026-06-02T00:03:03-07:00
34,Margo's Got Money Troubles,https://www.imdb.com/title/tt31137273/,7.3,9452,2026,2026-06-02T00:03:03-07:00
35,The Mandalorian,https://www.imdb.com/title/tt8111088/,8.6,657332,2019,2026-06-02T00:03:03-07:00
36,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1705111,2016,2026-06-02T00:03:03-07:00
37,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.0,1143,2026,2026-06-02T00:03:03-07:00
38,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,719718,2013,2026-06-02T00:03:03-07:00
39,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,581345,1999,2026-06-02T00:03:03-07:00
40,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,209357,2011,2026-06-02T00:03:03-07:00
41,Beef,https://www.imdb.com/title/tt14403178/,8.0,173655,2023,2026-06-02T00:03:03-07:00
42,Man on Fire,https://www.imdb.com/title/tt27331527/,6.7,10525,2026,2026-06-02T00:03:03-07:00
43,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1198533,2010,2026-06-02T00:03:03-07:00
44,One Piece,https://www.imdb.com/title/tt0388629/,9.0,355176,1999,2026-06-02T00:03:03-07:00
45,The Handmaid's Tale,https://www.imdb.com/title/tt5834204/,8.3,299103,2017,2026-06-02T00:03:03-07:00
46,Jack Ryan,https://www.imdb.com/title/tt5057054/,8.0,193775,2018,2026-06-02T00:03:03-07:00
47,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,230365,2008,2026-06-02T00:03:03-07:00
48,Daredevil: Born Again,https://www.imdb.com/title/tt18923754/,8.1,107599,2025,2026-06-02T00:03:03-07:00
49,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,838791,2015,2026-06-02T00:03:03-07:00
50,Tracker,https://www.imdb.com/title/tt13875494/,7.1,29786,2024,2026-06-02T00:03:03-07:00
51,Two Weeks in August,https://www.imdb.com/title/tt36118374/,5.6,514,2026,2026-06-02T00:03:03-07:00
52,Rooster,https://www.imdb.com/title/tt32420734/,7.6,15943,2026,2026-06-02T00:03:03-07:00
53,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.7,249755,2026,2026-06-02T00:03:03-07:00
54,Berlin and the Lady with an Ermine,https://www.imdb.com/title/tt42178219/,7.0,5513,2026,2026-06-02T00:03:03-07:00
55,M.I.A.,https://www.imdb.com/title/tt33253070/,6.4,2262,2026,2026-06-02T00:03:03-07:00
56,Landman,https://www.imdb.com/title/tt14186672/,8.2,108526,2024,2026-06-02T00:03:03-07:00
57,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,444908,2020,2026-06-02T00:03:03-07:00
58,The Madison,https://www.imdb.com/title/tt33204276/,7.8,18994,2026,2026-06-02T00:03:03-07:00
59,Outlander,https://www.imdb.com/title/tt3006802/,8.3,201794,2014,2026-06-02T00:03:03-07:00
60,Paradise,https://www.imdb.com/title/tt27444205/,7.9,81510,2025,2026-06-02T00:03:03-07:00
61,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,326187,2021,2026-06-02T00:03:03-07:00
62,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,144896,1999,2026-06-02T00:03:03-07:00
63,The Office,https://www.imdb.com/title/tt0386676/,9.0,834534,2005,2026-06-02T00:03:03-07:00
64,Cape Fear,https://www.imdb.com/title/tt34675596/,,0,2026,2026-06-02T00:03:03-07:00
65,ER,https://www.imdb.com/title/tt0108757/,7.9,78510,1994,2026-06-02T00:03:03-07:00
66,Bad Thoughts,https://www.imdb.com/title/tt32082636/,6.2,7006,2025,2026-06-02T00:03:03-07:00
67,Mating Season,https://www.imdb.com/title/tt14690136/,6.4,1021,2026,2026-06-02T00:03:03-07:00
68,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,374596,2005,2026-06-02T00:03:03-07:00
69,The Wonderfools,https://www.imdb.com/title/tt34440854/,7.7,4294,2026,2026-06-02T00:03:03-07:00
70,The Wire,https://www.imdb.com/title/tt0306414/,9.3,431983,2002,2026-06-02T00:03:03-07:00
71,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,124621,2023,2026-06-02T00:03:03-07:00
72,True Detective,https://www.imdb.com/title/tt2356777/,8.8,757167,2014,2026-06-02T00:03:03-07:00
73,The Punisher,https://www.imdb.com/title/tt5675620/,8.4,305121,2017,2026-06-02T00:03:03-07:00
74,The Bear,https://www.imdb.com/title/tt14452776/,8.5,310123,2022,2026-06-02T00:03:03-07:00
75,Jujutsu Kaisen,https://www.imdb.com/title/tt12343534/,8.5,208970,2020,2026-06-02T00:03:03-07:00
76,The Chestnut Man,https://www.imdb.com/title/tt10834220/,7.6,66750,2021,2026-06-02T00:03:03-07:00
77,Citadel,https://www.imdb.com/title/tt9794044/,6.2,40795,2023,2026-06-02T00:03:03-07:00
78,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,595428,2001,2026-06-02T00:03:03-07:00
79,Reacher,https://www.imdb.com/title/tt9288030/,8.0,294651,2022,2026-06-02T00:03:03-07:00
80,Lost,https://www.imdb.com/title/tt0411008/,8.3,673393,2004,2026-06-02T00:03:03-07:00
81,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,738929,2011,2026-06-02T00:03:03-07:00
82,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,937723,2007,2026-06-02T00:03:03-07:00
83,NCIS,https://www.imdb.com/title/tt0364845/,7.8,176794,2003,2026-06-02T00:03:03-07:00
84,Severance,https://www.imdb.com/title/tt11280740/,8.6,390931,2022,2026-06-02T00:03:03-07:00
85,Dexter,https://www.imdb.com/title/tt0773262/,8.6,937448,2006,2026-06-02T00:03:03-07:00
86,Heated Rivalry,https://www.imdb.com/title/tt35495073/,8.8,107014,2025,2026-06-02T00:03:03-07:00
87,Succession,https://www.imdb.com/title/tt7660850/,8.8,357636,2018,2026-06-02T00:03:03-07:00
88,Sapne Vs Everyone,https://www.imdb.com/title/tt30263074/,9.2,83768,2023,2026-06-02T00:03:03-07:00
89,Young Sheldon,https://www.imdb.com/title/tt6226232/,7.7,147916,2017,2026-06-02T00:03:03-07:00
90,Friends,https://www.imdb.com/title/tt0108778/,8.8,1193939,1994,2026-06-02T00:03:03-07:00
91,Peaky Blinders,https://www.imdb.com/title/tt2442560/,8.7,778603,2013,2026-06-02T00:03:03-07:00
92,MobLand,https://www.imdb.com/title/tt31510819/,8.3,115145,2025,2026-06-02T00:03:03-07:00
93,Running Point,https://www.imdb.com/title/tt14879018/,7.3,27080,2025,2026-06-02T00:03:03-07:00
94,Silo,https://www.imdb.com/title/tt14688458/,8.1,214558,2023,2026-06-02T00:03:03-07:00
95,Suits,https://www.imdb.com/title/tt1632701/,8.4,541000,2011,2026-06-02T00:03:03-07:00
96,Andor,https://www.imdb.com/title/tt9253284/,8.6,278149,2022,2026-06-02T00:03:03-07:00
97,Good Omens,https://www.imdb.com/title/tt1869454/,8.0,125428,2019,2026-06-02T00:03:03-07:00
98,Something Very Bad Is Going to Happen,https://www.imdb.com/title/tt32937780/,6.8,30772,2026,2026-06-02T00:03:03-07:00
99,Deli Boys,https://www.imdb.com/title/tt23052950/,7.2,3811,2025,2026-06-02T00:03:03-07:00
100,Mad Men,https://www.imdb.com/title/tt0804503/,8.7,290480,2007,2026-06-02T00:03:03-07:00
