rank,title,url,score,votes,release_year,scraped_at
1,The Gentlemen,https://www.imdb.com/title/tt13210838/,8.0,192823,2024,2026-09-15T00:03:03-07:00
2,Silo,https://www.imdb.com/title/tt14688458/,8.1,239946,2023,2026-09-15T00:03:03-07:00
3,Lanterns,https://www.imdb.com/title/tt26545992/,7.8,32081,2026,2026-09-15T00:03:03-07:00
4,Reacher,https://www.imdb.com/title/tt9288030/,8.0,312634,2022,2026-09-15T00:03:03-07:00
5,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,113884,2022,2026-09-15T00:03:03-07:00
6,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,465093,2020,2026-09-15T00:03:03-07:00
7,Lioness,https://www.imdb.com/title/tt13111078/,7.8,97524,2023,2026-09-15T00:03:03-07:00
8,Furious,https://www.imdb.com/title/tt36303968/,7.9,22618,2026,2026-09-15T00:03:03-07:00
9,Crew Girl,https://www.imdb.com/title/tt38218082/,6.7,1195,2026,2026-09-15T00:03:03-07:00
10,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,249052,2008,2026-09-15T00:03:03-07:00
11,Last Seen,https://www.imdb.com/title/tt6037988/,7.5,633,2026,2026-09-15T00:03:03-07:00
12,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2661484,2011,2026-09-15T00:03:03-07:00
13,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,155743,2022,2026-09-15T00:03:03-07:00
14,MobLand,https://www.imdb.com/title/tt31510819/,8.3,123946,2025,2026-09-15T00:03:03-07:00
15,Dark Matter,https://www.imdb.com/title/tt19231492/,7.6,79502,2024,2026-09-15T00:03:03-07:00
16,Below,https://www.imdb.com/title/tt35934755/,8.5,67,2026,2026-09-15T00:03:03-07:00
17,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,79026,2022,2026-09-15T00:03:03-07:00
18,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,93769,2016,2026-09-15T00:03:03-07:00
19,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.1,76721,2026,2026-09-15T00:03:03-07:00
20,The Shards,https://www.imdb.com/title/tt27543562/,6.0,5405,2026,2026-09-15T00:03:03-07:00
21,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2675683,2008,2026-09-15T00:03:03-07:00
22,Fauda,https://www.imdb.com/title/tt4565380/,8.3,44986,2015,2026-09-15T00:03:03-07:00
23,The Dinner Club,https://www.imdb.com/title/tt37439410/,6.5,703,2026,2026-09-15T00:03:03-07:00
24,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,569069,2022,2026-09-15T00:03:03-07:00
25,Chad Powers,https://www.imdb.com/title/tt31449991/,7.5,17691,2025,2026-09-15T00:03:03-07:00
26,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,595878,1999,2026-09-15T00:03:03-07:00
27,Ludwig,https://www.imdb.com/title/tt27846061/,8.1,24991,2024,2026-09-15T00:03:03-07:00
28,American Horror Story,https://www.imdb.com/title/tt1844624/,7.9,364736,2011,2026-09-15T00:03:03-07:00
29,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,135386,2018,2026-09-15T00:03:03-07:00
30,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,169644,2025,2026-09-15T00:03:03-07:00
31,Stuart Fails to Save the Universe,https://www.imdb.com/title/tt27497393/,7.1,8941,2026,2026-09-15T00:03:03-07:00
32,Adults,https://www.imdb.com/title/tt33049767/,7.6,12076,2025,2026-09-15T00:03:03-07:00
33,Sterling Point,https://www.imdb.com/title/tt35618070/,7.4,15271,2026,2026-09-15T00:03:03-07:00
34,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,604330,2001,2026-09-15T00:03:03-07:00
35,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,547874,2005,2026-09-15T00:03:03-07:00
36,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1213572,2010,2026-09-15T00:03:03-07:00
37,The Paper,https://www.imdb.com/title/tt32159809/,6.9,14976,2025,2026-09-15T00:03:03-07:00
38,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,746659,2013,2026-09-15T00:03:03-07:00
39,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,712195,2013,2026-09-15T00:03:03-07:00
40,True Detective,https://www.imdb.com/title/tt2356777/,8.8,769959,2014,2026-09-15T00:03:03-07:00
41,The Pendragon Cycle: Rise of the Merlin,https://www.imdb.com/title/tt23734948/,6.1,4780,2026,2026-09-15T00:03:03-07:00
42,Harry Potter,https://www.imdb.com/title/tt13918446/,,0,2026,2026-09-15T00:03:03-07:00
43,It's Always Sunny in Philadelphia,https://www.imdb.com/title/tt0472954/,8.8,284867,2005,2026-09-15T00:03:03-07:00
44,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,863342,2015,2026-09-15T00:03:03-07:00
45,SEAL Team,https://www.imdb.com/title/tt6473344/,7.9,41242,2017,2026-09-15T00:03:03-07:00
46,The Drop: A Snowfall Saga,https://www.imdb.com/title/tt36210894/,7.1,301,2026,2026-09-15T00:03:03-07:00
47,Tires,https://www.imdb.com/title/tt31491435/,7.7,25981,2024,2026-09-15T00:03:03-07:00
48,The Office,https://www.imdb.com/title/tt0386676/,9.0,849817,2005,2026-09-15T00:03:03-07:00
49,Severance,https://www.imdb.com/title/tt11280740/,8.6,406103,2022,2026-09-15T00:03:03-07:00
50,Colin from Accounts,https://www.imdb.com/title/tt18228732/,8.0,16582,2022,2026-09-15T00:03:03-07:00
51,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,242925,2005,2026-09-15T00:03:03-07:00
52,Off Campus,https://www.imdb.com/title/tt33546863/,7.8,54837,2026,2026-09-15T00:03:03-07:00
53,Paradise,https://www.imdb.com/title/tt27444205/,7.9,89311,2025,2026-09-15T00:03:03-07:00
54,Outer Banks,https://www.imdb.com/title/tt10293938/,7.5,114451,2020,2026-09-15T00:03:03-07:00
55,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,64319,2026,2026-09-15T00:03:03-07:00
56,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,334137,2021,2026-09-15T00:03:03-07:00
57,Vigil,https://www.imdb.com/title/tt11846996/,7.4,32120,2021,2026-09-15T00:03:03-07:00
58,The Wire,https://www.imdb.com/title/tt0306414/,9.3,439019,2002,2026-09-15T00:03:03-07:00
59,The Bear,https://www.imdb.com/title/tt14452776/,8.5,325431,2022,2026-09-15T00:03:03-07:00
60,Dexter,https://www.imdb.com/title/tt0773262/,8.6,954919,2006,2026-09-15T00:03:03-07:00
61,Carrie,https://www.imdb.com/title/tt11540908/,7.4,13,2026,2026-09-15T00:03:03-07:00
62,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,147240,1999,2026-09-15T00:03:03-07:00
63,Dexter: Resurrection,https://www.imdb.com/title/tt33043892/,9.0,155870,2025,2026-09-15T00:03:03-07:00
64,From,https://www.imdb.com/title/tt9813792/,7.7,207603,2022,2026-09-15T00:03:03-07:00
65,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1738548,2016,2026-09-15T00:03:03-07:00
66,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,321659,2018,2026-09-15T00:03:03-07:00
67,Shameless,https://www.imdb.com/title/tt1586680/,8.5,338730,2011,2026-09-15T00:03:03-07:00
68,East of Eden,https://www.imdb.com/title/tt21097264/,,0,2026,2026-09-15T00:03:03-07:00
69,Heroes,https://www.imdb.com/title/tt0813715/,7.5,265728,2006,2026-09-15T00:03:03-07:00
70,Landman,https://www.imdb.com/title/tt14186672/,8.2,115968,2024,2026-09-15T00:03:03-07:00
71,Dang!,https://www.imdb.com/title/tt40003445/,6.2,425,2026,2026-09-15T00:03:03-07:00
72,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1025744,2019,2026-09-15T00:03:03-07:00
73,Lucky,https://www.imdb.com/title/tt34866681/,6.7,16392,2026,2026-09-15T00:03:03-07:00
74,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,748660,2011,2026-09-15T00:03:03-07:00
75,Mushoku Tensei: Jobless Reincarnation,https://www.imdb.com/title/tt13293588/,8.2,59023,2021,2026-09-15T00:03:03-07:00
76,One Piece,https://www.imdb.com/title/tt0388629/,9.0,366850,1999,2026-09-15T00:03:03-07:00
77,Youth,https://www.imdb.com/title/tt35949226/,,0,2026,2026-09-15T00:03:03-07:00
78,Monster,https://www.imdb.com/title/tt13207736/,7.7,226362,2022,2026-09-15T00:03:03-07:00
79,Banshee,https://www.imdb.com/title/tt2017109/,8.4,151366,2013,2026-09-15T00:03:03-07:00
80,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,215594,2011,2026-09-15T00:03:03-07:00
81,Anna Pigeon,https://www.imdb.com/title/tt36937503/,6.0,1313,2026,2026-09-15T00:03:03-07:00
82,Friends,https://www.imdb.com/title/tt0108778/,8.8,1207604,1994,2026-09-15T00:03:03-07:00
83,Succession,https://www.imdb.com/title/tt7660850/,8.8,367426,2018,2026-09-15T00:03:03-07:00
84,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,377802,2005,2026-09-15T00:03:03-07:00
85,Neagley,https://www.imdb.com/title/tt33539520/,,0,2026,2026-09-15T00:03:03-07:00
86,Mirzapur,https://www.imdb.com/title/tt6473300/,8.4,95137,2018,2026-09-15T00:03:03-07:00
87,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,284915,2026,2026-09-15T00:03:03-07:00
88,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,324757,2019,2026-09-15T00:03:03-07:00
89,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,174088,2025,2026-09-15T00:03:03-07:00
90,Gilmore Girls,https://www.imdb.com/title/tt0238784/,8.2,177151,2000,2026-09-15T00:03:03-07:00
91,Best Medicine,https://www.imdb.com/title/tt36885662/,6.7,6624,2026,2026-09-15T00:03:03-07:00
92,Fargo,https://www.imdb.com/title/tt2802850/,8.8,475166,2014,2026-09-15T00:03:03-07:00
93,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,946273,2007,2026-09-15T00:03:03-07:00
94,House,https://www.imdb.com/title/tt0412142/,8.7,600637,2004,2026-09-15T00:03:03-07:00
95,ER,https://www.imdb.com/title/tt0108757/,7.9,80382,1994,2026-09-15T00:03:03-07:00
96,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,130919,2023,2026-09-15T00:03:03-07:00
97,Leanne,https://www.imdb.com/title/tt32213668/,7.2,6765,2025,2026-09-15T00:03:03-07:00
98,The X-Files,https://www.imdb.com/title/tt0106179/,8.6,276542,1993,2026-09-15T00:03:03-07:00
99,Chernobyl,https://www.imdb.com/title/tt7366338/,9.3,1064190,2019,2026-09-15T00:03:03-07:00
100,NCIS,https://www.imdb.com/title/tt0364845/,7.8,178048,2003,2026-09-15T00:03:03-07:00
