rank,title,url,score,votes,release_year,scraped_at
1,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,541797,2022,2026-07-06T00:03:03-07:00
2,I Will Find You,https://www.imdb.com/title/tt34771210/,7.2,28940,2026,2026-07-06T00:03:03-07:00
3,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.4,13898,2026,2026-07-06T00:03:03-07:00
4,From,https://www.imdb.com/title/tt9813792/,7.8,195962,2022,2026-07-06T00:03:03-07:00
5,Silo,https://www.imdb.com/title/tt14688458/,8.1,217902,2023,2026-07-06T00:03:03-07:00
6,The Bear,https://www.imdb.com/title/tt14452776/,8.5,314631,2022,2026-07-06T00:03:03-07:00
7,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.2,88352,2024,2026-07-06T00:03:03-07:00
8,Elle,https://www.imdb.com/title/tt32020831/,6.9,1965,2026,2026-07-06T00:03:03-07:00
9,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.2,42580,2026,2026-07-06T00:03:03-07:00
10,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2631005,2011,2026-07-06T00:03:03-07:00
11,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,40989,2026,2026-07-06T00:03:03-07:00
12,Cape Fear,https://www.imdb.com/title/tt34675596/,6.9,6420,2026,2026-07-06T00:03:03-07:00
13,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,8.1,934,2026,2026-07-06T00:03:03-07:00
14,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.8,1280,2026,2026-07-06T00:03:03-07:00
15,The Agency,https://www.imdb.com/title/tt26656917/,7.4,31028,2024,2026-07-06T00:03:03-07:00
16,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2638149,2008,2026-07-06T00:03:03-07:00
17,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,54587,2024,2026-07-06T00:03:03-07:00
18,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1003948,2019,2026-07-06T00:03:03-07:00
19,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,157568,2025,2026-07-06T00:03:03-07:00
20,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,700532,2013,2026-07-06T00:03:03-07:00
21,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.8,52901,2026,2026-07-06T00:03:03-07:00
22,Sugar,https://www.imdb.com/title/tt16418808/,7.4,45042,2024,2026-07-06T00:03:03-07:00
23,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,315157,2018,2026-07-06T00:03:03-07:00
24,Pritam Pedro,https://www.imdb.com/title/tt28077038/,7.8,1734,2026,2026-07-06T00:03:03-07:00
25,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,233635,2008,2026-07-06T00:03:03-07:00
26,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,31688,2026,2026-07-06T00:03:03-07:00
27,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,130300,2018,2026-07-06T00:03:03-07:00
28,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,448501,2020,2026-07-06T00:03:03-07:00
29,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,542399,2005,2026-07-06T00:03:03-07:00
30,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,316915,2019,2026-07-06T00:03:03-07:00
31,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,240563,2005,2026-07-06T00:03:03-07:00
32,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.2,3242,2026,2026-07-06T00:03:03-07:00
33,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,585065,1999,2026-07-06T00:03:03-07:00
34,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,260729,2026,2026-07-06T00:03:03-07:00
35,Seeking Persephone,https://www.imdb.com/title/tt29666911/,7.6,3002,2026,2026-07-06T00:03:03-07:00
36,Human Vapor,https://www.imdb.com/title/tt33083249/,6.8,515,2026,2026-07-06T00:03:03-07:00
37,Heroes,https://www.imdb.com/title/tt0813715/,7.5,260612,2006,2026-07-06T00:03:03-07:00
38,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.5,12911,2026,2026-07-06T00:03:03-07:00
39,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,728075,2013,2026-07-06T00:03:03-07:00
40,The Vampire Lestat,https://www.imdb.com/title/tt3960394/,7.6,41420,2022,2026-07-06T00:03:03-07:00
41,Oasis,https://www.imdb.com/title/tt38734636/,5.4,1188,2026,2026-07-06T00:03:03-07:00
42,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1714008,2016,2026-07-06T00:03:03-07:00
43,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.2,73688,2016,2026-07-06T00:03:03-07:00
44,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,145649,1999,2026-07-06T00:03:03-07:00
45,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1202336,2010,2026-07-06T00:03:03-07:00
46,The Last Ship,https://www.imdb.com/title/tt2402207/,7.4,69468,2014,2026-07-06T00:03:03-07:00
47,Not Suitable for Work,https://www.imdb.com/title/tt35823838/,6.9,3455,2026,2026-07-06T00:03:03-07:00
48,Every Year After,https://www.imdb.com/title/tt33055254/,6.3,5465,2026,2026-07-06T00:03:03-07:00
49,Landman,https://www.imdb.com/title/tt14186672/,8.2,110541,2024,2026-07-06T00:03:03-07:00
50,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,845490,2015,2026-07-06T00:03:03-07:00
51,Sullivan's Crossing,https://www.imdb.com/title/tt21064598/,7.1,9527,2023,2026-07-06T00:03:03-07:00
52,The Office,https://www.imdb.com/title/tt0386676/,9.0,838506,2005,2026-07-06T00:03:03-07:00
53,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,61608,2025,2026-07-06T00:03:03-07:00
54,Raakh,https://www.imdb.com/title/tt35870921/,7.5,6107,2026,2026-07-06T00:03:03-07:00
55,The Wire,https://www.imdb.com/title/tt0306414/,9.3,433737,2002,2026-07-06T00:03:03-07:00
56,Star City,https://www.imdb.com/title/tt32140872/,7.2,2903,2026,2026-07-06T00:03:03-07:00
57,Severance,https://www.imdb.com/title/tt11280740/,8.6,395246,2022,2026-07-06T00:03:03-07:00
58,ER,https://www.imdb.com/title/tt0108757/,7.9,79186,1994,2026-07-06T00:03:03-07:00
59,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,211391,2011,2026-07-06T00:03:03-07:00
60,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,446556,2005,2026-07-06T00:03:03-07:00
61,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,328323,2021,2026-07-06T00:03:03-07:00
62,Legends,https://www.imdb.com/title/tt33265765/,7.8,22128,2026,2026-07-06T00:03:03-07:00
63,Dexter,https://www.imdb.com/title/tt0773262/,8.6,942081,2006,2026-07-06T00:03:03-07:00
64,The Twilight Zone,https://www.imdb.com/title/tt0052520/,9.0,109239,1959,2026-07-06T00:03:03-07:00
65,True Detective,https://www.imdb.com/title/tt2356777/,8.8,760139,2014,2026-07-06T00:03:03-07:00
66,Mushoku Tensei: Jobless Reincarnation,https://www.imdb.com/title/tt13293588/,8.2,40206,2021,2026-07-06T00:03:03-07:00
67,Reacher,https://www.imdb.com/title/tt9288030/,8.0,296736,2022,2026-07-06T00:03:03-07:00
68,Love Island USA,https://www.imdb.com/title/tt8819906/,5.2,3960,2019,2026-07-06T00:03:03-07:00
69,One Piece,https://www.imdb.com/title/tt0388629/,9.0,358512,1999,2026-07-06T00:03:03-07:00
70,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,90923,2019,2026-07-06T00:03:03-07:00
71,Lost,https://www.imdb.com/title/tt0411008/,8.3,675830,2004,2026-07-06T00:03:03-07:00
72,Friends,https://www.imdb.com/title/tt0108778/,8.8,1197268,1994,2026-07-06T00:03:03-07:00
73,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,375391,2005,2026-07-06T00:03:03-07:00
74,The Polygamist,https://www.imdb.com/title/tt42543947/,6.3,1017,2026,2026-07-06T00:03:03-07:00
75,MobLand,https://www.imdb.com/title/tt31510819/,8.3,116856,2025,2026-07-06T00:03:03-07:00
76,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,741553,2011,2026-07-06T00:03:03-07:00
77,Sex Education,https://www.imdb.com/title/tt7767422/,8.2,399879,2019,2026-07-06T00:03:03-07:00
78,Invincible,https://www.imdb.com/title/tt6741278/,8.7,345604,2021,2026-07-06T00:03:03-07:00
79,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,939993,2007,2026-07-06T00:03:03-07:00
80,Marshals,https://www.imdb.com/title/tt36849871/,6.1,15764,2026,2026-07-06T00:03:03-07:00
81,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,597846,2001,2026-07-06T00:03:03-07:00
82,Beef,https://www.imdb.com/title/tt14403178/,8.0,175784,2023,2026-07-06T00:03:03-07:00
83,Resident Alien,https://www.imdb.com/title/tt8690918/,8.0,89196,2021,2026-07-06T00:03:03-07:00
84,Paradise,https://www.imdb.com/title/tt27444205/,7.9,83959,2025,2026-07-06T00:03:03-07:00
85,Suits,https://www.imdb.com/title/tt1632701/,8.4,543127,2011,2026-07-06T00:03:03-07:00
86,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,43591,2025,2026-07-06T00:03:03-07:00
87,Succession,https://www.imdb.com/title/tt7660850/,8.8,360278,2018,2026-07-06T00:03:03-07:00
88,Dark Winds,https://www.imdb.com/title/tt15017118/,7.7,33746,2022,2026-07-06T00:03:03-07:00
89,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,161457,2025,2026-07-06T00:03:03-07:00
90,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,149544,2022,2026-07-06T00:03:03-07:00
91,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,126467,2023,2026-07-06T00:03:03-07:00
92,NCIS,https://www.imdb.com/title/tt0364845/,7.8,177152,2003,2026-07-06T00:03:03-07:00
93,Summer of 36,https://www.imdb.com/title/tt38776795/,6.5,257,2026,2026-07-06T00:03:03-07:00
94,Dark,https://www.imdb.com/title/tt5753856/,8.7,551681,2017,2026-07-06T00:03:03-07:00
95,Notes from the Last Row,https://www.imdb.com/title/tt36270432/,7.4,1223,2026,2026-07-06T00:03:03-07:00
96,The Handmaid's Tale,https://www.imdb.com/title/tt5834204/,8.3,301209,2017,2026-07-06T00:03:03-07:00
97,Rivals,https://www.imdb.com/title/tt21906238/,7.9,19721,2024,2026-07-06T00:03:03-07:00
98,Smallville,https://www.imdb.com/title/tt0279600/,7.5,154772,2001,2026-07-06T00:03:03-07:00
99,Mad Men,https://www.imdb.com/title/tt0804503/,8.7,291653,2007,2026-07-06T00:03:03-07:00
100,Jujutsu Kaisen,https://www.imdb.com/title/tt12343534/,8.5,212971,2020,2026-07-06T00:03:03-07:00
