rank,title,url,score,votes,release_year,scraped_at
1,I Will Find You,https://www.imdb.com/title/tt34771210/,7.2,22233,2026,2026-07-01T00:03:03-07:00
2,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,539540,2022,2026-07-01T00:03:03-07:00
3,The Bear,https://www.imdb.com/title/tt14452776/,8.5,313263,2022,2026-07-01T00:03:03-07:00
4,From,https://www.imdb.com/title/tt9813792/,7.8,194253,2022,2026-07-01T00:03:03-07:00
5,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.2,38892,2026,2026-07-01T00:03:03-07:00
6,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.2,87145,2024,2026-07-01T00:03:03-07:00
7,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.4,11968,2026,2026-07-01T00:03:03-07:00
8,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,39288,2026,2026-07-01T00:03:03-07:00
9,Cape Fear,https://www.imdb.com/title/tt34675596/,6.9,5604,2026,2026-07-01T00:03:03-07:00
10,The Agency,https://www.imdb.com/title/tt26656917/,7.4,30422,2024,2026-07-01T00:03:03-07:00
11,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2629233,2011,2026-07-01T00:03:03-07:00
12,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,7.0,670,2026,2026-07-01T00:03:03-07:00
13,Oasis,https://www.imdb.com/title/tt38734636/,5.5,925,2026,2026-07-01T00:03:03-07:00
14,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.8,50785,2026,2026-07-01T00:03:03-07:00
15,Sugar,https://www.imdb.com/title/tt16418808/,7.4,44657,2024,2026-07-01T00:03:03-07:00
16,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1002004,2019,2026-07-01T00:03:03-07:00
17,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.2,73141,2016,2026-07-01T00:03:03-07:00
18,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,30604,2026,2026-07-01T00:03:03-07:00
19,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2636130,2008,2026-07-01T00:03:03-07:00
20,The Vampire Lestat,https://www.imdb.com/title/tt3960394/,7.6,41189,2022,2026-07-01T00:03:03-07:00
21,Raakh,https://www.imdb.com/title/tt35870921/,7.5,5547,2026,2026-07-01T00:03:03-07:00
22,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,8.1,442,2026,2026-07-01T00:03:03-07:00
23,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,699968,2013,2026-07-01T00:03:03-07:00
24,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.5,11788,2026,2026-07-01T00:03:03-07:00
25,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,316288,2019,2026-07-01T00:03:03-07:00
26,Notes from the Last Row,https://www.imdb.com/title/tt36270432/,7.4,768,2026,2026-07-01T00:03:03-07:00
27,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,156752,2025,2026-07-01T00:03:03-07:00
28,Not Suitable for Work,https://www.imdb.com/title/tt35823838/,6.9,3007,2026,2026-07-01T00:03:03-07:00
29,Every Year After,https://www.imdb.com/title/tt33055254/,6.3,4958,2026,2026-07-01T00:03:03-07:00
30,Silo,https://www.imdb.com/title/tt14688458/,8.1,216985,2023,2026-07-01T00:03:03-07:00
31,Seeking Persephone,https://www.imdb.com/title/tt29666911/,7.5,2698,2026,2026-07-01T00:03:03-07:00
32,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,130000,2018,2026-07-01T00:03:03-07:00
33,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,542035,2005,2026-07-01T00:03:03-07:00
34,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,233055,2008,2026-07-01T00:03:03-07:00
35,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,314758,2018,2026-07-01T00:03:03-07:00
36,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,240416,2005,2026-07-01T00:03:03-07:00
37,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,584445,1999,2026-07-01T00:03:03-07:00
38,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,447890,2020,2026-07-01T00:03:03-07:00
39,The Last Ship,https://www.imdb.com/title/tt2402207/,7.4,69305,2014,2026-07-01T00:03:03-07:00
40,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.2,2844,2026,2026-07-01T00:03:03-07:00
41,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,258914,2026,2026-07-01T00:03:03-07:00
42,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,61178,2025,2026-07-01T00:03:03-07:00
43,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,726885,2013,2026-07-01T00:03:03-07:00
44,Love Island USA,https://www.imdb.com/title/tt8819906/,5.2,3871,2019,2026-07-01T00:03:03-07:00
45,Legends,https://www.imdb.com/title/tt33265765/,7.8,21511,2026,2026-07-01T00:03:03-07:00
46,The Polygamist,https://www.imdb.com/title/tt42543947/,6.2,897,2026,2026-07-01T00:03:03-07:00
47,The Legend of Vox Machina,https://www.imdb.com/title/tt11247158/,8.4,55393,2022,2026-07-01T00:03:03-07:00
48,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1712533,2016,2026-07-01T00:03:03-07:00
49,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,43300,2025,2026-07-01T00:03:03-07:00
50,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,145534,1999,2026-07-01T00:03:03-07:00
51,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,445898,2005,2026-07-01T00:03:03-07:00
52,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,844571,2015,2026-07-01T00:03:03-07:00
53,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1201736,2010,2026-07-01T00:03:03-07:00
54,The Amazing Digital Circus,https://www.imdb.com/title/tt27610198/,8.2,19514,2023,2026-07-01T00:03:03-07:00
55,Landman,https://www.imdb.com/title/tt14186672/,8.2,110240,2024,2026-07-01T00:03:03-07:00
56,Severance,https://www.imdb.com/title/tt11280740/,8.6,394623,2022,2026-07-01T00:03:03-07:00
57,ER,https://www.imdb.com/title/tt0108757/,7.9,79093,1994,2026-07-01T00:03:03-07:00
58,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,211119,2011,2026-07-01T00:03:03-07:00
59,Star City,https://www.imdb.com/title/tt32140872/,7.2,2626,2026,2026-07-01T00:03:03-07:00
60,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,328015,2021,2026-07-01T00:03:03-07:00
61,The Office,https://www.imdb.com/title/tt0386676/,9.0,837867,2005,2026-07-01T00:03:03-07:00
62,True Detective,https://www.imdb.com/title/tt2356777/,8.8,759612,2014,2026-07-01T00:03:03-07:00
63,The Wire,https://www.imdb.com/title/tt0306414/,9.3,433440,2002,2026-07-01T00:03:03-07:00
64,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,90734,2019,2026-07-01T00:03:03-07:00
65,One Piece,https://www.imdb.com/title/tt0388629/,9.0,358109,1999,2026-07-01T00:03:03-07:00
66,Dexter,https://www.imdb.com/title/tt0773262/,8.6,941329,2006,2026-07-01T00:03:03-07:00
67,Invincible,https://www.imdb.com/title/tt6741278/,8.7,345101,2021,2026-07-01T00:03:03-07:00
68,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,375270,2005,2026-07-01T00:03:03-07:00
69,Beef,https://www.imdb.com/title/tt14403178/,8.0,175497,2023,2026-07-01T00:03:03-07:00
70,Lock Upp,https://www.imdb.com/title/tt17736900/,3.6,1406,2022,2026-07-01T00:03:03-07:00
71,Rivals,https://www.imdb.com/title/tt21906238/,7.9,19595,2024,2026-07-01T00:03:03-07:00
72,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,939626,2007,2026-07-01T00:03:03-07:00
73,Hacks,https://www.imdb.com/title/tt11815682/,8.2,66720,2021,2026-07-01T00:03:03-07:00
74,Shameless,https://www.imdb.com/title/tt1586680/,8.5,334879,2011,2026-07-01T00:03:03-07:00
75,A Woman of Substance,https://www.imdb.com/title/tt35060339/,7.3,1202,2026,2026-07-01T00:03:03-07:00
76,Reacher,https://www.imdb.com/title/tt9288030/,8.0,296436,2022,2026-07-01T00:03:03-07:00
77,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,741152,2011,2026-07-01T00:03:03-07:00
78,Friends,https://www.imdb.com/title/tt0108778/,8.8,1196649,1994,2026-07-01T00:03:03-07:00
79,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,126236,2023,2026-07-01T00:03:03-07:00
80,Lost,https://www.imdb.com/title/tt0411008/,8.3,675425,2004,2026-07-01T00:03:03-07:00
81,Paradise,https://www.imdb.com/title/tt27444205/,7.9,83643,2025,2026-07-01T00:03:03-07:00
82,Succession,https://www.imdb.com/title/tt7660850/,8.8,359920,2018,2026-07-01T00:03:03-07:00
83,The Handmaid's Tale,https://www.imdb.com/title/tt5834204/,8.3,300961,2017,2026-07-01T00:03:03-07:00
84,Marshals,https://www.imdb.com/title/tt36849871/,6.1,15480,2026,2026-07-01T00:03:03-07:00
85,Suits,https://www.imdb.com/title/tt1632701/,8.4,542765,2011,2026-07-01T00:03:03-07:00
86,NCIS,https://www.imdb.com/title/tt0364845/,7.8,177100,2003,2026-07-01T00:03:03-07:00
87,The Capture,https://www.imdb.com/title/tt8201186/,8.0,34317,2019,2026-07-01T00:03:03-07:00
88,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,160599,2025,2026-07-01T00:03:03-07:00
89,Jujutsu Kaisen,https://www.imdb.com/title/tt12343534/,8.5,212475,2020,2026-07-01T00:03:03-07:00
90,Sweet Magnolias,https://www.imdb.com/title/tt9077540/,7.3,28358,2020,2026-07-01T00:03:03-07:00
91,Margo's Got Money Troubles,https://www.imdb.com/title/tt31137273/,7.3,13054,2026,2026-07-01T00:03:03-07:00
92,The Madison,https://www.imdb.com/title/tt33204276/,7.8,20828,2026,2026-07-01T00:03:03-07:00
93,Smallville,https://www.imdb.com/title/tt0279600/,7.5,154601,2001,2026-07-01T00:03:03-07:00
94,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,149280,2022,2026-07-01T00:03:03-07:00
95,Mad Men,https://www.imdb.com/title/tt0804503/,8.7,291449,2007,2026-07-01T00:03:03-07:00
96,Run Away,https://www.imdb.com/title/tt9169516/,6.9,25456,2026,2026-07-01T00:03:03-07:00
97,Outlander,https://www.imdb.com/title/tt3006802/,8.3,202591,2014,2026-07-01T00:03:03-07:00
98,Dark,https://www.imdb.com/title/tt5753856/,8.7,551010,2017,2026-07-01T00:03:03-07:00
99,The Testaments,https://www.imdb.com/title/tt10970762/,8.3,11161,2026,2026-07-01T00:03:03-07:00
100,The Other Bennet Sister,https://www.imdb.com/title/tt37022512/,8.3,7138,2026,2026-07-01T00:03:03-07:00
