rank,title_ru,title,url,score,votes,release_year,scraped_at
35,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,27322,2026,2026-08-25T00:03:03-07:00
36,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,58335,2025,2026-08-25T00:03:03-07:00
37,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,286023,2018,2026-08-25T00:03:03-07:00
38,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,48324,1997,2026-08-25T00:03:03-07:00
39,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,235044,2015,2026-08-25T00:03:03-07:00
40,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.4,12846,2026,2026-08-25T00:03:03-07:00
41,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,564451,2017,2026-08-25T00:03:03-07:00
42,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,668088,2005,2026-08-25T00:03:03-07:00
43,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,85554,2024,2026-08-25T00:03:03-07:00
44,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,54908,2026,2026-08-25T00:03:03-07:00
45,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,26648,2026,2026-08-25T00:03:03-07:00
46,Локи,Loki,https://www.kinopoisk.ru/series/1203039/,7.8,165240,2021,2026-08-25T00:03:03-07:00
47,Блич: Тысячелетняя кровавая война,Bleach: Sennen Kessen-hen,https://www.kinopoisk.ru/series/4789626/,8.6,27060,2022,2026-08-25T00:03:03-07:00
48,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,250652,2017,2026-08-25T00:03:03-07:00
49,Хоть я и бездарная злодейка,Futsutsuka na Akujo dewa Gozaimasu ga: Suuguu Chouso Torikae Den,https://www.kinopoisk.ru/series/12951729/,8.6,7647,2026,2026-08-25T00:03:03-07:00
50,Внешние отмели,Outer Banks,https://www.kinopoisk.ru/series/1264562/,7.7,32037,2020,2026-08-25T00:03:03-07:00
