rank,title_ru,title,url,score,votes,release_year,scraped_at
23,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,571281,2014,2026-09-14T00:03:03-07:00
24,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.2,13343,2026,2026-09-14T00:03:03-07:00
25,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,147076,2020,2026-09-14T00:03:03-07:00
26,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.3,4663,2026,2026-09-14T00:03:03-07:00
27,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,864542,2016,2026-09-14T00:03:03-07:00
28,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1128413,2020,2026-09-14T00:03:03-07:00
29,Яростная,Furious,https://www.kinopoisk.ru/series/12946659/,7.4,4661,2026,2026-09-14T00:03:03-07:00
30,Монолог фармацевта,Kusuriya no Hitorigoto,https://www.kinopoisk.ru/series/5258557/,8.8,91855,2023,2026-09-14T00:03:03-07:00
31,Гарри Поттер,Harry Potter,https://www.kinopoisk.ru/series/4324441/,,0,2026,2026-09-14T00:03:03-07:00
32,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,120985,2016,2026-09-14T00:03:03-07:00
33,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,29860,2026,2026-09-14T00:03:03-07:00
34,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,442827,2004,2026-09-14T00:03:03-07:00
35,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,33598,2026,2026-09-14T00:03:03-07:00
36,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,376575,1998,2026-09-14T00:03:03-07:00
37,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,288051,2018,2026-09-14T00:03:03-07:00
38,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,59568,2025,2026-09-14T00:03:03-07:00
39,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,122742,2026,2026-09-14T00:03:03-07:00
40,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,7.3,3096,2026,2026-09-14T00:03:03-07:00
41,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,699672,2005,2026-09-14T00:03:03-07:00
42,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,831304,2019,2026-09-14T00:03:03-07:00
43,Лэндмен,Landman,https://www.kinopoisk.ru/series/4909559/,8.3,62803,2024,2026-09-14T00:03:03-07:00
44,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,252744,2017,2026-09-14T00:03:03-07:00
45,Дневники вампира,The Vampire Diaries,https://www.kinopoisk.ru/series/453191/,8.0,375776,2009,2026-09-14T00:03:03-07:00
46,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,572090,2017,2026-09-14T00:03:03-07:00
47,Американская история ужасов,American Horror Story,https://www.kinopoisk.ru/series/589167/,7.9,290695,2011,2026-09-14T00:03:03-07:00
48,Твин Пикс,Twin Peaks,https://www.kinopoisk.ru/series/84358/,8.4,254521,1990,2026-09-14T00:03:03-07:00
49,Чёрное зеркало,Black Mirror,https://www.kinopoisk.ru/series/655800/,8.5,432296,2011,2026-09-14T00:03:03-07:00
50,Оно: Добро пожаловать в Дерри,IT: Welcome to Derry,https://www.kinopoisk.ru/series/4910542/,7.4,79835,2025,2026-09-14T00:03:03-07:00
