rank,title,url,score,votes,release_year,scraped_at
1,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,550682,2022,2026-07-27T00:03:03-07:00
2,The Hawk,https://www.imdb.com/title/tt27550719/,6.4,5682,2026,2026-07-27T00:03:03-07:00
3,Ride or Die,https://www.imdb.com/title/tt30494226/,7.6,6425,2026,2026-07-27T00:03:03-07:00
4,Silo,https://www.imdb.com/title/tt14688458/,8.1,222418,2023,2026-07-27T00:03:03-07:00
5,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,47739,2026,2026-07-27T00:03:03-07:00
6,Ransom Canyon,https://www.imdb.com/title/tt28088031/,6.8,10854,2025,2026-07-27T00:03:03-07:00
7,Lanterns,https://www.imdb.com/title/tt26545992/,,0,2026,2026-07-27T00:03:03-07:00
8,Stuart Fails to Save the Universe,https://www.imdb.com/title/tt27497393/,7.3,1379,2026,2026-07-27T00:03:03-07:00
9,Lucky,https://www.imdb.com/title/tt34866681/,6.6,2967,2026,2026-07-27T00:03:03-07:00
10,Neuromancer,https://www.imdb.com/title/tt31512174/,,0,2027,2026-07-27T00:03:03-07:00
11,Cape Fear,https://www.imdb.com/title/tt34675596/,6.8,10181,2026,2026-07-27T00:03:03-07:00
12,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.1,55964,2026,2026-07-27T00:03:03-07:00
13,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2639630,2011,2026-07-27T00:03:03-07:00
14,Little House on the Prairie,https://www.imdb.com/title/tt2431250/,7.3,5628,2026,2026-07-27T00:03:03-07:00
15,Elite Force,https://www.imdb.com/title/tt35495063/,6.3,898,2026,2026-07-27T00:03:03-07:00
16,The Bear,https://www.imdb.com/title/tt14452776/,8.5,318580,2022,2026-07-27T00:03:03-07:00
17,Blade Runner 2099,https://www.imdb.com/title/tt18224594/,,0,2026,2026-07-27T00:03:03-07:00
18,The Lord of the Rings: The Rings of Power,https://www.imdb.com/title/tt7631058/,6.8,441038,2022,2026-07-27T00:03:03-07:00
19,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,7.8,4115,2026,2026-07-27T00:03:03-07:00
20,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,237067,2008,2026-07-27T00:03:03-07:00
21,The Odyssey,https://www.imdb.com/title/tt0118414/,7.1,20213,1997,2026-07-27T00:03:03-07:00
22,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,703717,2013,2026-07-27T00:03:03-07:00
23,The Vampire Lestat,https://www.imdb.com/title/tt3960394/,7.6,42937,2022,2026-07-27T00:03:03-07:00
24,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.3,20107,2026,2026-07-27T00:03:03-07:00
25,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,451424,2020,2026-07-27T00:03:03-07:00
26,The Five-Star Weekend,https://www.imdb.com/title/tt35587659/,7.2,2861,2026,2026-07-27T00:03:03-07:00
27,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,76206,2022,2026-07-27T00:03:03-07:00
28,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,131742,2018,2026-07-27T00:03:03-07:00
29,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2648299,2008,2026-07-27T00:03:03-07:00
30,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,46329,2026,2026-07-27T00:03:03-07:00
31,From,https://www.imdb.com/title/tt9813792/,7.8,200564,2022,2026-07-27T00:03:03-07:00
32,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.1,91042,2024,2026-07-27T00:03:03-07:00
33,Reacher,https://www.imdb.com/title/tt9288030/,8.0,298470,2022,2026-07-27T00:03:03-07:00
34,The East Palace,https://www.imdb.com/title/tt35051401/,7.5,2625,2026,2026-07-27T00:03:03-07:00
35,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,78747,2022,2026-07-27T00:03:03-07:00
36,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,241259,2005,2026-07-27T00:03:03-07:00
37,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,161379,2025,2026-07-27T00:03:03-07:00
38,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.5,2987,2026,2026-07-27T00:03:03-07:00
39,Sugar,https://www.imdb.com/title/tt16418808/,7.4,46443,2024,2026-07-27T00:03:03-07:00
40,Heroes,https://www.imdb.com/title/tt0813715/,7.5,262231,2006,2026-07-27T00:03:03-07:00
41,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1011464,2019,2026-07-27T00:03:03-07:00
42,Ann Droid,https://www.imdb.com/title/tt37788031/,7.6,1540,2026,2026-07-27T00:03:03-07:00
43,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,587837,1999,2026-07-27T00:03:03-07:00
44,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,319542,2019,2026-07-27T00:03:03-07:00
45,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1721066,2016,2026-07-27T00:03:03-07:00
46,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,543998,2005,2026-07-27T00:03:03-07:00
47,The Westies,https://www.imdb.com/title/tt31849235/,7.0,936,2026,2026-07-27T00:03:03-07:00
48,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1205339,2010,2026-07-27T00:03:03-07:00
49,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,56292,2024,2026-07-27T00:03:03-07:00
50,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,317045,2018,2026-07-27T00:03:03-07:00
51,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,733011,2013,2026-07-27T00:03:03-07:00
52,The Boroughs,https://www.imdb.com/title/tt27557289/,7.2,35333,2026,2026-07-27T00:03:03-07:00
53,Elle,https://www.imdb.com/title/tt32020831/,6.9,6179,2026,2026-07-27T00:03:03-07:00
54,The Agency,https://www.imdb.com/title/tt26656917/,7.5,32951,2024,2026-07-27T00:03:03-07:00
55,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,850388,2015,2026-07-27T00:03:03-07:00
56,The Office,https://www.imdb.com/title/tt0386676/,9.0,841352,2005,2026-07-27T00:03:03-07:00
57,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,269593,2026,2026-07-27T00:03:03-07:00
58,Furious,https://www.imdb.com/title/tt36303968/,,0,2026,2026-07-27T00:03:03-07:00
59,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,941491,2007,2026-07-27T00:03:03-07:00
60,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,146145,1999,2026-07-27T00:03:03-07:00
61,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.4,6873,2026,2026-07-27T00:03:03-07:00
62,The Handmaid's Tale,https://www.imdb.com/title/tt5834204/,8.3,302205,2017,2026-07-27T00:03:03-07:00
63,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,212672,2011,2026-07-27T00:03:03-07:00
64,Gone,https://www.imdb.com/title/tt39019156/,7.0,3967,2026,2026-07-27T00:03:03-07:00
65,Landman,https://www.imdb.com/title/tt14186672/,8.2,112361,2024,2026-07-27T00:03:03-07:00
66,Beef,https://www.imdb.com/title/tt14403178/,8.0,177136,2023,2026-07-27T00:03:03-07:00
67,The Wire,https://www.imdb.com/title/tt0306414/,9.3,435077,2002,2026-07-27T00:03:03-07:00
68,Severance,https://www.imdb.com/title/tt11280740/,8.6,398082,2022,2026-07-27T00:03:03-07:00
69,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,449291,2005,2026-07-27T00:03:03-07:00
70,True Detective,https://www.imdb.com/title/tt2356777/,8.8,762472,2014,2026-07-27T00:03:03-07:00
71,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.7,59656,2026,2026-07-27T00:03:03-07:00
72,Dexter,https://www.imdb.com/title/tt0773262/,8.6,945701,2006,2026-07-27T00:03:03-07:00
73,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,329750,2021,2026-07-27T00:03:03-07:00
74,The Crow Girl,https://www.imdb.com/title/tt30063915/,6.8,4839,2025,2026-07-27T00:03:03-07:00
75,Legends,https://www.imdb.com/title/tt33265765/,7.8,24490,2026,2026-07-27T00:03:03-07:00
76,Friends,https://www.imdb.com/title/tt0108778/,8.8,1199980,1994,2026-07-27T00:03:03-07:00
77,My Daughter's Father,https://www.imdb.com/title/tt39390494/,5.6,106,2026,2026-07-27T00:03:03-07:00
78,King of the Hill,https://www.imdb.com/title/tt0118375/,7.6,66312,1997,2026-07-27T00:03:03-07:00
79,MobLand,https://www.imdb.com/title/tt31510819/,8.3,118976,2025,2026-07-27T00:03:03-07:00
80,Lioness,https://www.imdb.com/title/tt13111078/,7.8,89119,2023,2026-07-27T00:03:03-07:00
81,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,91762,2019,2026-07-27T00:03:03-07:00
82,Paradise,https://www.imdb.com/title/tt27444205/,7.9,85688,2025,2026-07-27T00:03:03-07:00
83,The Dark,https://www.imdb.com/title/tt37510653/,6.6,801,2026,2026-07-27T00:03:03-07:00
84,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,63639,2025,2026-07-27T00:03:03-07:00
85,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,376018,2005,2026-07-27T00:03:03-07:00
86,ER,https://www.imdb.com/title/tt0108757/,7.9,79554,1994,2026-07-27T00:03:03-07:00
87,Musafir Cafe,https://www.imdb.com/title/tt39665097/,7.9,980,2026,2026-07-27T00:03:03-07:00
88,One Piece,https://www.imdb.com/title/tt0388629/,9.0,360277,1999,2026-07-27T00:03:03-07:00
89,The Beast in Me,https://www.imdb.com/title/tt31974367/,7.4,73910,2025,2026-07-27T00:03:03-07:00
90,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,127832,2023,2026-07-27T00:03:03-07:00
91,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,743374,2011,2026-07-27T00:03:03-07:00
92,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,150892,2022,2026-07-27T00:03:03-07:00
93,Dark Matter,https://www.imdb.com/title/tt19231492/,7.6,75776,2024,2026-07-27T00:03:03-07:00
94,The Staircase,https://www.imdb.com/title/tt11324406/,7.1,42743,2022,2026-07-27T00:03:03-07:00
95,Dark Winds,https://www.imdb.com/title/tt15017118/,7.7,34518,2022,2026-07-27T00:03:03-07:00
96,Lost,https://www.imdb.com/title/tt0411008/,8.3,677467,2004,2026-07-27T00:03:03-07:00
97,Succession,https://www.imdb.com/title/tt7660850/,8.8,362099,2018,2026-07-27T00:03:03-07:00
98,The Last Ship,https://www.imdb.com/title/tt2402207/,7.4,70057,2014,2026-07-27T00:03:03-07:00
99,The Undeclared War,https://www.imdb.com/title/tt7939800/,7.0,6179,2022,2026-07-27T00:03:03-07:00
100,Carrie,https://www.imdb.com/title/tt11540908/,,0,2026,2026-07-27T00:03:03-07:00
