rank,title,url,score,votes,release_year,scraped_at
51,The Office,https://www.imdb.com/title/tt0386676/,9.0,840413,2005,2026-07-21T00:03:03-07:00
52,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,848846,2015,2026-07-21T00:03:03-07:00
53,Landman,https://www.imdb.com/title/tt14186672/,8.2,111843,2024,2026-07-21T00:03:03-07:00
54,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,146010,1999,2026-07-21T00:03:03-07:00
55,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.8,57840,2026,2026-07-21T00:03:03-07:00
56,Reacher,https://www.imdb.com/title/tt9288030/,8.0,297816,2022,2026-07-21T00:03:03-07:00
57,MobLand,https://www.imdb.com/title/tt31510819/,8.3,118346,2025,2026-07-21T00:03:03-07:00
58,The Wire,https://www.imdb.com/title/tt0306414/,9.3,434642,2002,2026-07-21T00:03:03-07:00
59,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,212263,2011,2026-07-21T00:03:03-07:00
60,Severance,https://www.imdb.com/title/tt11280740/,8.6,397192,2022,2026-07-21T00:03:03-07:00
61,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,329258,2021,2026-07-21T00:03:03-07:00
62,Dexter,https://www.imdb.com/title/tt0773262/,8.6,944474,2006,2026-07-21T00:03:03-07:00
63,Beef,https://www.imdb.com/title/tt14403178/,8.0,176705,2023,2026-07-21T00:03:03-07:00
64,Legends,https://www.imdb.com/title/tt33265765/,7.8,23722,2026,2026-07-21T00:03:03-07:00
65,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,63048,2025,2026-07-21T00:03:03-07:00
66,True Detective,https://www.imdb.com/title/tt2356777/,8.8,761737,2014,2026-07-21T00:03:03-07:00
67,ER,https://www.imdb.com/title/tt0108757/,7.9,79442,1994,2026-07-21T00:03:03-07:00
68,The Last Ship,https://www.imdb.com/title/tt2402207/,7.4,69903,2014,2026-07-21T00:03:03-07:00
69,Friends,https://www.imdb.com/title/tt0108778/,8.8,1199049,1994,2026-07-21T00:03:03-07:00
70,Lioness,https://www.imdb.com/title/tt13111078/,7.8,88850,2023,2026-07-21T00:03:03-07:00
71,Paradise,https://www.imdb.com/title/tt27444205/,7.9,85123,2025,2026-07-21T00:03:03-07:00
72,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,940947,2007,2026-07-21T00:03:03-07:00
73,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,127396,2023,2026-07-21T00:03:03-07:00
74,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,375782,2005,2026-07-21T00:03:03-07:00
75,Star City,https://www.imdb.com/title/tt32140872/,7.5,4855,2026,2026-07-21T00:03:03-07:00
76,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,742776,2011,2026-07-21T00:03:03-07:00
77,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,91477,2019,2026-07-21T00:03:03-07:00
78,"I, Jack Wright",https://www.imdb.com/title/tt31259038/,7.1,3688,2025,2026-07-21T00:03:03-07:00
79,One Piece,https://www.imdb.com/title/tt0388629/,9.0,359722,1999,2026-07-21T00:03:03-07:00
80,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,150536,2022,2026-07-21T00:03:03-07:00
81,Lost,https://www.imdb.com/title/tt0411008/,8.3,676955,2004,2026-07-21T00:03:03-07:00
82,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,164682,2025,2026-07-21T00:03:03-07:00
83,Seeking Persephone,https://www.imdb.com/title/tt29666911/,7.6,3828,2026,2026-07-21T00:03:03-07:00
84,Succession,https://www.imdb.com/title/tt7660850/,8.8,361531,2018,2026-07-21T00:03:03-07:00
85,Hacks,https://www.imdb.com/title/tt11815682/,8.2,67598,2021,2026-07-21T00:03:03-07:00
86,The Madison,https://www.imdb.com/title/tt33204276/,7.8,21810,2026,2026-07-21T00:03:03-07:00
87,Peaky Blinders,https://www.imdb.com/title/tt2442560/,8.7,784121,2013,2026-07-21T00:03:03-07:00
88,Heartstopper,https://www.imdb.com/title/tt10638036/,8.5,94323,2022,2026-07-21T00:03:03-07:00
89,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,44359,2025,2026-07-21T00:03:03-07:00
90,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.5,15255,2026,2026-07-21T00:03:03-07:00
91,Andor,https://www.imdb.com/title/tt9253284/,8.6,281622,2022,2026-07-21T00:03:03-07:00
92,Suits,https://www.imdb.com/title/tt1632701/,8.4,544326,2011,2026-07-21T00:03:03-07:00
93,NCIS,https://www.imdb.com/title/tt0364845/,7.8,177331,2003,2026-07-21T00:03:03-07:00
94,Vikings,https://www.imdb.com/title/tt2306299/,8.5,645433,2013,2026-07-21T00:03:03-07:00
95,The Beast in Me,https://www.imdb.com/title/tt31974367/,7.4,73171,2025,2026-07-21T00:03:03-07:00
96,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,75341,2016,2026-07-21T00:03:03-07:00
97,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,448325,2005,2026-07-21T00:03:03-07:00
98,Bones,https://www.imdb.com/title/tt0460627/,7.8,191597,2005,2026-07-21T00:03:03-07:00
99,Every Year After,https://www.imdb.com/title/tt33055254/,6.3,6546,2026,2026-07-21T00:03:03-07:00
100,Midsomer Murders,https://www.imdb.com/title/tt0118401/,7.9,44584,1997,2026-07-21T00:03:03-07:00
