rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,836591,2022,2026-07-28T00:03:03-07:00
2,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.2,112606,2021,2026-07-28T00:03:03-07:00
3,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,141354,2023,2026-07-28T00:03:03-07:00
4,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,439761,2019,2026-07-28T00:03:03-07:00
5,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1567779,2011,2026-07-28T00:03:03-07:00
6,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,965673,2013,2026-07-28T00:03:03-07:00
7,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,24674,2026,2026-07-28T00:03:03-07:00
8,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,317126,2022,2026-07-28T00:03:03-07:00
9,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,21523,2026,2026-07-28T00:03:03-07:00
10,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,973659,2013,2026-07-28T00:03:03-07:00
11,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,496541,2019,2026-07-28T00:03:03-07:00
12,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,312471,1999,2026-07-28T00:03:03-07:00
13,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,41646,1997,2026-07-28T00:03:03-07:00
14,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,827393,2008,2026-07-28T00:03:03-07:00
15,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,17852,2026,2026-07-28T00:03:03-07:00
16,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.4,2522,2026,2026-07-28T00:03:03-07:00
17,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,209808,2018,2026-07-28T00:03:03-07:00
18,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,414074,2011,2026-07-28T00:03:03-07:00
19,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,853208,2016,2026-07-28T00:03:03-07:00
20,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1081984,2020,2026-07-28T00:03:03-07:00
21,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.7,6469,2026,2026-07-28T00:03:03-07:00
22,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,644877,2010,2026-07-28T00:03:03-07:00
23,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,186130,2008,2026-07-28T00:03:03-07:00
