rank,title,url,score,votes,release_year,scraped_at
1,The Gentlemen,https://www.imdb.com/title/tt13210838/,8.0,187657,2024,2026-09-09T00:03:03-07:00
2,Silo,https://www.imdb.com/title/tt14688458/,8.1,237324,2023,2026-09-09T00:03:03-07:00
3,Lanterns,https://www.imdb.com/title/tt26545992/,7.8,27335,2026,2026-09-09T00:03:03-07:00
4,Reacher,https://www.imdb.com/title/tt9288030/,8.0,311144,2022,2026-09-09T00:03:03-07:00
5,Furious,https://www.imdb.com/title/tt36303968/,7.9,19302,2026,2026-09-09T00:03:03-07:00
6,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,463848,2020,2026-09-09T00:03:03-07:00
7,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,112255,2022,2026-09-09T00:03:03-07:00
8,East of Eden,https://www.imdb.com/title/tt21097264/,,0,2026,2026-09-09T00:03:03-07:00
9,Lioness,https://www.imdb.com/title/tt13111078/,7.8,96461,2023,2026-09-09T00:03:03-07:00
10,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,247692,2008,2026-09-09T00:03:03-07:00
11,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2659439,2011,2026-09-09T00:03:03-07:00
12,Harry Potter,https://www.imdb.com/title/tt13918446/,,0,2026,2026-09-09T00:03:03-07:00
13,Dark Matter,https://www.imdb.com/title/tt19231492/,7.6,78879,2024,2026-09-09T00:03:03-07:00
14,Chad Powers,https://www.imdb.com/title/tt31449991/,7.5,16970,2025,2026-09-09T00:03:03-07:00
15,Adults,https://www.imdb.com/title/tt33049767/,7.6,11482,2025,2026-09-09T00:03:03-07:00
16,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,78727,2022,2026-09-09T00:03:03-07:00
17,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,568126,2022,2026-09-09T00:03:03-07:00
18,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2672966,2008,2026-09-09T00:03:03-07:00
19,The Shards,https://www.imdb.com/title/tt27543562/,6.0,4178,2026,2026-09-09T00:03:03-07:00
20,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,91105,2016,2026-09-09T00:03:03-07:00
21,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,154937,2022,2026-09-09T00:03:03-07:00
22,Sterling Point,https://www.imdb.com/title/tt35618070/,7.4,14368,2026,2026-09-09T00:03:03-07:00
23,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,135060,2018,2026-09-09T00:03:03-07:00
24,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.1,74838,2026,2026-09-09T00:03:03-07:00
25,MobLand,https://www.imdb.com/title/tt31510819/,8.3,123062,2025,2026-09-09T00:03:03-07:00
26,Stuart Fails to Save the Universe,https://www.imdb.com/title/tt27497393/,7.1,8292,2026,2026-09-09T00:03:03-07:00
27,Outer Banks,https://www.imdb.com/title/tt10293938/,7.5,114019,2020,2026-09-09T00:03:03-07:00
28,Tires,https://www.imdb.com/title/tt31491435/,7.7,25582,2024,2026-09-09T00:03:03-07:00
29,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,595133,1999,2026-09-09T00:03:03-07:00
30,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,168752,2025,2026-09-09T00:03:03-07:00
31,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,711468,2013,2026-09-09T00:03:03-07:00
32,Mousetrap,https://www.imdb.com/title/tt36996011/,7.0,1434,2026,2026-09-09T00:03:03-07:00
33,Leanne,https://www.imdb.com/title/tt32213668/,7.2,6637,2025,2026-09-09T00:03:03-07:00
34,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,547470,2005,2026-09-09T00:03:03-07:00
35,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1212760,2010,2026-09-09T00:03:03-07:00
36,SEAL Team,https://www.imdb.com/title/tt6473344/,7.9,41003,2017,2026-09-09T00:03:03-07:00
37,Off Campus,https://www.imdb.com/title/tt33546863/,7.8,54085,2026,2026-09-09T00:03:03-07:00
38,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,745372,2013,2026-09-09T00:03:03-07:00
39,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.7,70405,2026,2026-09-09T00:03:03-07:00
40,Heroes,https://www.imdb.com/title/tt0813715/,7.5,265450,2006,2026-09-09T00:03:03-07:00
41,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,862017,2015,2026-09-09T00:03:03-07:00
42,True Detective,https://www.imdb.com/title/tt2356777/,8.8,769082,2014,2026-09-09T00:03:03-07:00
43,The Grand Tour,https://www.imdb.com/title/tt5712554/,8.7,96083,2016,2026-09-09T00:03:03-07:00
44,Lucky,https://www.imdb.com/title/tt34866681/,6.7,15513,2026,2026-09-09T00:03:03-07:00
45,The Office,https://www.imdb.com/title/tt0386676/,9.0,849008,2005,2026-09-09T00:03:03-07:00
46,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,321199,2018,2026-09-09T00:03:03-07:00
47,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,63201,2026,2026-09-09T00:03:03-07:00
48,Severance,https://www.imdb.com/title/tt11280740/,8.6,405216,2022,2026-09-09T00:03:03-07:00
49,Vigil,https://www.imdb.com/title/tt11846996/,7.4,31930,2021,2026-09-09T00:03:03-07:00
50,Ludwig,https://www.imdb.com/title/tt27846061/,8.1,24650,2024,2026-09-09T00:03:03-07:00
51,It's Always Sunny in Philadelphia,https://www.imdb.com/title/tt0472954/,8.8,284655,2005,2026-09-09T00:03:03-07:00
52,The Bear,https://www.imdb.com/title/tt14452776/,8.5,324879,2022,2026-09-09T00:03:03-07:00
53,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,242773,2005,2026-09-09T00:03:03-07:00
54,Talamasca: The Secret Order,https://www.imdb.com/title/tt32596156/,6.5,7859,2025,2026-09-09T00:03:03-07:00
55,Trigger Point,https://www.imdb.com/title/tt11958610/,6.7,11487,2022,2026-09-09T00:03:03-07:00
