rank,title,url,score,votes,release_year,scraped_at
1,Spider-Noir,https://www.imdb.com/title/tt30460310/,8.1,15531,2026,2026-06-01T00:03:03-07:00
2,The Boroughs,https://www.imdb.com/title/tt27557289/,7.4,14547,2026,2026-06-01T00:03:03-07:00
3,Off Campus,https://www.imdb.com/title/tt33546863/,8.1,22483,2026,2026-06-01T00:03:03-07:00
4,The Boys,https://www.imdb.com/title/tt1190634/,8.5,978155,2019,2026-06-01T00:03:03-07:00
5,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.4,6457,2026,2026-06-01T00:03:03-07:00
6,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.3,10488,2026,2026-06-01T00:03:03-07:00
7,Euphoria,https://www.imdb.com/title/tt8772296/,8.2,307009,2019,2026-06-01T00:03:03-07:00
8,From,https://www.imdb.com/title/tt9813792/,7.8,185700,2022,2026-06-01T00:03:03-07:00
9,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,39665,2025,2026-06-01T00:03:03-07:00
10,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,57071,2025,2026-06-01T00:03:03-07:00
11,Legends,https://www.imdb.com/title/tt33265765/,7.9,14820,2026,2026-06-01T00:03:03-07:00
12,Hacks,https://www.imdb.com/title/tt11815682/,8.2,64660,2021,2026-06-01T00:03:03-07:00
13,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2620207,2011,2026-06-01T00:03:03-07:00
14,Star City,https://www.imdb.com/title/tt32140872/,6.8,706,2026,2026-06-01T00:03:03-07:00
15,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.1,49311,2016,2026-06-01T00:03:03-07:00
16,Half Man,https://www.imdb.com/title/tt32767294/,8.0,6766,2026,2026-06-01T00:03:03-07:00
17,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,528225,2022,2026-06-01T00:03:03-07:00
18,The Testaments,https://www.imdb.com/title/tt10970762/,8.3,7941,2026,2026-06-01T00:03:03-07:00
19,Marshals,https://www.imdb.com/title/tt36849871/,6.1,12927,2026,2026-06-01T00:03:03-07:00
20,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,89194,2019,2026-06-01T00:03:03-07:00
21,Rivals,https://www.imdb.com/title/tt21906238/,7.9,18187,2024,2026-06-01T00:03:03-07:00
22,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2623456,2008,2026-06-01T00:03:03-07:00
23,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,151986,2025,2026-06-01T00:03:03-07:00
24,The Backrooms,https://www.imdb.com/title/tt20863294/,8.3,2441,2022,2026-06-01T00:03:03-07:00
25,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,696362,2013,2026-06-01T00:03:03-07:00
26,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,312272,2018,2026-06-01T00:03:03-07:00
27,A Good Girl's Guide to Murder,https://www.imdb.com/title/tt28118211/,6.8,25492,2024,2026-06-01T00:03:03-07:00
28,Nemesis,https://www.imdb.com/title/tt36022742/,6.0,3290,2026,2026-06-01T00:03:03-07:00
29,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,128488,2018,2026-06-01T00:03:03-07:00
30,Vought Rising,https://www.imdb.com/title/tt33041431/,,0,2027,2026-06-01T00:03:03-07:00
31,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,239595,2005,2026-06-01T00:03:03-07:00
32,Invincible,https://www.imdb.com/title/tt6741278/,8.7,340770,2021,2026-06-01T00:03:03-07:00
33,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,540007,2005,2026-06-01T00:03:03-07:00
34,Margo's Got Money Troubles,https://www.imdb.com/title/tt31137273/,7.3,9286,2026,2026-06-01T00:03:03-07:00
35,The Mandalorian,https://www.imdb.com/title/tt8111088/,8.6,657181,2019,2026-06-01T00:03:03-07:00
