rank,title_ru,title,url,score,votes,release_year,scraped_at
19,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,851967,2016,2026-07-23T00:03:03-07:00
20,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,412107,2011,2026-07-23T00:03:03-07:00
21,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1080222,2020,2026-07-23T00:03:03-07:00
22,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,5723,2026,2026-07-23T00:03:03-07:00
23,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,405815,2006,2026-07-23T00:03:03-07:00
24,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,48530,2026,2026-07-23T00:03:03-07:00
25,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,141054,2020,2026-07-23T00:03:03-07:00
26,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,643773,2010,2026-07-23T00:03:03-07:00
27,Мечтаю о тебе,Geudaeege deurim,https://www.kinopoisk.ru/series/9178109/,,0,2026,2026-07-23T00:03:03-07:00
28,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,7.5,19847,2026,2026-07-23T00:03:03-07:00
29,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,718357,2015,2026-07-23T00:03:03-07:00
30,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,114048,2026,2026-07-23T00:03:03-07:00
31,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,163917,2025,2026-07-23T00:03:03-07:00
32,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,281947,2018,2026-07-23T00:03:03-07:00
33,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,363923,1998,2026-07-23T00:03:03-07:00
34,Табакошка,Yani Neko,https://www.kinopoisk.ru/series/13136552/,7.8,409,2026,2026-07-23T00:03:03-07:00
35,Вместе до конца,Ride or Die,https://www.kinopoisk.ru/series/6739953/,7.3,157,2026,2026-07-23T00:03:03-07:00
36,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,8.0,5591,2026,2026-07-23T00:03:03-07:00
37,Вестис,The Westies,https://www.kinopoisk.ru/series/12892918/,7.6,2215,2026,2026-07-23T00:03:03-07:00
38,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,419387,2004,2026-07-23T00:03:03-07:00
39,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,230325,2015,2026-07-23T00:03:03-07:00
40,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,246554,2017,2026-07-23T00:03:03-07:00
41,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.7,60671,2026,2026-07-23T00:03:03-07:00
42,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,185475,2008,2026-07-23T00:03:03-07:00
43,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,562488,2014,2026-07-23T00:03:03-07:00
44,Его и её,His & Hers,https://www.kinopoisk.ru/series/9416511/,7.4,56438,2026,2026-07-23T00:03:03-07:00
45,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,261653,2026,2026-07-23T00:03:03-07:00
46,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,56086,2025,2026-07-23T00:03:03-07:00
47,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,290877,2023,2026-07-23T00:03:03-07:00
48,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,552588,2017,2026-07-23T00:03:03-07:00
49,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.2,5444,2026,2026-07-23T00:03:03-07:00
50,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,29090,2026,2026-07-23T00:03:03-07:00
