rank,title,url,score,votes,release_year,scraped_at
1,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,556786,2022,2026-08-10T00:05:28-07:00
2,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,455087,2020,2026-08-10T00:05:28-07:00
3,Sterling Point,https://www.imdb.com/title/tt35618070/,7.3,2564,2026,2026-08-10T00:05:28-07:00
4,Silo,https://www.imdb.com/title/tt14688458/,8.1,226097,2023,2026-08-10T00:05:28-07:00
5,Furious,https://www.imdb.com/title/tt36303968/,7.6,3783,2026,2026-08-10T00:05:28-07:00
6,The Shards,https://www.imdb.com/title/tt27543562/,5.9,1123,2026,2026-08-10T00:05:28-07:00
7,Lioness,https://www.imdb.com/title/tt13111078/,7.8,90896,2023,2026-08-10T00:05:28-07:00
8,Alley Cats,https://www.imdb.com/title/tt38264832/,6.6,2577,2026,2026-08-10T00:05:28-07:00
9,The Bombing of Pan Am 103,https://www.imdb.com/title/tt13592494/,7.5,5332,2025,2026-08-10T00:05:28-07:00
10,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2646304,2011,2026-08-10T00:05:28-07:00
11,Lucky,https://www.imdb.com/title/tt34866681/,6.6,5417,2026,2026-08-10T00:05:28-07:00
12,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,240235,2008,2026-08-10T00:05:28-07:00
13,Ride or Die,https://www.imdb.com/title/tt30494226/,7.6,11237,2026,2026-08-10T00:05:28-07:00
14,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.1,63225,2026,2026-08-10T00:05:28-07:00
15,Sugar,https://www.imdb.com/title/tt16418808/,7.4,47917,2024,2026-08-10T00:05:28-07:00
16,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,55064,2026,2026-08-10T00:05:28-07:00
17,Anna Pigeon,https://www.imdb.com/title/tt36937503/,6.1,245,2026,2026-08-10T00:05:28-07:00
18,My Life with the Walter Boys,https://www.imdb.com/title/tt8323628/,6.8,27140,2023,2026-08-10T00:05:28-07:00
19,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,132816,2018,2026-08-10T00:05:28-07:00
20,Stuart Fails to Save the Universe,https://www.imdb.com/title/tt27497393/,7.1,4236,2026,2026-08-10T00:05:28-07:00
21,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2656222,2008,2026-08-10T00:05:28-07:00
22,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,706738,2013,2026-08-10T00:05:28-07:00
23,Cape Fear,https://www.imdb.com/title/tt34675596/,6.7,17699,2026,2026-08-10T00:05:28-07:00
24,Reacher,https://www.imdb.com/title/tt9288030/,8.0,300663,2022,2026-08-10T00:05:28-07:00
25,Best Medicine,https://www.imdb.com/title/tt36885662/,6.6,5190,2026,2026-08-10T00:05:28-07:00
26,The Bear,https://www.imdb.com/title/tt14452776/,8.5,320920,2022,2026-08-10T00:05:28-07:00
27,The Punisher,https://www.imdb.com/title/tt5675620/,8.4,310229,2017,2026-08-10T00:05:28-07:00
28,Ransom Canyon,https://www.imdb.com/title/tt28088031/,6.8,11894,2025,2026-08-10T00:05:28-07:00
29,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,590290,1999,2026-08-10T00:05:28-07:00
30,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,76993,2022,2026-08-10T00:05:28-07:00
31,The Hawk,https://www.imdb.com/title/tt27550719/,6.4,9235,2026,2026-08-10T00:05:28-07:00
32,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,49149,2026,2026-08-10T00:05:28-07:00
33,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.6,4084,2026,2026-08-10T00:05:28-07:00
34,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,57403,2024,2026-08-10T00:05:28-07:00
35,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,163686,2025,2026-08-10T00:05:28-07:00
36,From,https://www.imdb.com/title/tt9813792/,7.8,202904,2022,2026-08-10T00:05:28-07:00
37,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1726422,2016,2026-08-10T00:05:28-07:00
38,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1207727,2010,2026-08-10T00:05:28-07:00
39,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,80622,2022,2026-08-10T00:05:28-07:00
40,Our Sticky Love,https://www.imdb.com/title/tt36955608/,7.5,588,2026,2026-08-10T00:05:28-07:00
41,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.2,22373,2026,2026-08-10T00:05:28-07:00
42,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1016053,2019,2026-08-10T00:05:28-07:00
43,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,545119,2005,2026-08-10T00:05:28-07:00
44,Little House on the Prairie,https://www.imdb.com/title/tt2431250/,7.3,7060,2026,2026-08-10T00:05:28-07:00
45,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,854191,2015,2026-08-10T00:05:28-07:00
46,The Office,https://www.imdb.com/title/tt0386676/,9.0,843861,2005,2026-08-10T00:05:28-07:00
47,Musafir Cafe,https://www.imdb.com/title/tt39665097/,7.7,4634,2026,2026-08-10T00:05:28-07:00
48,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,736648,2013,2026-08-10T00:05:28-07:00
49,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,321310,2019,2026-08-10T00:05:28-07:00
50,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,318451,2018,2026-08-10T00:05:28-07:00
51,Severance,https://www.imdb.com/title/tt11280740/,8.6,400463,2022,2026-08-10T00:05:28-07:00
52,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,241749,2005,2026-08-10T00:05:28-07:00
53,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,274510,2026,2026-08-10T00:05:28-07:00
54,The Agency,https://www.imdb.com/title/tt26656917/,7.5,33939,2024,2026-08-10T00:05:28-07:00
55,One Hundred Years of Solitude,https://www.imdb.com/title/tt9892936/,8.3,20139,2024,2026-08-10T00:05:28-07:00
56,The Wire,https://www.imdb.com/title/tt0306414/,9.3,436176,2002,2026-08-10T00:05:28-07:00
57,Heroes,https://www.imdb.com/title/tt0813715/,7.5,263190,2006,2026-08-10T00:05:28-07:00
58,Landman,https://www.imdb.com/title/tt14186672/,8.2,113359,2024,2026-08-10T00:05:28-07:00
59,War,https://www.imdb.com/title/tt37972251/,,0,2026,2026-08-10T00:05:28-07:00
60,True Detective,https://www.imdb.com/title/tt2356777/,8.8,764410,2014,2026-08-10T00:05:28-07:00
61,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,146441,1999,2026-08-10T00:05:28-07:00
62,Lanterns,https://www.imdb.com/title/tt26545992/,,0,2026,2026-08-10T00:05:28-07:00
63,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,330996,2021,2026-08-10T00:05:28-07:00
64,Dexter,https://www.imdb.com/title/tt0773262/,8.6,948485,2006,2026-08-10T00:05:28-07:00
65,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,213559,2011,2026-08-10T00:05:28-07:00
66,The Five Star Weekend,https://www.imdb.com/title/tt35587659/,7.2,4021,2026,2026-08-10T00:05:28-07:00
67,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.1,92285,2024,2026-08-10T00:05:28-07:00
