rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,415915,2019,2026-06-10T00:03:03-07:00
2,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,476122,2019,2026-06-10T00:03:03-07:00
3,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.6,17123,2026,2026-06-10T00:03:03-07:00
4,Истинное образование,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.8,3107,2026,2026-06-10T00:03:03-07:00
5,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.2,30710,2026,2026-06-10T00:03:03-07:00
6,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,295678,2022,2026-06-10T00:03:03-07:00
7,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.9,61186,2026,2026-06-10T00:03:03-07:00
8,Закулисье,The Backrooms,https://www.kinopoisk.ru/series/5129650/,7.6,4810,2022,2026-06-10T00:03:03-07:00
9,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1536172,2011,2026-06-10T00:03:03-07:00
10,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.9,37397,2026,2026-06-10T00:03:03-07:00
11,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,247799,2023,2026-06-10T00:03:03-07:00
12,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,7.3,881,2026,2026-06-10T00:03:03-07:00
13,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,83442,2016,2026-06-10T00:03:03-07:00
14,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.6,5382,2026,2026-06-10T00:03:03-07:00
15,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,955562,2013,2026-06-10T00:03:03-07:00
16,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,394883,2011,2026-06-10T00:03:03-07:00
17,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,395033,2006,2026-06-10T00:03:03-07:00
18,Бороуз,The Boroughs,https://www.kinopoisk.ru/series/7385223/,7.2,6401,2026,2026-06-10T00:03:03-07:00
19,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,816503,2008,2026-06-10T00:03:03-07:00
20,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,302218,1999,2026-06-10T00:03:03-07:00
21,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1065686,2020,2026-06-10T00:03:03-07:00
22,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,951057,2013,2026-06-10T00:03:03-07:00
23,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.8,2898,2026,2026-06-10T00:03:03-07:00
24,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,189843,2018,2026-06-10T00:03:03-07:00
25,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,841102,2016,2026-06-10T00:03:03-07:00
26,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,635262,2010,2026-06-10T00:03:03-07:00
27,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,801256,2022,2026-06-10T00:03:03-07:00
28,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,415286,2022,2026-06-10T00:03:03-07:00
29,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,705747,2015,2026-06-10T00:03:03-07:00
30,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,158491,2025,2026-06-10T00:03:03-07:00
31,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,132586,2023,2026-06-10T00:03:03-07:00
