rank,title,url,score,votes,release_year,scraped_at
1,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.9,35712,2026,2026-06-11T00:03:03-07:00
2,Off Campus,https://www.imdb.com/title/tt33546863/,8.0,29690,2026,2026-06-11T00:03:03-07:00
3,Cape Fear,https://www.imdb.com/title/tt34675596/,7.2,2171,2026,2026-06-11T00:03:03-07:00
4,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,22928,2026,2026-06-11T00:03:03-07:00
5,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.3,16268,2026,2026-06-11T00:03:03-07:00
6,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,313050,2019,2026-06-11T00:03:03-07:00
7,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.4,8611,2026,2026-06-11T00:03:03-07:00
8,The Boys,https://www.imdb.com/title/tt1190634/,8.5,992000,2019,2026-06-11T00:03:03-07:00
9,From,https://www.imdb.com/title/tt9813792/,7.8,188234,2022,2026-06-11T00:03:03-07:00
10,Lucky,https://www.imdb.com/title/tt34866681/,,0,2026,2026-06-11T00:03:03-07:00
11,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,58790,2025,2026-06-11T00:03:03-07:00
12,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,41347,2025,2026-06-11T00:03:03-07:00
13,The Witness,https://www.imdb.com/title/tt31631015/,6.5,1812,2026,2026-06-11T00:03:03-07:00
14,Not Suitable for Work,https://www.imdb.com/title/tt35823838/,6.6,1035,2026,2026-06-11T00:03:03-07:00
15,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2623111,2011,2026-06-11T00:03:03-07:00
16,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.2,54193,2016,2026-06-11T00:03:03-07:00
17,Among Us,https://www.imdb.com/title/tt28230655/,7.3,1264,2026,2026-06-11T00:03:03-07:00
18,Legends,https://www.imdb.com/title/tt33265765/,7.9,17977,2026,2026-06-11T00:03:03-07:00
19,Rivals,https://www.imdb.com/title/tt21906238/,7.9,18792,2024,2026-06-11T00:03:03-07:00
20,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.7,3173,2026,2026-06-11T00:03:03-07:00
21,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2628046,2008,2026-06-11T00:03:03-07:00
22,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,529724,2022,2026-06-11T00:03:03-07:00
23,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,697802,2013,2026-06-11T00:03:03-07:00
24,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,445862,2020,2026-06-11T00:03:03-07:00
25,The Amazing Digital Circus,https://www.imdb.com/title/tt27610198/,8.3,15779,2023,2026-06-11T00:03:03-07:00
26,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,153810,2025,2026-06-11T00:03:03-07:00
27,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,313252,2018,2026-06-11T00:03:03-07:00
28,Hacks,https://www.imdb.com/title/tt11815682/,8.2,65643,2021,2026-06-11T00:03:03-07:00
29,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,89833,2019,2026-06-11T00:03:03-07:00
30,Star City,https://www.imdb.com/title/tt32140872/,6.9,1502,2026,2026-06-11T00:03:03-07:00
31,Half Man,https://www.imdb.com/title/tt32767294/,8.1,10093,2026,2026-06-11T00:03:03-07:00
32,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,129004,2018,2026-06-11T00:03:03-07:00
33,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,540673,2005,2026-06-11T00:03:03-07:00
34,The Testaments,https://www.imdb.com/title/tt10970762/,8.3,9549,2026,2026-06-11T00:03:03-07:00
35,A Good Girl's Guide to Murder,https://www.imdb.com/title/tt28118211/,6.8,26412,2024,2026-06-11T00:03:03-07:00
36,Silo,https://www.imdb.com/title/tt14688458/,8.1,215283,2023,2026-06-11T00:03:03-07:00
37,The Backrooms,https://www.imdb.com/title/tt20863294/,8.2,3328,2022,2026-06-11T00:03:03-07:00
38,Marshals,https://www.imdb.com/title/tt36849871/,6.1,14104,2026,2026-06-11T00:03:03-07:00
39,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,239824,2005,2026-06-11T00:03:03-07:00
40,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1707659,2016,2026-06-11T00:03:03-07:00
41,Invincible,https://www.imdb.com/title/tt6741278/,8.7,342689,2021,2026-06-11T00:03:03-07:00
42,Buffy the Vampire Slayer,https://www.imdb.com/title/tt0118276/,8.3,174850,1997,2026-06-11T00:03:03-07:00
43,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,582254,1999,2026-06-11T00:03:03-07:00
44,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,721969,2013,2026-06-11T00:03:03-07:00
45,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,209965,2011,2026-06-11T00:03:03-07:00
46,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,145068,1999,2026-06-11T00:03:03-07:00
47,Nemesis,https://www.imdb.com/title/tt36022742/,6.0,4049,2026,2026-06-11T00:03:03-07:00
48,Tip Toe,https://www.imdb.com/title/tt35768911/,8.2,1264,2026,2026-06-11T00:03:03-07:00
49,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,231202,2008,2026-06-11T00:03:03-07:00
50,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1199615,2010,2026-06-11T00:03:03-07:00
51,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.0,1579,2026,2026-06-11T00:03:03-07:00
52,The Wire,https://www.imdb.com/title/tt0306414/,9.3,432352,2002,2026-06-11T00:03:03-07:00
53,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,596153,2001,2026-06-11T00:03:03-07:00
54,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,840854,2015,2026-06-11T00:03:03-07:00
55,The Handmaid's Tale,https://www.imdb.com/title/tt5834204/,8.3,299779,2017,2026-06-11T00:03:03-07:00
56,Beef,https://www.imdb.com/title/tt14403178/,8.0,174367,2023,2026-06-11T00:03:03-07:00
57,The Office,https://www.imdb.com/title/tt0386676/,9.0,835714,2005,2026-06-11T00:03:03-07:00
