rank,title,url,score,votes,release_year,scraped_at
1,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,546353,2022,2026-07-16T00:03:03-07:00
2,Little House on the Prairie,https://www.imdb.com/title/tt2431250/,7.2,3028,2026,2026-07-16T00:03:03-07:00
3,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,38719,2026,2026-07-16T00:03:03-07:00
4,Silo,https://www.imdb.com/title/tt14688458/,8.1,219937,2023,2026-07-16T00:03:03-07:00
5,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.3,17484,2026,2026-07-16T00:03:03-07:00
6,The Five-Star Weekend,https://www.imdb.com/title/tt35587659/,7.2,1266,2026,2026-07-16T00:03:03-07:00
7,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.2,49525,2026,2026-07-16T00:03:03-07:00
8,The Bear,https://www.imdb.com/title/tt14452776/,8.5,316619,2022,2026-07-16T00:03:03-07:00
9,Cape Fear,https://www.imdb.com/title/tt34675596/,6.8,8019,2026,2026-07-16T00:03:03-07:00
10,From,https://www.imdb.com/title/tt9813792/,7.8,198494,2022,2026-07-16T00:03:03-07:00
11,Elle,https://www.imdb.com/title/tt32020831/,6.9,4605,2026,2026-07-16T00:03:03-07:00
12,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2634780,2011,2026-07-16T00:03:03-07:00
13,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.1,89901,2024,2026-07-16T00:03:03-07:00
14,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,43697,2026,2026-07-16T00:03:03-07:00
15,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,701931,2013,2026-07-16T00:03:03-07:00
16,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,7.9,1884,2026,2026-07-16T00:03:03-07:00
17,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,235026,2008,2026-07-16T00:03:03-07:00
18,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2642509,2008,2026-07-16T00:03:03-07:00
19,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,159357,2025,2026-07-16T00:03:03-07:00
20,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.6,2245,2026,2026-07-16T00:03:03-07:00
21,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,55509,2024,2026-07-16T00:03:03-07:00
22,The Agency,https://www.imdb.com/title/tt26656917/,7.5,32016,2024,2026-07-16T00:03:03-07:00
23,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,449688,2020,2026-07-16T00:03:03-07:00
24,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1007604,2019,2026-07-16T00:03:03-07:00
25,Dark Winds,https://www.imdb.com/title/tt15017118/,7.7,34140,2022,2026-07-16T00:03:03-07:00
26,Heroes,https://www.imdb.com/title/tt0813715/,7.5,261341,2006,2026-07-16T00:03:03-07:00
27,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,130911,2018,2026-07-16T00:03:03-07:00
28,Pritam Pedro,https://www.imdb.com/title/tt28077038/,7.8,7892,2026,2026-07-16T00:03:03-07:00
29,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,240871,2005,2026-07-16T00:03:03-07:00
30,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,315972,2018,2026-07-16T00:03:03-07:00
31,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,264948,2026,2026-07-16T00:03:03-07:00
32,Sugar,https://www.imdb.com/title/tt16418808/,7.4,45663,2024,2026-07-16T00:03:03-07:00
33,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,543110,2005,2026-07-16T00:03:03-07:00
34,The Vampire Lestat,https://www.imdb.com/title/tt3960394/,7.6,41977,2022,2026-07-16T00:03:03-07:00
35,Star City,https://www.imdb.com/title/tt32140872/,7.5,4313,2026,2026-07-16T00:03:03-07:00
36,Little House on the Prairie,https://www.imdb.com/title/tt0071007/,7.5,30692,1974,2026-07-16T00:03:03-07:00
37,MobLand,https://www.imdb.com/title/tt31510819/,8.3,117779,2025,2026-07-16T00:03:03-07:00
38,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,318164,2019,2026-07-16T00:03:03-07:00
39,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,586271,1999,2026-07-16T00:03:03-07:00
40,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,33437,2026,2026-07-16T00:03:03-07:00
41,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.8,56336,2026,2026-07-16T00:03:03-07:00
42,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.3,4557,2026,2026-07-16T00:03:03-07:00
43,Landman,https://www.imdb.com/title/tt14186672/,8.2,111453,2024,2026-07-16T00:03:03-07:00
44,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,730312,2013,2026-07-16T00:03:03-07:00
45,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1203639,2010,2026-07-16T00:03:03-07:00
46,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1716867,2016,2026-07-16T00:03:03-07:00
47,The Office,https://www.imdb.com/title/tt0386676/,9.0,839697,2005,2026-07-16T00:03:03-07:00
48,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,145903,1999,2026-07-16T00:03:03-07:00
49,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,847638,2015,2026-07-16T00:03:03-07:00
50,Emergency!,https://www.imdb.com/title/tt0068067/,7.9,7244,1972,2026-07-16T00:03:03-07:00
51,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,62553,2025,2026-07-16T00:03:03-07:00
52,The Last Ship,https://www.imdb.com/title/tt2402207/,7.4,69772,2014,2026-07-16T00:03:03-07:00
53,Seeking Persephone,https://www.imdb.com/title/tt29666911/,7.6,3582,2026,2026-07-16T00:03:03-07:00
54,Sullivan's Crossing,https://www.imdb.com/title/tt21064598/,7.1,9748,2023,2026-07-16T00:03:03-07:00
55,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,328887,2021,2026-07-16T00:03:03-07:00
56,Severance,https://www.imdb.com/title/tt11280740/,8.6,396513,2022,2026-07-16T00:03:03-07:00
57,ER,https://www.imdb.com/title/tt0108757/,7.9,79342,1994,2026-07-16T00:03:03-07:00
58,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,211953,2011,2026-07-16T00:03:03-07:00
59,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.5,14543,2026,2026-07-16T00:03:03-07:00
60,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,163577,2025,2026-07-16T00:03:03-07:00
61,The Wire,https://www.imdb.com/title/tt0306414/,9.3,434313,2002,2026-07-16T00:03:03-07:00
62,True Detective,https://www.imdb.com/title/tt2356777/,8.8,761080,2014,2026-07-16T00:03:03-07:00
63,Beef,https://www.imdb.com/title/tt14403178/,8.0,176393,2023,2026-07-16T00:03:03-07:00
64,Dexter,https://www.imdb.com/title/tt0773262/,8.6,943583,2006,2026-07-16T00:03:03-07:00
65,Hacks,https://www.imdb.com/title/tt11815682/,8.2,67378,2021,2026-07-16T00:03:03-07:00
66,Mushoku Tensei: Jobless Reincarnation,https://www.imdb.com/title/tt13293588/,8.2,42655,2021,2026-07-16T00:03:03-07:00
67,Reacher,https://www.imdb.com/title/tt9288030/,8.0,297408,2022,2026-07-16T00:03:03-07:00
68,Paradise,https://www.imdb.com/title/tt27444205/,7.9,84756,2025,2026-07-16T00:03:03-07:00
69,Every Year After,https://www.imdb.com/title/tt33055254/,6.3,6238,2026,2026-07-16T00:03:03-07:00
70,The Westies,https://www.imdb.com/title/tt31849235/,7.1,447,2026,2026-07-16T00:03:03-07:00
71,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,74850,2016,2026-07-16T00:03:03-07:00
72,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,91281,2019,2026-07-16T00:03:03-07:00
73,Friends,https://www.imdb.com/title/tt0108778/,8.8,1198457,1994,2026-07-16T00:03:03-07:00
74,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,447803,2005,2026-07-16T00:03:03-07:00
75,Vikings,https://www.imdb.com/title/tt2306299/,8.5,645047,2013,2026-07-16T00:03:03-07:00
76,Lucky,https://www.imdb.com/title/tt34866681/,6.8,592,2026,2026-07-16T00:03:03-07:00
77,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,150219,2022,2026-07-16T00:03:03-07:00
78,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,375637,2005,2026-07-16T00:03:03-07:00
79,Human Vapor,https://www.imdb.com/title/tt33083249/,6.6,1364,2026,2026-07-16T00:03:03-07:00
80,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,940624,2007,2026-07-16T00:03:03-07:00
81,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,742329,2011,2026-07-16T00:03:03-07:00
82,Not Suitable for Work,https://www.imdb.com/title/tt35823838/,6.9,4076,2026,2026-07-16T00:03:03-07:00
83,Legends,https://www.imdb.com/title/tt33265765/,7.8,23144,2026,2026-07-16T00:03:03-07:00
84,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,127080,2023,2026-07-16T00:03:03-07:00
85,Lost,https://www.imdb.com/title/tt0411008/,8.3,676550,2004,2026-07-16T00:03:03-07:00
86,One Piece,https://www.imdb.com/title/tt0388629/,9.0,359293,1999,2026-07-16T00:03:03-07:00
87,Summer of 36,https://www.imdb.com/title/tt38776795/,6.7,692,2026,2026-07-16T00:03:03-07:00
88,NCIS,https://www.imdb.com/title/tt0364845/,7.8,177268,2003,2026-07-16T00:03:03-07:00
89,Succession,https://www.imdb.com/title/tt7660850/,8.8,361119,2018,2026-07-16T00:03:03-07:00
90,The Last of Us,https://www.imdb.com/title/tt3581920/,8.4,742942,2023,2026-07-16T00:03:03-07:00
91,Oasis,https://www.imdb.com/title/tt38734636/,5.4,1554,2026,2026-07-16T00:03:03-07:00
92,Marshals,https://www.imdb.com/title/tt36849871/,6.1,16370,2026,2026-07-16T00:03:03-07:00
93,Resident Alien,https://www.imdb.com/title/tt8690918/,8.0,89686,2021,2026-07-16T00:03:03-07:00
94,Lioness,https://www.imdb.com/title/tt13111078/,7.8,88687,2023,2026-07-16T00:03:03-07:00
95,Shameless,https://www.imdb.com/title/tt1586680/,8.5,335504,2011,2026-07-16T00:03:03-07:00
