rank,title,url,score,votes,release_year,scraped_at
1,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,545445,2022,2026-07-14T00:03:03-07:00
2,Little House on the Prairie,https://www.imdb.com/title/tt2431250/,7.1,2207,2026,2026-07-14T00:03:03-07:00
3,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,37022,2026,2026-07-14T00:03:03-07:00
4,Silo,https://www.imdb.com/title/tt14688458/,8.1,219495,2023,2026-07-14T00:03:03-07:00
5,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.3,16979,2026,2026-07-14T00:03:03-07:00
6,The Five-Star Weekend,https://www.imdb.com/title/tt35587659/,7.2,926,2026,2026-07-14T00:03:03-07:00
7,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.2,48284,2026,2026-07-14T00:03:03-07:00
8,The Bear,https://www.imdb.com/title/tt14452776/,8.5,316264,2022,2026-07-14T00:03:03-07:00
9,Cape Fear,https://www.imdb.com/title/tt34675596/,6.8,7738,2026,2026-07-14T00:03:03-07:00
10,From,https://www.imdb.com/title/tt9813792/,7.8,198081,2022,2026-07-14T00:03:03-07:00
11,Elle,https://www.imdb.com/title/tt32020831/,6.9,4222,2026,2026-07-14T00:03:03-07:00
12,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2633922,2011,2026-07-14T00:03:03-07:00
13,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.1,89647,2024,2026-07-14T00:03:03-07:00
14,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,43224,2026,2026-07-14T00:03:03-07:00
15,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,701626,2013,2026-07-14T00:03:03-07:00
16,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,7.9,1715,2026,2026-07-14T00:03:03-07:00
17,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,234699,2008,2026-07-14T00:03:03-07:00
18,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2641554,2008,2026-07-14T00:03:03-07:00
19,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,158985,2025,2026-07-14T00:03:03-07:00
20,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.6,2084,2026,2026-07-14T00:03:03-07:00
21,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,55356,2024,2026-07-14T00:03:03-07:00
22,The Agency,https://www.imdb.com/title/tt26656917/,7.5,31798,2024,2026-07-14T00:03:03-07:00
23,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,449430,2020,2026-07-14T00:03:03-07:00
24,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1006852,2019,2026-07-14T00:03:03-07:00
25,Dark Winds,https://www.imdb.com/title/tt15017118/,7.7,34032,2022,2026-07-14T00:03:03-07:00
26,Heroes,https://www.imdb.com/title/tt0813715/,7.5,261184,2006,2026-07-14T00:03:03-07:00
27,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,130783,2018,2026-07-14T00:03:03-07:00
28,Pritam Pedro,https://www.imdb.com/title/tt28077038/,7.9,7417,2026,2026-07-14T00:03:03-07:00
29,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,240801,2005,2026-07-14T00:03:03-07:00
30,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,315801,2018,2026-07-14T00:03:03-07:00
31,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,264151,2026,2026-07-14T00:03:03-07:00
32,Sugar,https://www.imdb.com/title/tt16418808/,7.4,45533,2024,2026-07-14T00:03:03-07:00
33,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,542978,2005,2026-07-14T00:03:03-07:00
34,The Vampire Lestat,https://www.imdb.com/title/tt3960394/,7.6,41844,2022,2026-07-14T00:03:03-07:00
35,Star City,https://www.imdb.com/title/tt32140872/,7.4,4061,2026,2026-07-14T00:03:03-07:00
36,Little House on the Prairie,https://www.imdb.com/title/tt0071007/,7.5,30621,1974,2026-07-14T00:03:03-07:00
37,MobLand,https://www.imdb.com/title/tt31510819/,8.3,117566,2025,2026-07-14T00:03:03-07:00
