rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,163469,2023,2026-09-08T00:03:02-07:00
2,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,88613,2024,2026-09-08T00:03:02-07:00
3,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.3,189691,2021,2026-09-08T00:03:02-07:00
4,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1633666,2011,2026-09-08T00:03:02-07:00
5,Фонари,Lanterns,https://www.kinopoisk.ru/series/5253825/,7.6,3394,2026,2026-09-08T00:03:02-07:00
6,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,198660,2008,2026-09-08T00:03:02-07:00
7,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.3,12306,2026,2026-09-08T00:03:02-07:00
8,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,754269,2015,2026-09-08T00:03:02-07:00
9,Тёмная материя,Dark Matter,https://www.kinopoisk.ru/series/5024113/,7.7,68346,2024,2026-09-08T00:03:02-07:00
10,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,891903,2022,2026-09-08T00:03:02-07:00
11,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,331369,1999,2026-09-08T00:03:02-07:00
12,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,170396,2025,2026-09-08T00:03:02-07:00
13,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,1059892,2013,2026-09-08T00:03:02-07:00
14,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,32849,2026,2026-09-08T00:03:02-07:00
15,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,1002422,2013,2026-09-08T00:03:02-07:00
16,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,469471,2019,2026-09-08T00:03:02-07:00
17,Гарри Поттер,Harry Potter,https://www.kinopoisk.ru/series/4324441/,,0,2026,2026-09-08T00:03:02-07:00
18,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,853627,2008,2026-09-08T00:03:02-07:00
19,Яростная,Furious,https://www.kinopoisk.ru/series/12946659/,7.5,3572,2026,2026-09-08T00:03:02-07:00
20,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,237314,2018,2026-09-08T00:03:02-07:00
21,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,342066,2022,2026-09-08T00:03:02-07:00
22,Джек Ричер,Reacher,https://www.kinopoisk.ru/series/1209839/,7.4,64900,2022,2026-09-08T00:03:02-07:00
23,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,446875,2011,2026-09-08T00:03:02-07:00
24,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,428784,2006,2026-09-08T00:03:02-07:00
25,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,664603,2010,2026-09-08T00:03:02-07:00
26,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,146514,2020,2026-09-08T00:03:02-07:00
27,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,863376,2016,2026-09-08T00:03:02-07:00
28,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,35395,2026,2026-09-08T00:03:02-07:00
29,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,508409,2019,2026-09-08T00:03:02-07:00
30,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,116622,2016,2026-09-08T00:03:02-07:00
31,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1122126,2020,2026-09-08T00:03:02-07:00
32,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,375240,1998,2026-09-08T00:03:02-07:00
33,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.3,3946,2026,2026-09-08T00:03:02-07:00
34,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,570207,2014,2026-09-08T00:03:02-07:00
35,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,439525,2004,2026-09-08T00:03:02-07:00
36,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,59239,2025,2026-09-08T00:03:02-07:00
37,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,29107,2026,2026-09-08T00:03:02-07:00
38,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,690807,2005,2026-09-08T00:03:02-07:00
39,Монолог фармацевта,Kusuriya no Hitorigoto,https://www.kinopoisk.ru/series/5258557/,8.8,91447,2023,2026-09-08T00:03:02-07:00
40,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,252128,2017,2026-09-08T00:03:02-07:00
41,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,121879,2026,2026-09-08T00:03:02-07:00
42,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,287492,2018,2026-09-08T00:03:02-07:00
43,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,829624,2019,2026-09-08T00:03:02-07:00
44,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,237249,2015,2026-09-08T00:03:02-07:00
45,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,570020,2017,2026-09-08T00:03:02-07:00
46,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.5,9619,2026,2026-09-08T00:03:02-07:00
47,Каратель,The Punisher,https://www.kinopoisk.ru/series/978853/,7.8,68625,2017,2026-09-08T00:03:02-07:00
48,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,438165,2022,2026-09-08T00:03:02-07:00
49,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,311128,2026,2026-09-08T00:03:02-07:00
50,Монстры,Monster,https://www.kinopoisk.ru/series/1435087/,7.4,99704,2022,2026-09-08T00:03:02-07:00
