rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,860234,2022,2026-08-16T00:03:03-07:00
2,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,147343,2023,2026-08-16T00:03:03-07:00
3,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1589965,2011,2026-08-16T00:03:03-07:00
4,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,734027,2015,2026-08-16T00:03:03-07:00
5,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,218243,2018,2026-08-16T00:03:03-07:00
6,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.4,3748,2026,2026-08-16T00:03:03-07:00
7,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,455968,2019,2026-08-16T00:03:03-07:00
8,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,984454,2013,2026-08-16T00:03:03-07:00
9,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.1,1490,2026,2026-08-16T00:03:03-07:00
10,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.3,142011,2021,2026-08-16T00:03:03-07:00
11,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,320211,1999,2026-08-16T00:03:03-07:00
12,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,985815,2013,2026-08-16T00:03:03-07:00
13,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,338305,2022,2026-08-16T00:03:03-07:00
14,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,189464,2008,2026-08-16T00:03:03-07:00
15,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,502099,2019,2026-08-16T00:03:03-07:00
16,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,46764,1997,2026-08-16T00:03:03-07:00
17,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,25952,2026,2026-08-16T00:03:03-07:00
18,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,838459,2008,2026-08-16T00:03:03-07:00
19,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,418220,2006,2026-08-16T00:03:03-07:00
20,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,652054,2010,2026-08-16T00:03:03-07:00
21,Джек Ричер,Reacher,https://www.kinopoisk.ru/series/1209839/,7.4,61477,2022,2026-08-16T00:03:03-07:00
22,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,144052,2020,2026-08-16T00:03:03-07:00
23,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,25461,2026,2026-08-16T00:03:03-07:00
24,Пленники,Plenniki,https://www.kinopoisk.ru/series/5418936/,8.4,32957,2023,2026-08-16T00:03:03-07:00
25,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.3,5284,2026,2026-08-16T00:03:03-07:00
26,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,857966,2016,2026-08-16T00:03:03-07:00
27,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1092903,2020,2026-08-16T00:03:03-07:00
28,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,425860,2011,2026-08-16T00:03:03-07:00
29,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,118124,2026,2026-08-16T00:03:03-07:00
30,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,29322,2026,2026-08-16T00:03:03-07:00
31,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,105268,2016,2026-08-16T00:03:03-07:00
32,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,167091,2025,2026-08-16T00:03:03-07:00
33,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,32364,2026,2026-08-16T00:03:03-07:00
34,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.4,10940,2026,2026-08-16T00:03:03-07:00
35,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,284951,2018,2026-08-16T00:03:03-07:00
36,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,427033,2004,2026-08-16T00:03:03-07:00
37,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,656856,2005,2026-08-16T00:03:03-07:00
38,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,369264,1998,2026-08-16T00:03:03-07:00
39,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,566151,2014,2026-08-16T00:03:03-07:00
40,Американская история ужасов,American Horror Story,https://www.kinopoisk.ru/series/589167/,7.9,288780,2011,2026-08-16T00:03:03-07:00
41,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,10362,2026,2026-08-16T00:03:03-07:00
42,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,57723,2025,2026-08-16T00:03:03-07:00
43,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,53512,2026,2026-08-16T00:03:03-07:00
44,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,233823,2015,2026-08-16T00:03:03-07:00
45,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,249692,2017,2026-08-16T00:03:03-07:00
46,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.4,8164,2022,2026-08-16T00:03:03-07:00
47,День Шакала,The Day of the Jackal,https://www.kinopoisk.ru/series/5461927/,7.9,84163,2024,2026-08-16T00:03:03-07:00
48,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,560720,2017,2026-08-16T00:03:03-07:00
49,Адский уровень: Хардкорный геймер на самой высокой сложности в другом мире,Hell Mode: Yarikomizuki no Gamer wa Hai Settei no Isekai de Musou suru,https://www.kinopoisk.ru/series/10643491/,8.1,38469,2026,2026-08-16T00:03:03-07:00
50,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,822490,2019,2026-08-16T00:03:03-07:00
