rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,,0,2026,2026-07-07T00:03:01-07:00
2,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.1,74680,2021,2026-07-07T00:03:01-07:00
3,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,822028,2022,2026-07-07T00:03:01-07:00
4,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,430768,2019,2026-07-07T00:03:01-07:00
5,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,310851,2022,2026-07-07T00:03:01-07:00
6,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,11734,2026,2026-07-07T00:03:01-07:00
7,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,135945,2023,2026-07-07T00:03:01-07:00
8,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1552349,2011,2026-07-07T00:03:01-07:00
9,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,17658,2026,2026-07-07T00:03:01-07:00
10,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,17212,2026,2026-07-07T00:03:01-07:00
11,Чемпионат мира по футболу 2026,2026 FIFA World Cup,https://www.kinopoisk.ru/series/12844456/,,0,2026,2026-07-07T00:03:01-07:00
12,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,490374,2019,2026-07-07T00:03:01-07:00
13,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,,0,2026,2026-07-07T00:03:01-07:00
14,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,44556,2026,2026-07-07T00:03:01-07:00
15,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,964783,2013,2026-07-07T00:03:01-07:00
16,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,956433,2013,2026-07-07T00:03:01-07:00
17,Крестьянин 999 уровня,Lv999 no Murabito,https://www.kinopoisk.ru/series/13015920/,,0,2026,2026-07-07T00:03:01-07:00
18,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,307687,1999,2026-07-07T00:03:01-07:00
19,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,822361,2008,2026-07-07T00:03:01-07:00
20,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,230114,2026,2026-07-07T00:03:01-07:00
21,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1074545,2020,2026-07-07T00:03:01-07:00
22,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,6710,2022,2026-07-07T00:03:01-07:00
23,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,,0,2026,2026-07-07T00:03:01-07:00
24,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.8,50931,2026,2026-07-07T00:03:01-07:00
25,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,201165,2018,2026-07-07T00:03:01-07:00
26,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,401960,2006,2026-07-07T00:03:01-07:00
27,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,95119,2016,2026-07-07T00:03:01-07:00
28,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,405366,2011,2026-07-07T00:03:01-07:00
29,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,26668,2026,2026-07-07T00:03:01-07:00
30,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.9,3921,2026,2026-07-07T00:03:01-07:00
31,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,279765,2023,2026-07-07T00:03:01-07:00
32,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,848076,2016,2026-07-07T00:03:01-07:00
33,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,640345,2010,2026-07-07T00:03:01-07:00
34,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.5,8995,2026,2026-07-07T00:03:01-07:00
35,Пылающее лето,Chi xia,https://www.kinopoisk.ru/series/12935649/,,0,2026,2026-07-07T00:03:01-07:00
36,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,161537,2025,2026-07-07T00:03:01-07:00
37,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,,0,2026,2026-07-07T00:03:01-07:00
38,Аватар: Легенда об Аанге,Avatar: The Last Airbender,https://www.kinopoisk.ru/series/1199731/,7.2,33142,2024,2026-07-07T00:03:01-07:00
39,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,111569,2026,2026-07-07T00:03:01-07:00
40,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,713308,2015,2026-07-07T00:03:01-07:00
41,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,280139,2018,2026-07-07T00:03:01-07:00
42,Том и Джерри,Tom and Jerry,https://www.kinopoisk.ru/series/1372775/,8.9,23344,1940,2026-07-07T00:03:01-07:00
43,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,641569,2005,2026-07-07T00:03:01-07:00
44,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,323117,2025,2026-07-07T00:03:01-07:00
45,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,228731,2015,2026-07-07T00:03:01-07:00
46,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,54842,2025,2026-07-07T00:03:01-07:00
47,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,244595,2017,2026-07-07T00:03:01-07:00
48,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,560457,2014,2026-07-07T00:03:01-07:00
49,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,416821,2004,2026-07-07T00:03:01-07:00
50,Слабый герой,Yakhan yeongung,https://www.kinopoisk.ru/series/4857811/,8.4,309198,2022,2026-07-07T00:03:01-07:00
