rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,162773,2023,2026-09-07T00:03:03-07:00
2,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,88082,2024,2026-09-07T00:03:03-07:00
3,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.3,187632,2021,2026-09-07T00:03:03-07:00
4,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1631986,2011,2026-09-07T00:03:03-07:00
5,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,198231,2008,2026-09-07T00:03:03-07:00
6,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.3,12114,2026,2026-09-07T00:03:03-07:00
7,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,753700,2015,2026-09-07T00:03:03-07:00
8,Фонари,Lanterns,https://www.kinopoisk.ru/series/5253825/,7.5,3223,2026,2026-09-07T00:03:03-07:00
9,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,890937,2022,2026-09-07T00:03:03-07:00
10,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,1057852,2013,2026-09-07T00:03:03-07:00
11,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,330966,1999,2026-09-07T00:03:03-07:00
12,Тёмная материя,Dark Matter,https://www.kinopoisk.ru/series/5024113/,7.7,68274,2024,2026-09-07T00:03:03-07:00
13,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,170236,2025,2026-09-07T00:03:03-07:00
14,Гарри Поттер,Harry Potter,https://www.kinopoisk.ru/series/4324441/,,0,2026,2026-09-07T00:03:03-07:00
15,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,1001930,2013,2026-09-07T00:03:03-07:00
16,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,236696,2018,2026-09-07T00:03:03-07:00
17,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,853028,2008,2026-09-07T00:03:03-07:00
18,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,468974,2019,2026-09-07T00:03:03-07:00
19,Яростная,Furious,https://www.kinopoisk.ru/series/12946659/,7.5,3372,2026,2026-09-07T00:03:03-07:00
20,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,428414,2006,2026-09-07T00:03:03-07:00
21,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,146428,2020,2026-09-07T00:03:03-07:00
22,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,341926,2022,2026-09-07T00:03:03-07:00
23,Джек Ричер,Reacher,https://www.kinopoisk.ru/series/1209839/,7.4,64776,2022,2026-09-07T00:03:03-07:00
24,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,863191,2016,2026-09-07T00:03:03-07:00
25,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,508185,2019,2026-09-07T00:03:03-07:00
26,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,664113,2010,2026-09-07T00:03:03-07:00
