rank,title,url,score,votes,release_year,scraped_at
57,Vigil,https://www.imdb.com/title/tt11846996/,7.4,32236,2021,2026-09-18T00:03:03-07:00
58,The Wire,https://www.imdb.com/title/tt0306414/,9.3,439189,2002,2026-09-18T00:03:03-07:00
59,The Bear,https://www.imdb.com/title/tt14452776/,8.5,325696,2022,2026-09-18T00:03:03-07:00
60,Dexter,https://www.imdb.com/title/tt0773262/,8.6,955334,2006,2026-09-18T00:03:03-07:00
61,Carrie,https://www.imdb.com/title/tt11540908/,7.0,45,2026,2026-09-18T00:03:03-07:00
62,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,147324,1999,2026-09-18T00:03:03-07:00
63,Dexter: Resurrection,https://www.imdb.com/title/tt33043892/,9.0,156176,2025,2026-09-18T00:03:03-07:00
64,From,https://www.imdb.com/title/tt9813792/,7.7,207912,2022,2026-09-18T00:03:03-07:00
65,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1739211,2016,2026-09-18T00:03:03-07:00
66,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,321867,2018,2026-09-18T00:03:03-07:00
67,Shameless,https://www.imdb.com/title/tt1586680/,8.5,338883,2011,2026-09-18T00:03:03-07:00
68,East of Eden,https://www.imdb.com/title/tt21097264/,,0,2026,2026-09-18T00:03:03-07:00
69,Heroes,https://www.imdb.com/title/tt0813715/,7.5,265843,2006,2026-09-18T00:03:03-07:00
70,Landman,https://www.imdb.com/title/tt14186672/,8.2,116150,2024,2026-09-18T00:03:03-07:00
71,Dang!,https://www.imdb.com/title/tt40003445/,6.1,553,2026,2026-09-18T00:03:03-07:00
72,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1026310,2019,2026-09-18T00:03:03-07:00
73,Lucky,https://www.imdb.com/title/tt34866681/,6.7,16773,2026,2026-09-18T00:03:03-07:00
74,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,748938,2011,2026-09-18T00:03:03-07:00
75,Mushoku Tensei: Jobless Reincarnation,https://www.imdb.com/title/tt13293588/,8.2,59563,2021,2026-09-18T00:03:03-07:00
76,One Piece,https://www.imdb.com/title/tt0388629/,9.0,367087,1999,2026-09-18T00:03:03-07:00
77,Youth,https://www.imdb.com/title/tt35949226/,,0,2026,2026-09-18T00:03:03-07:00
78,Monster,https://www.imdb.com/title/tt13207736/,7.7,226563,2022,2026-09-18T00:03:03-07:00
79,Banshee,https://www.imdb.com/title/tt2017109/,8.4,151508,2013,2026-09-18T00:03:03-07:00
80,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,215729,2011,2026-09-18T00:03:03-07:00
81,Anna Pigeon,https://www.imdb.com/title/tt36937503/,6.0,1350,2026,2026-09-18T00:03:03-07:00
82,Friends,https://www.imdb.com/title/tt0108778/,8.8,1207899,1994,2026-09-18T00:03:03-07:00
83,Succession,https://www.imdb.com/title/tt7660850/,8.8,367688,2018,2026-09-18T00:03:03-07:00
84,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,377920,2005,2026-09-18T00:03:03-07:00
85,Neagley,https://www.imdb.com/title/tt33539520/,7.7,2084,2026,2026-09-18T00:03:03-07:00
86,Mirzapur,https://www.imdb.com/title/tt6473300/,8.4,95191,2018,2026-09-18T00:03:03-07:00
87,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,285563,2026,2026-09-18T00:03:03-07:00
88,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,324943,2019,2026-09-18T00:03:03-07:00
89,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,174838,2025,2026-09-18T00:03:03-07:00
90,Gilmore Girls,https://www.imdb.com/title/tt0238784/,8.2,177259,2000,2026-09-18T00:03:03-07:00
91,Best Medicine,https://www.imdb.com/title/tt36885662/,6.7,6717,2026,2026-09-18T00:03:03-07:00
92,Fargo,https://www.imdb.com/title/tt2802850/,8.8,475335,2014,2026-09-18T00:03:03-07:00
93,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,946425,2007,2026-09-18T00:03:03-07:00
94,House,https://www.imdb.com/title/tt0412142/,8.7,600825,2004,2026-09-18T00:03:03-07:00
95,ER,https://www.imdb.com/title/tt0108757/,7.9,80417,1994,2026-09-18T00:03:03-07:00
96,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,131080,2023,2026-09-18T00:03:03-07:00
97,Leanne,https://www.imdb.com/title/tt32213668/,7.2,6796,2025,2026-09-18T00:03:03-07:00
98,The X-Files,https://www.imdb.com/title/tt0106179/,8.6,276634,1993,2026-09-18T00:03:03-07:00
99,Chernobyl,https://www.imdb.com/title/tt7366338/,9.3,1064884,2019,2026-09-18T00:03:03-07:00
100,NCIS,https://www.imdb.com/title/tt0364845/,7.8,178079,2003,2026-09-18T00:03:03-07:00
