rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,193977,2008,2026-08-29T00:03:03-07:00
2,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,156386,2023,2026-08-29T00:03:03-07:00
3,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1615705,2011,2026-08-29T00:03:03-07:00
4,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.4,9682,2026,2026-08-29T00:03:03-07:00
5,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,747057,2015,2026-08-29T00:03:03-07:00
6,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,879919,2022,2026-08-29T00:03:03-07:00
7,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,463908,2019,2026-08-29T00:03:03-07:00
8,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.2,172018,2021,2026-08-29T00:03:03-07:00
9,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,1035547,2013,2026-08-29T00:03:03-07:00
10,Фонари,Lanterns,https://www.kinopoisk.ru/series/5253825/,7.6,1954,2026,2026-08-29T00:03:03-07:00
11,Тёмная материя,Dark Matter,https://www.kinopoisk.ru/series/5024113/,7.7,67210,2024,2026-08-29T00:03:03-07:00
12,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,230105,2018,2026-08-29T00:03:03-07:00
13,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,996516,2013,2026-08-29T00:03:03-07:00
14,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,326620,1999,2026-08-29T00:03:03-07:00
15,Джек Ричер,Reacher,https://www.kinopoisk.ru/series/1209839/,7.4,63562,2022,2026-08-29T00:03:03-07:00
16,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,424593,2006,2026-08-29T00:03:03-07:00
17,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,438311,2011,2026-08-29T00:03:03-07:00
18,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1110642,2020,2026-08-29T00:03:03-07:00
19,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,340526,2022,2026-08-29T00:03:03-07:00
20,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,847240,2008,2026-08-29T00:03:03-07:00
21,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,659170,2010,2026-08-29T00:03:03-07:00
22,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,145542,2020,2026-08-29T00:03:03-07:00
23,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,112514,2016,2026-08-29T00:03:03-07:00
24,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,861244,2016,2026-08-29T00:03:03-07:00
25,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.3,2960,2026,2026-08-29T00:03:03-07:00
