rank,title,url,score,votes,release_year,scraped_at
25,Best Medicine,https://www.imdb.com/title/tt36885662/,6.7,5350,2026,2026-08-12T00:03:03-07:00
26,The Bear,https://www.imdb.com/title/tt14452776/,8.5,321225,2022,2026-08-12T00:03:03-07:00
27,The Punisher,https://www.imdb.com/title/tt5675620/,8.4,310516,2017,2026-08-12T00:03:03-07:00
28,Ransom Canyon,https://www.imdb.com/title/tt28088031/,6.8,11984,2025,2026-08-12T00:03:03-07:00
29,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,590633,1999,2026-08-12T00:03:03-07:00
30,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,77076,2022,2026-08-12T00:03:03-07:00
31,The Hawk,https://www.imdb.com/title/tt27550719/,6.4,9495,2026,2026-08-12T00:03:03-07:00
32,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,49515,2026,2026-08-12T00:03:03-07:00
33,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.6,4314,2026,2026-08-12T00:03:03-07:00
34,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,57557,2024,2026-08-12T00:03:03-07:00
35,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,163950,2025,2026-08-12T00:03:03-07:00
36,From,https://www.imdb.com/title/tt9813792/,7.8,203185,2022,2026-08-12T00:03:03-07:00
37,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1727171,2016,2026-08-12T00:03:03-07:00
38,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1208099,2010,2026-08-12T00:03:03-07:00
39,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,80825,2022,2026-08-12T00:03:03-07:00
40,Our Sticky Love,https://www.imdb.com/title/tt36955608/,7.5,1034,2026,2026-08-12T00:03:03-07:00
41,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.2,22626,2026,2026-08-12T00:03:03-07:00
42,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1016698,2019,2026-08-12T00:03:03-07:00
43,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,545273,2005,2026-08-12T00:03:03-07:00
44,Little House on the Prairie,https://www.imdb.com/title/tt2431250/,7.3,7187,2026,2026-08-12T00:03:03-07:00
45,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,854811,2015,2026-08-12T00:03:03-07:00
46,The Office,https://www.imdb.com/title/tt0386676/,9.0,844197,2005,2026-08-12T00:03:03-07:00
47,Musafir Cafe,https://www.imdb.com/title/tt39665097/,7.7,4849,2026,2026-08-12T00:03:03-07:00
48,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,737157,2013,2026-08-12T00:03:03-07:00
49,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,321582,2019,2026-08-12T00:03:03-07:00
50,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,318640,2018,2026-08-12T00:03:03-07:00
51,Severance,https://www.imdb.com/title/tt11280740/,8.6,400817,2022,2026-08-12T00:03:03-07:00
52,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,241807,2005,2026-08-12T00:03:03-07:00
53,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,275325,2026,2026-08-12T00:03:03-07:00
54,The Agency,https://www.imdb.com/title/tt26656917/,7.5,34121,2024,2026-08-12T00:03:03-07:00
55,One Hundred Years of Solitude,https://www.imdb.com/title/tt9892936/,8.3,20252,2024,2026-08-12T00:03:03-07:00
56,The Wire,https://www.imdb.com/title/tt0306414/,9.3,436334,2002,2026-08-12T00:03:03-07:00
57,Heroes,https://www.imdb.com/title/tt0813715/,7.5,263289,2006,2026-08-12T00:03:03-07:00
58,Landman,https://www.imdb.com/title/tt14186672/,8.2,113466,2024,2026-08-12T00:03:03-07:00
59,War,https://www.imdb.com/title/tt37972251/,,0,2026,2026-08-12T00:03:03-07:00
60,True Detective,https://www.imdb.com/title/tt2356777/,8.8,764699,2014,2026-08-12T00:03:03-07:00
61,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,146488,1999,2026-08-12T00:03:03-07:00
62,Lanterns,https://www.imdb.com/title/tt26545992/,,0,2026,2026-08-12T00:03:03-07:00
63,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,331178,2021,2026-08-12T00:03:03-07:00
64,Dexter,https://www.imdb.com/title/tt0773262/,8.6,948939,2006,2026-08-12T00:03:03-07:00
65,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,213688,2011,2026-08-12T00:03:03-07:00
66,The Five Star Weekend,https://www.imdb.com/title/tt35587659/,7.2,4133,2026,2026-08-12T00:03:03-07:00
67,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.1,92397,2024,2026-08-12T00:03:03-07:00
68,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,152008,2022,2026-08-12T00:03:03-07:00
69,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.7,64037,2026,2026-08-12T00:03:03-07:00
70,The Boroughs,https://www.imdb.com/title/tt27557289/,7.2,37515,2026,2026-08-12T00:03:03-07:00
71,Operation Safed Sagar,https://www.imdb.com/title/tt36643714/,8.8,2140,2026,2026-08-12T00:03:03-07:00
72,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,943086,2007,2026-08-12T00:03:03-07:00
73,Beef,https://www.imdb.com/title/tt14403178/,8.0,178264,2023,2026-08-12T00:03:03-07:00
74,Murder in a Small Town,https://www.imdb.com/title/tt12408718/,6.8,7631,2024,2026-08-12T00:03:03-07:00
75,Succession,https://www.imdb.com/title/tt7660850/,8.8,363807,2018,2026-08-12T00:03:03-07:00
76,The Westies,https://www.imdb.com/title/tt31849235/,7.1,1526,2026,2026-08-12T00:03:03-07:00
77,Friends,https://www.imdb.com/title/tt0108778/,8.8,1202567,1994,2026-08-12T00:03:03-07:00
78,The Lord of the Rings: The Rings of Power,https://www.imdb.com/title/tt7631058/,6.8,442717,2022,2026-08-12T00:03:03-07:00
79,Daredevil,https://www.imdb.com/title/tt3322312/,8.6,538580,2015,2026-08-12T00:03:03-07:00
80,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,745115,2011,2026-08-12T00:03:03-07:00
81,Daredevil: Born Again,https://www.imdb.com/title/tt18923754/,8.1,114077,2025,2026-08-12T00:03:03-07:00
82,ER,https://www.imdb.com/title/tt0108757/,7.9,79809,1994,2026-08-12T00:03:03-07:00
83,One Piece,https://www.imdb.com/title/tt0388629/,9.0,361867,1999,2026-08-12T00:03:03-07:00
84,MobLand,https://www.imdb.com/title/tt31510819/,8.3,120458,2025,2026-08-12T00:03:03-07:00
85,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,64991,2025,2026-08-12T00:03:03-07:00
86,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,128896,2023,2026-08-12T00:03:03-07:00
87,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,376550,2005,2026-08-12T00:03:03-07:00
88,Batman: Caped Crusader,https://www.imdb.com/title/tt14681596/,7.2,18055,2024,2026-08-12T00:03:03-07:00
89,Star Wars: Visions Presents - The Ninth Jedi,https://www.imdb.com/title/tt43337681/,7.0,777,2026,2026-08-12T00:03:03-07:00
90,Paradise,https://www.imdb.com/title/tt27444205/,7.9,86899,2025,2026-08-12T00:03:03-07:00
91,Ann Droid,https://www.imdb.com/title/tt37788031/,7.7,2978,2026,2026-08-12T00:03:03-07:00
92,Legends,https://www.imdb.com/title/tt33265765/,7.8,26156,2026,2026-08-12T00:03:03-07:00
93,The X-Files,https://www.imdb.com/title/tt0106179/,8.6,275239,1993,2026-08-12T00:03:03-07:00
94,The Odyssey,https://www.imdb.com/title/tt0118414/,7.1,21123,1997,2026-08-12T00:03:03-07:00
95,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,168402,2025,2026-08-12T00:03:03-07:00
96,Elite Force,https://www.imdb.com/title/tt35495063/,6.4,2711,2026,2026-08-12T00:03:03-07:00
97,House,https://www.imdb.com/title/tt0412142/,8.7,597966,2004,2026-08-12T00:03:03-07:00
98,Lost,https://www.imdb.com/title/tt0411008/,8.3,678799,2004,2026-08-12T00:03:03-07:00
99,Suits,https://www.imdb.com/title/tt1632701/,8.4,546436,2011,2026-08-12T00:03:03-07:00
100,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,600977,2001,2026-08-12T00:03:03-07:00
