rank,title_ru,title,url,score,votes,release_year,scraped_at
41,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,562612,2014,2026-07-24T00:03:03-07:00
42,Мечтаю о тебе,Geudaeege deurim,https://www.kinopoisk.ru/series/9178109/,,0,2026,2026-07-24T00:03:03-07:00
43,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,56147,2025,2026-07-24T00:03:03-07:00
44,Вестис,The Westies,https://www.kinopoisk.ru/series/12892918/,7.6,2540,2026,2026-07-24T00:03:03-07:00
45,Его и её,His & Hers,https://www.kinopoisk.ru/series/9416511/,7.4,56576,2026,2026-07-24T00:03:03-07:00
46,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,246664,2017,2026-07-24T00:03:03-07:00
47,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,291413,2023,2026-07-24T00:03:03-07:00
48,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,262991,2026,2026-07-24T00:03:03-07:00
49,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,141810,2023,2026-07-24T00:03:03-07:00
50,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,29210,2026,2026-07-24T00:03:03-07:00
