rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,819560,2022,2026-07-05T00:03:01-07:00
2,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,309932,2022,2026-07-05T00:03:01-07:00
3,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,429921,2019,2026-07-05T00:03:01-07:00
4,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.1,68834,2021,2026-07-05T00:03:01-07:00
5,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,10694,2026,2026-07-05T00:03:01-07:00
6,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,,0,2026,2026-07-05T00:03:01-07:00
7,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,135371,2023,2026-07-05T00:03:01-07:00
8,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,16773,2026,2026-07-05T00:03:01-07:00
9,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,489699,2019,2026-07-05T00:03:01-07:00
10,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1550873,2011,2026-07-05T00:03:01-07:00
11,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.8,16663,2026,2026-07-05T00:03:01-07:00
12,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,200412,2018,2026-07-05T00:03:01-07:00
13,Крестьянин 999 уровня,Lv999 no Murabito,https://www.kinopoisk.ru/series/13015920/,,0,2026,2026-07-05T00:03:01-07:00
14,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,43882,2026,2026-07-05T00:03:01-07:00
15,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,223755,2026,2026-07-05T00:03:01-07:00
16,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,963980,2013,2026-07-05T00:03:01-07:00
17,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,307261,1999,2026-07-05T00:03:01-07:00
18,Чемпионат мира по футболу 2026,2026 FIFA World Cup,https://www.kinopoisk.ru/series/12844456/,,0,2026,2026-07-05T00:03:01-07:00
19,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,821889,2008,2026-07-05T00:03:01-07:00
20,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,6625,2022,2026-07-05T00:03:01-07:00
21,Пылающее лето,Chi xia,https://www.kinopoisk.ru/series/12935649/,,0,2026,2026-07-05T00:03:01-07:00
22,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,401417,2006,2026-07-05T00:03:01-07:00
23,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,26241,2026,2026-07-05T00:03:01-07:00
24,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1073812,2020,2026-07-05T00:03:01-07:00
25,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.8,49651,2026,2026-07-05T00:03:01-07:00
26,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,,0,2026,2026-07-05T00:03:01-07:00
27,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,277885,2023,2026-07-05T00:03:01-07:00
28,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,161266,2025,2026-07-05T00:03:01-07:00
29,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.9,3686,2026,2026-07-05T00:03:01-07:00
30,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,847545,2016,2026-07-05T00:03:01-07:00
31,Аватар: Легенда об Аанге,Avatar: The Last Airbender,https://www.kinopoisk.ru/series/1199731/,7.2,32934,2024,2026-07-05T00:03:01-07:00
32,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,404494,2011,2026-07-05T00:03:01-07:00
33,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.5,8271,2026,2026-07-05T00:03:01-07:00
34,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,111223,2026,2026-07-05T00:03:01-07:00
35,Адский уровень: Хардкорный геймер на самой высокой сложности в другом мире,Hell Mode: Yarikomizuki no Gamer wa Hai Settei no Isekai de Musou suru,https://www.kinopoisk.ru/series/10643491/,8.1,30594,2026,2026-07-05T00:03:01-07:00
36,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,94498,2016,2026-07-05T00:03:01-07:00
37,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,955932,2013,2026-07-05T00:03:01-07:00
38,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,640004,2010,2026-07-05T00:03:01-07:00
39,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,54721,2025,2026-07-05T00:03:01-07:00
40,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.9,6081,2026,2026-07-05T00:03:01-07:00
41,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,560205,2014,2026-07-05T00:03:01-07:00
42,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,244374,2017,2026-07-05T00:03:01-07:00
43,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,712795,2015,2026-07-05T00:03:01-07:00
44,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,416504,2004,2026-07-05T00:03:01-07:00
45,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,136222,2023,2026-07-05T00:03:01-07:00
46,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,228534,2015,2026-07-05T00:03:01-07:00
47,Эль,Elle,https://www.kinopoisk.ru/series/7530283/,,0,2026,2026-07-05T00:03:01-07:00
48,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,279903,2018,2026-07-05T00:03:01-07:00
49,Лимонные девочки,Shoujo Ramune,https://www.kinopoisk.ru/series/1433828/,8.1,52390,2016,2026-07-05T00:03:01-07:00
50,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,641229,2005,2026-07-05T00:03:01-07:00
