rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,855398,2022,2026-08-11T00:03:03-07:00
2,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.2,138798,2021,2026-08-11T00:03:03-07:00
3,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1586046,2011,2026-08-11T00:03:03-07:00
4,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,730642,2015,2026-08-11T00:03:03-07:00
5,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,145978,2023,2026-08-11T00:03:03-07:00
6,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,454448,2019,2026-08-11T00:03:03-07:00
7,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,45625,1997,2026-08-11T00:03:03-07:00
8,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.2,1874,2026,2026-08-11T00:03:03-07:00
9,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,982471,2013,2026-08-11T00:03:03-07:00
10,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,,0,2026,2026-08-11T00:03:03-07:00
11,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,983600,2013,2026-08-11T00:03:03-07:00
12,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,318938,1999,2026-08-11T00:03:03-07:00
13,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,337331,2022,2026-08-11T00:03:03-07:00
14,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,501008,2019,2026-08-11T00:03:03-07:00
15,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,416922,2006,2026-08-11T00:03:03-07:00
16,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,837182,2008,2026-08-11T00:03:03-07:00
17,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,216395,2018,2026-08-11T00:03:03-07:00
18,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,25108,2026,2026-08-11T00:03:03-07:00
19,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,423946,2011,2026-08-11T00:03:03-07:00
20,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,143389,2020,2026-08-11T00:03:03-07:00
21,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.3,9879,2026,2026-08-11T00:03:03-07:00
22,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,650708,2010,2026-08-11T00:03:03-07:00
23,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,28380,2026,2026-08-11T00:03:03-07:00
24,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,856755,2016,2026-08-11T00:03:03-07:00
25,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,188582,2008,2026-08-11T00:03:03-07:00
26,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,24730,2026,2026-08-11T00:03:03-07:00
27,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1091225,2020,2026-08-11T00:03:03-07:00
28,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,9649,2026,2026-08-11T00:03:03-07:00
29,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,117216,2026,2026-08-11T00:03:03-07:00
