rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,834622,2022,2026-07-25T00:03:03-07:00
2,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,140505,2023,2026-07-25T00:03:03-07:00
3,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,438559,2019,2026-07-25T00:03:03-07:00
4,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1565371,2011,2026-07-25T00:03:03-07:00
5,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.1,105509,2021,2026-07-25T00:03:03-07:00
6,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,964123,2013,2026-07-25T00:03:03-07:00
7,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,316331,2022,2026-07-25T00:03:03-07:00
8,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,208686,2018,2026-07-25T00:03:03-07:00
9,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,23543,2026,2026-07-25T00:03:03-07:00
10,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,495797,2019,2026-07-25T00:03:03-07:00
11,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,17120,2026,2026-07-25T00:03:03-07:00
12,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.4,2021,2026,2026-07-25T00:03:03-07:00
13,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,311704,1999,2026-07-25T00:03:03-07:00
14,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,41136,1997,2026-07-25T00:03:03-07:00
15,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.7,6038,2026,2026-07-25T00:03:03-07:00
16,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,972259,2013,2026-07-25T00:03:03-07:00
17,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,826671,2008,2026-07-25T00:03:03-07:00
18,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1080903,2020,2026-07-25T00:03:03-07:00
19,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,20868,2026,2026-07-25T00:03:03-07:00
20,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,412879,2011,2026-07-25T00:03:03-07:00
21,Табакошка,Yani Neko,https://www.kinopoisk.ru/series/13136552/,7.7,459,2026,2026-07-25T00:03:03-07:00
22,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,7493,2022,2026-07-25T00:03:03-07:00
23,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,852436,2016,2026-07-25T00:03:03-07:00
24,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,406275,2006,2026-07-25T00:03:03-07:00
25,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,185709,2008,2026-07-25T00:03:03-07:00
26,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,644145,2010,2026-07-25T00:03:03-07:00
27,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,164144,2025,2026-07-25T00:03:03-07:00
28,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,718901,2015,2026-07-25T00:03:03-07:00
29,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,48977,2026,2026-07-25T00:03:03-07:00
30,Вместе до конца,Ride or Die,https://www.kinopoisk.ru/series/6739953/,7.4,223,2026,2026-07-25T00:03:03-07:00
31,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,114316,2026,2026-07-25T00:03:03-07:00
32,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,7.9,5941,2026,2026-07-25T00:03:03-07:00
33,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,7.5,21488,2026,2026-07-25T00:03:03-07:00
34,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,419758,2004,2026-07-25T00:03:03-07:00
35,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,282137,2018,2026-07-25T00:03:03-07:00
36,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,562739,2014,2026-07-25T00:03:03-07:00
37,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,141246,2020,2026-07-25T00:03:03-07:00
38,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,230535,2015,2026-07-25T00:03:03-07:00
39,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,364310,1998,2026-07-25T00:03:03-07:00
40,Мечтаю о тебе,Geudaeege deurim,https://www.kinopoisk.ru/series/9178109/,,0,2026,2026-07-25T00:03:03-07:00
41,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,644460,2005,2026-07-25T00:03:03-07:00
