rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,90969,2024,2026-09-13T00:03:01-07:00
2,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,167266,2023,2026-09-13T00:03:01-07:00
3,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1642144,2011,2026-09-13T00:03:01-07:00
4,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,200779,2008,2026-09-13T00:03:01-07:00
5,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,757566,2015,2026-09-13T00:03:01-07:00
6,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,240701,2018,2026-09-13T00:03:01-07:00
7,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,171331,2025,2026-09-13T00:03:01-07:00
8,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,1005256,2013,2026-09-13T00:03:01-07:00
9,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.3,196576,2021,2026-09-13T00:03:01-07:00
10,Фонари,Lanterns,https://www.kinopoisk.ru/series/5253825/,7.6,3908,2026,2026-09-13T00:03:01-07:00
11,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,1067153,2013,2026-09-13T00:03:01-07:00
12,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,333480,1999,2026-09-13T00:03:01-07:00
13,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,897482,2022,2026-09-13T00:03:01-07:00
14,Тёмная материя,Dark Matter,https://www.kinopoisk.ru/series/5024113/,7.7,68842,2024,2026-09-13T00:03:01-07:00
15,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.2,4497,2026,2026-09-13T00:03:01-07:00
16,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,856924,2008,2026-09-13T00:03:01-07:00
17,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,430992,2006,2026-09-13T00:03:01-07:00
18,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,509452,2019,2026-09-13T00:03:01-07:00
19,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,450861,2011,2026-09-13T00:03:01-07:00
20,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,667223,2010,2026-09-13T00:03:01-07:00
21,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,470719,2019,2026-09-13T00:03:01-07:00
22,Джек Ричер,Reacher,https://www.kinopoisk.ru/series/1209839/,7.4,65500,2022,2026-09-13T00:03:01-07:00
23,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,571050,2014,2026-09-13T00:03:01-07:00
24,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.3,13182,2026,2026-09-13T00:03:01-07:00
25,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,146977,2020,2026-09-13T00:03:01-07:00
26,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,864312,2016,2026-09-13T00:03:01-07:00
27,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,342720,2022,2026-09-13T00:03:01-07:00
28,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,29707,2026,2026-09-13T00:03:01-07:00
29,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,120452,2016,2026-09-13T00:03:01-07:00
30,Яростная,Furious,https://www.kinopoisk.ru/series/12946659/,7.4,4476,2026,2026-09-13T00:03:01-07:00
31,Монолог фармацевта,Kusuriya no Hitorigoto,https://www.kinopoisk.ru/series/5258557/,8.8,91783,2023,2026-09-13T00:03:01-07:00
32,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1127270,2020,2026-09-13T00:03:01-07:00
33,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,376311,1998,2026-09-13T00:03:01-07:00
34,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,442216,2004,2026-09-13T00:03:01-07:00
35,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,698017,2005,2026-09-13T00:03:01-07:00
36,Гарри Поттер,Harry Potter,https://www.kinopoisk.ru/series/4324441/,,0,2026,2026-09-13T00:03:01-07:00
37,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,33436,2026,2026-09-13T00:03:01-07:00
38,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,59521,2025,2026-09-13T00:03:01-07:00
39,Лэндмен,Landman,https://www.kinopoisk.ru/series/4909559/,8.3,62705,2024,2026-09-13T00:03:01-07:00
40,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,830939,2019,2026-09-13T00:03:01-07:00
41,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,571736,2017,2026-09-13T00:03:01-07:00
42,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,287941,2018,2026-09-13T00:03:01-07:00
43,Американская история ужасов,American Horror Story,https://www.kinopoisk.ru/series/589167/,7.9,290614,2011,2026-09-13T00:03:01-07:00
44,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,122559,2026,2026-09-13T00:03:01-07:00
45,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,252624,2017,2026-09-13T00:03:01-07:00
46,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,439427,2022,2026-09-13T00:03:01-07:00
47,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,12780,2026,2026-09-13T00:03:01-07:00
48,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,237959,2015,2026-09-13T00:03:01-07:00
49,Ганнибал,Hannibal,https://www.kinopoisk.ru/series/682468/,8.1,341506,2013,2026-09-13T00:03:01-07:00
50,Чёрное зеркало,Black Mirror,https://www.kinopoisk.ru/series/655800/,8.5,432206,2011,2026-09-13T00:03:01-07:00
