rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.8,8963,2026,2026-06-01T00:03:03-07:00
2,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.3,407672,2019,2026-06-01T00:03:03-07:00
3,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,463011,2019,2026-06-01T00:03:03-07:00
4,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.2,22938,2026,2026-06-01T00:03:03-07:00
5,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,290525,2022,2026-06-01T00:03:03-07:00
6,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.8,26894,2026,2026-06-01T00:03:03-07:00
7,Бороуз,The Boroughs,https://www.kinopoisk.ru/series/7385223/,7.2,4215,2026,2026-06-01T00:03:03-07:00
8,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1530956,2011,2026-06-01T00:03:03-07:00
9,Закулисье,The Backrooms,https://www.kinopoisk.ru/series/5129650/,7.6,3600,2022,2026-06-01T00:03:03-07:00
10,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,229526,2023,2026-06-01T00:03:03-07:00
11,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.7,3616,2026,2026-06-01T00:03:03-07:00
12,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,157319,2025,2026-06-01T00:03:03-07:00
13,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,409786,2022,2026-06-01T00:03:03-07:00
14,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,952376,2013,2026-06-01T00:03:03-07:00
15,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,814431,2008,2026-06-01T00:03:03-07:00
16,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.9,33471,2026,2026-06-01T00:03:03-07:00
17,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,300415,1999,2026-06-01T00:03:03-07:00
18,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,392475,2006,2026-06-01T00:03:03-07:00
19,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,79621,2016,2026-06-01T00:03:03-07:00
20,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,838715,2016,2026-06-01T00:03:03-07:00
21,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,186778,2018,2026-06-01T00:03:03-07:00
22,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.8,1740,2026,2026-06-01T00:03:03-07:00
23,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1062466,2020,2026-06-01T00:03:03-07:00
24,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,633327,2010,2026-06-01T00:03:03-07:00
25,Заложник,,https://www.kinopoisk.ru/series/11696714/,7.6,189415,2026,2026-06-01T00:03:03-07:00
26,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,391314,2011,2026-06-01T00:03:03-07:00
27,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,949250,2013,2026-06-01T00:03:03-07:00
28,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,702333,2015,2026-06-01T00:03:03-07:00
29,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,52201,2025,2026-06-01T00:03:03-07:00
30,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.2,106105,2026,2026-06-01T00:03:03-07:00
31,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,636010,2005,2026-06-01T00:03:03-07:00
32,Звёздный городок,Star City,https://www.kinopoisk.ru/series/10646402/,,0,2026,2026-06-01T00:03:03-07:00
33,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.6,3008,2026,2026-06-01T00:03:03-07:00
34,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.8,806010,2019,2026-06-01T00:03:03-07:00
35,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,276151,2018,2026-06-01T00:03:03-07:00
36,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,799469,2022,2026-06-01T00:03:03-07:00
37,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,556067,2014,2026-06-01T00:03:03-07:00
38,Похищенная,The Stolen Girl,https://www.kinopoisk.ru/series/7519840/,6.6,11295,2025,2026-06-01T00:03:03-07:00
39,Каштановый человечек,Kastanjemanden,https://www.kinopoisk.ru/series/1434190/,7.5,69413,2021,2026-06-01T00:03:03-07:00
40,Заветы,The Testaments,https://www.kinopoisk.ru/series/5116191/,8.0,5559,2026,2026-06-01T00:03:03-07:00
41,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,225351,2015,2026-06-01T00:03:03-07:00
42,Том и Джерри,Tom and Jerry,https://www.kinopoisk.ru/series/1372775/,8.9,22448,1940,2026-06-01T00:03:03-07:00
43,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,131845,2023,2026-06-01T00:03:03-07:00
44,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,411482,2004,2026-06-01T00:03:03-07:00
45,Тайный аудит,Eunmilhan gamsa,https://www.kinopoisk.ru/series/8680765/,8.5,3278,2026,2026-06-01T00:03:03-07:00
46,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,127618,2023,2026-06-01T00:03:03-07:00
47,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,241111,2017,2026-06-01T00:03:03-07:00
48,Дорохедоро,Dorohedoro,https://www.kinopoisk.ru/series/1311143/,8.2,26451,2020,2026-06-01T00:03:03-07:00
49,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,312706,2025,2026-06-01T00:03:03-07:00
50,Военный повар становится легендой,Chwisabyeong jeonseoli doeda,https://www.kinopoisk.ru/series/8425589/,,0,2026,2026-06-01T00:03:03-07:00
