rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.1,87954,2021,2026-07-13T00:03:03-07:00
2,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,826722,2022,2026-07-13T00:03:03-07:00
3,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,433649,2019,2026-07-13T00:03:03-07:00
4,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,312965,2022,2026-07-13T00:03:03-07:00
5,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,137477,2023,2026-07-13T00:03:03-07:00
6,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,14049,2026,2026-07-13T00:03:03-07:00
7,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1556585,2011,2026-07-13T00:03:03-07:00
8,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,18592,2026,2026-07-13T00:03:03-07:00
9,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,492265,2019,2026-07-13T00:03:03-07:00
10,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,203954,2018,2026-07-13T00:03:03-07:00
11,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,19774,2026,2026-07-13T00:03:03-07:00
12,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,958589,2013,2026-07-13T00:03:03-07:00
13,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,7.5,9039,2026,2026-07-13T00:03:03-07:00
14,Чемпионат мира по футболу 2026,2026 FIFA World Cup,https://www.kinopoisk.ru/series/12844456/,,0,2026,2026-07-13T00:03:03-07:00
15,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,823863,2008,2026-07-13T00:03:03-07:00
16,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,967306,2013,2026-07-13T00:03:03-07:00
17,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,8.1,3937,2026,2026-07-13T00:03:03-07:00
18,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,162474,2025,2026-07-13T00:03:03-07:00
19,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,308954,1999,2026-07-13T00:03:03-07:00
20,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,6903,2022,2026-07-13T00:03:03-07:00
21,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,403404,2006,2026-07-13T00:03:03-07:00
22,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.7,54984,2026,2026-07-13T00:03:03-07:00
23,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1076649,2020,2026-07-13T00:03:03-07:00
24,Табакошка,Yani Neko,https://www.kinopoisk.ru/series/13136552/,,0,2026,2026-07-13T00:03:03-07:00
25,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,46170,2026,2026-07-13T00:03:03-07:00
26,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,246134,2026,2026-07-13T00:03:03-07:00
27,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,112507,2026,2026-07-13T00:03:03-07:00
28,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.7,4535,2026,2026-07-13T00:03:03-07:00
29,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,,0,2026,2026-07-13T00:03:03-07:00
30,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,849445,2016,2026-07-13T00:03:03-07:00
31,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,641503,2010,2026-07-13T00:03:03-07:00
32,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,407908,2011,2026-07-13T00:03:03-07:00
33,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,55312,2025,2026-07-13T00:03:03-07:00
34,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,284664,2023,2026-07-13T00:03:03-07:00
