rank,title,url,score,votes,release_year,scraped_at
1,Lanterns,https://www.imdb.com/title/tt26545992/,8.0,14781,2026,2026-08-28T00:03:01-07:00
2,Reacher,https://www.imdb.com/title/tt9288030/,8.0,307675,2022,2026-08-28T00:03:01-07:00
3,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,106764,2022,2026-08-28T00:03:01-07:00
4,Silo,https://www.imdb.com/title/tt14688458/,8.1,230530,2023,2026-08-28T00:03:01-07:00
5,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,460946,2020,2026-08-28T00:03:01-07:00
6,Furious,https://www.imdb.com/title/tt36303968/,7.8,9053,2026,2026-08-28T00:03:01-07:00
7,Outer Banks,https://www.imdb.com/title/tt10293938/,7.5,112548,2020,2026-08-28T00:03:01-07:00
8,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,565633,2022,2026-08-28T00:03:01-07:00
9,Sterling Point,https://www.imdb.com/title/tt35618070/,7.4,11436,2026,2026-08-28T00:03:01-07:00
10,Lioness,https://www.imdb.com/title/tt13111078/,7.8,94384,2023,2026-08-28T00:03:01-07:00
11,Tires,https://www.imdb.com/title/tt31491435/,7.7,24316,2024,2026-08-28T00:03:01-07:00
12,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,166792,2025,2026-08-28T00:03:01-07:00
13,Lucky,https://www.imdb.com/title/tt34866681/,6.7,12634,2026,2026-08-28T00:03:01-07:00
14,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2654750,2011,2026-08-28T00:03:01-07:00
15,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,244765,2008,2026-08-28T00:03:01-07:00
16,Blood Sacrifice,https://www.imdb.com/title/tt38553367/,6.3,2891,2026,2026-08-28T00:03:01-07:00
17,The Shards,https://www.imdb.com/title/tt27543562/,6.0,3211,2026,2026-08-28T00:03:01-07:00
18,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,87804,2016,2026-08-28T00:03:01-07:00
19,Heroes,https://www.imdb.com/title/tt0813715/,7.5,264655,2006,2026-08-28T00:03:01-07:00
20,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.1,70633,2026,2026-08-28T00:03:01-07:00
21,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,153544,2022,2026-08-28T00:03:01-07:00
22,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,78036,2022,2026-08-28T00:03:01-07:00
23,My Brilliant Career,https://www.imdb.com/title/tt37352716/,7.0,2407,2026,2026-08-28T00:03:01-07:00
24,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2667049,2008,2026-08-28T00:03:01-07:00
25,Ludwig,https://www.imdb.com/title/tt27846061/,8.1,24062,2024,2026-08-28T00:03:01-07:00
26,Stuart Fails to Save the Universe,https://www.imdb.com/title/tt27497393/,7.2,6805,2026,2026-08-28T00:03:01-07:00
27,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,134211,2018,2026-08-28T00:03:01-07:00
28,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,60683,2026,2026-08-28T00:03:01-07:00
29,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,709882,2013,2026-08-28T00:03:01-07:00
30,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,593454,1999,2026-08-28T00:03:01-07:00
31,Ride or Die,https://www.imdb.com/title/tt30494226/,7.5,14489,2026,2026-08-28T00:03:01-07:00
32,The Bombing of Pan Am 103,https://www.imdb.com/title/tt13592494/,7.5,8889,2025,2026-08-28T00:03:01-07:00
33,It's Always Sunny in Philadelphia,https://www.imdb.com/title/tt0472954/,8.8,284201,2005,2026-08-28T00:03:01-07:00
34,SEAL Team,https://www.imdb.com/title/tt6473344/,7.9,40502,2017,2026-08-28T00:03:01-07:00
35,The Gentlemen,https://www.imdb.com/title/tt13210838/,8.0,182030,2024,2026-08-28T00:03:01-07:00
36,The Bear,https://www.imdb.com/title/tt14452776/,8.5,323544,2022,2026-08-28T00:03:01-07:00
37,Off Campus,https://www.imdb.com/title/tt33546863/,7.8,52378,2026,2026-08-28T00:03:01-07:00
38,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1211052,2010,2026-08-28T00:03:01-07:00
39,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1733524,2016,2026-08-28T00:03:01-07:00
40,Operation Safed Sagar,https://www.imdb.com/title/tt36643714/,8.6,5813,2026,2026-08-28T00:03:01-07:00
41,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,546617,2005,2026-08-28T00:03:01-07:00
42,Best Medicine,https://www.imdb.com/title/tt36885662/,6.7,6121,2026,2026-08-28T00:03:01-07:00
43,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,742333,2013,2026-08-28T00:03:01-07:00
44,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,859235,2015,2026-08-28T00:03:01-07:00
45,From,https://www.imdb.com/title/tt9813792/,7.8,205529,2022,2026-08-28T00:03:01-07:00
46,Anna Pigeon,https://www.imdb.com/title/tt36937503/,6.0,928,2026,2026-08-28T00:03:01-07:00
47,The Office,https://www.imdb.com/title/tt0386676/,9.0,847297,2005,2026-08-28T00:03:01-07:00
48,True Detective,https://www.imdb.com/title/tt2356777/,8.8,767396,2014,2026-08-28T00:03:01-07:00
49,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1021870,2019,2026-08-28T00:03:01-07:00
50,The Terminal List,https://www.imdb.com/title/tt11743610/,7.9,129705,2022,2026-08-28T00:03:01-07:00
51,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,320298,2018,2026-08-28T00:03:01-07:00
52,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,242398,2005,2026-08-28T00:03:01-07:00
53,The Wire,https://www.imdb.com/title/tt0306414/,9.3,437774,2002,2026-08-28T00:03:01-07:00
54,Landman,https://www.imdb.com/title/tt14186672/,8.2,114845,2024,2026-08-28T00:03:01-07:00
55,Nashville,https://www.imdb.com/title/tt2281375/,7.7,29746,2012,2026-08-28T00:03:01-07:00
56,Severance,https://www.imdb.com/title/tt11280740/,8.6,403439,2022,2026-08-28T00:03:01-07:00
57,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,280673,2026,2026-08-28T00:03:01-07:00
58,The Punisher,https://www.imdb.com/title/tt5675620/,8.4,312852,2017,2026-08-28T00:03:01-07:00
59,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,146878,1999,2026-08-28T00:03:01-07:00
60,My Life with the Walter Boys,https://www.imdb.com/title/tt8323628/,6.8,28230,2023,2026-08-28T00:03:01-07:00
61,American Horror Story,https://www.imdb.com/title/tt1844624/,7.9,364100,2011,2026-08-28T00:03:01-07:00
62,Cape Fear,https://www.imdb.com/title/tt34675596/,6.7,21405,2026,2026-08-28T00:03:01-07:00
63,Banshee,https://www.imdb.com/title/tt2017109/,8.4,150644,2013,2026-08-28T00:03:01-07:00
64,MobLand,https://www.imdb.com/title/tt31510819/,8.3,121909,2025,2026-08-28T00:03:01-07:00
65,The Audacity,https://www.imdb.com/title/tt30923123/,6.3,2271,2026,2026-08-28T00:03:01-07:00
66,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,59197,2024,2026-08-28T00:03:01-07:00
67,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,332690,2021,2026-08-28T00:03:01-07:00
68,VisionQuest,https://www.imdb.com/title/tt23112594/,,0,2026,2026-08-28T00:03:01-07:00
69,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,214632,2011,2026-08-28T00:03:01-07:00
70,Sugar,https://www.imdb.com/title/tt16418808/,7.4,49568,2024,2026-08-28T00:03:01-07:00
71,One Piece,https://www.imdb.com/title/tt0388629/,9.0,364726,1999,2026-08-28T00:03:01-07:00
72,Dexter,https://www.imdb.com/title/tt0773262/,8.6,952056,2006,2026-08-28T00:03:01-07:00
73,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.2,24244,2026,2026-08-28T00:03:01-07:00
74,Legends,https://www.imdb.com/title/tt33265765/,7.8,27808,2026,2026-08-28T00:03:01-07:00
