rank,title_ru,title,url,score,votes,release_year,scraped_at
17,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,835118,2008,2026-08-07T00:03:04-07:00
18,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,415103,2006,2026-08-07T00:03:04-07:00
19,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.9,8865,2026,2026-08-07T00:03:04-07:00
20,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,27469,2026,2026-08-07T00:03:04-07:00
21,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,421024,2011,2026-08-07T00:03:04-07:00
22,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,8802,2026,2026-08-07T00:03:04-07:00
23,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1087443,2020,2026-08-07T00:03:04-07:00
24,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,188000,2008,2026-08-07T00:03:04-07:00
25,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,213713,2018,2026-08-07T00:03:04-07:00
26,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,649165,2010,2026-08-07T00:03:04-07:00
27,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,855706,2016,2026-08-07T00:03:04-07:00
28,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,22462,2026,2026-08-07T00:03:04-07:00
29,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.3,4001,2026,2026-08-07T00:03:04-07:00
30,День Шакала,The Day of the Jackal,https://www.kinopoisk.ru/series/5461927/,7.9,82887,2024,2026-08-07T00:03:04-07:00
31,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.2,8810,2026,2026-08-07T00:03:04-07:00
32,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,424734,2004,2026-08-07T00:03:04-07:00
33,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,116446,2026,2026-08-07T00:03:04-07:00
34,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,367439,1998,2026-08-07T00:03:04-07:00
35,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,,0,2026,2026-08-07T00:03:04-07:00
36,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,31074,2026,2026-08-07T00:03:04-07:00
37,Моя жизнь с мальчиками Уолтер,My Life with the Walter Boys,https://www.kinopoisk.ru/series/5125764/,7.1,17385,2023,2026-08-07T00:03:04-07:00
38,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,283915,2018,2026-08-07T00:03:04-07:00
39,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,51908,2026,2026-08-07T00:03:04-07:00
40,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,564851,2014,2026-08-07T00:03:04-07:00
41,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,165888,2025,2026-08-07T00:03:04-07:00
42,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,652295,2005,2026-08-07T00:03:04-07:00
43,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,57145,2025,2026-08-07T00:03:04-07:00
44,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,232736,2015,2026-08-07T00:03:04-07:00
45,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,,0,2026,2026-08-07T00:03:04-07:00
46,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.4,7926,2022,2026-08-07T00:03:04-07:00
47,Чёрное зеркало,Black Mirror,https://www.kinopoisk.ru/series/655800/,8.5,429297,2011,2026-08-07T00:03:04-07:00
48,Мечтаю о тебе,Geudaeege deurim,https://www.kinopoisk.ru/series/9178109/,,0,2026,2026-08-07T00:03:04-07:00
49,Каратель,The Punisher,https://www.kinopoisk.ru/series/978853/,7.8,65499,2017,2026-08-07T00:03:04-07:00
50,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,820096,2019,2026-08-07T00:03:04-07:00
