rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.1,72126,2021,2026-07-06T00:03:03-07:00
2,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,820869,2022,2026-07-06T00:03:03-07:00
3,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,310432,2022,2026-07-06T00:03:03-07:00
4,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,430341,2019,2026-07-06T00:03:03-07:00
5,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,11315,2026,2026-07-06T00:03:03-07:00
6,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,135678,2023,2026-07-06T00:03:03-07:00
7,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,,0,2026,2026-07-06T00:03:03-07:00
8,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,17268,2026,2026-07-06T00:03:03-07:00
9,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1551714,2011,2026-07-06T00:03:03-07:00
10,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,490039,2019,2026-07-06T00:03:03-07:00
11,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.8,16964,2026,2026-07-06T00:03:03-07:00
12,Чемпионат мира по футболу 2026,2026 FIFA World Cup,https://www.kinopoisk.ru/series/12844456/,,0,2026,2026-07-06T00:03:03-07:00
13,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,44228,2026,2026-07-06T00:03:03-07:00
14,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,227200,2026,2026-07-06T00:03:03-07:00
15,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,964404,2013,2026-07-06T00:03:03-07:00
16,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,,0,2026,2026-07-06T00:03:03-07:00
17,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,822154,2008,2026-07-06T00:03:03-07:00
18,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,307501,1999,2026-07-06T00:03:03-07:00
19,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,6672,2022,2026-07-06T00:03:03-07:00
20,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.8,50344,2026,2026-07-06T00:03:03-07:00
21,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,200833,2018,2026-07-06T00:03:03-07:00
22,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.8,3823,2026,2026-07-06T00:03:03-07:00
23,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,401693,2006,2026-07-06T00:03:03-07:00
24,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,26496,2026,2026-07-06T00:03:03-07:00
25,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1074163,2020,2026-07-06T00:03:03-07:00
26,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.5,8684,2026,2026-07-06T00:03:03-07:00
27,Крестьянин 999 уровня,Lv999 no Murabito,https://www.kinopoisk.ru/series/13015920/,,0,2026,2026-07-06T00:03:03-07:00
28,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,278896,2023,2026-07-06T00:03:03-07:00
29,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,404977,2011,2026-07-06T00:03:03-07:00
30,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,111435,2026,2026-07-06T00:03:03-07:00
31,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,847827,2016,2026-07-06T00:03:03-07:00
32,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,161409,2025,2026-07-06T00:03:03-07:00
33,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,956146,2013,2026-07-06T00:03:03-07:00
34,Пылающее лето,Chi xia,https://www.kinopoisk.ru/series/12935649/,,0,2026,2026-07-06T00:03:03-07:00
35,Аватар: Легенда об Аанге,Avatar: The Last Airbender,https://www.kinopoisk.ru/series/1199731/,7.2,33052,2024,2026-07-06T00:03:03-07:00
36,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,94823,2016,2026-07-06T00:03:03-07:00
37,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,640198,2010,2026-07-06T00:03:03-07:00
38,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,54785,2025,2026-07-06T00:03:03-07:00
39,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,641416,2005,2026-07-06T00:03:03-07:00
40,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,560352,2014,2026-07-06T00:03:03-07:00
41,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,228639,2015,2026-07-06T00:03:03-07:00
42,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,244488,2017,2026-07-06T00:03:03-07:00
43,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,280037,2018,2026-07-06T00:03:03-07:00
44,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,713052,2015,2026-07-06T00:03:03-07:00
45,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,416664,2004,2026-07-06T00:03:03-07:00
46,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.9,6239,2026,2026-07-06T00:03:03-07:00
47,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,322780,2025,2026-07-06T00:03:03-07:00
48,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,136522,2023,2026-07-06T00:03:03-07:00
49,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,,0,2026,2026-07-06T00:03:03-07:00
50,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,360892,1998,2026-07-06T00:03:03-07:00
