rank,title,url,score,votes,release_year,scraped_at
1,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,549256,2022,2026-07-23T00:03:03-07:00
2,The Hawk,https://www.imdb.com/title/tt27550719/,6.3,3734,2026,2026-07-23T00:03:03-07:00
3,Little House on the Prairie,https://www.imdb.com/title/tt2431250/,7.3,4866,2026,2026-07-23T00:03:03-07:00
4,Ride or Die,https://www.imdb.com/title/tt30494226/,7.6,4339,2026,2026-07-23T00:03:03-07:00
5,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,44525,2026,2026-07-23T00:03:03-07:00
6,Lucky,https://www.imdb.com/title/tt34866681/,6.5,2279,2026,2026-07-23T00:03:03-07:00
7,Silo,https://www.imdb.com/title/tt14688458/,8.1,221498,2023,2026-07-23T00:03:03-07:00
8,The Five-Star Weekend,https://www.imdb.com/title/tt35587659/,7.2,2357,2026,2026-07-23T00:03:03-07:00
9,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.2,53612,2026,2026-07-23T00:03:03-07:00
10,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2637787,2011,2026-07-23T00:03:03-07:00
11,Cape Fear,https://www.imdb.com/title/tt34675596/,6.8,9329,2026,2026-07-23T00:03:03-07:00
12,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.3,19183,2026,2026-07-23T00:03:03-07:00
13,The Bear,https://www.imdb.com/title/tt14452776/,8.5,317820,2022,2026-07-23T00:03:03-07:00
14,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,7.8,2834,2026,2026-07-23T00:03:03-07:00
15,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,45358,2026,2026-07-23T00:03:03-07:00
16,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,702966,2013,2026-07-23T00:03:03-07:00
17,The Odyssey,https://www.imdb.com/title/tt0118414/,7.1,19731,1997,2026-07-23T00:03:03-07:00
18,From,https://www.imdb.com/title/tt9813792/,7.8,199824,2022,2026-07-23T00:03:03-07:00
19,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,236246,2008,2026-07-23T00:03:03-07:00
20,The East Palace,https://www.imdb.com/title/tt35051401/,7.6,1674,2026,2026-07-23T00:03:03-07:00
21,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.1,90572,2024,2026-07-23T00:03:03-07:00
22,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2646098,2008,2026-07-23T00:03:03-07:00
23,Elle,https://www.imdb.com/title/tt32020831/,6.9,5686,2026,2026-07-23T00:03:03-07:00
24,The Westies,https://www.imdb.com/title/tt31849235/,7.0,776,2026,2026-07-23T00:03:03-07:00
25,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,450760,2020,2026-07-23T00:03:03-07:00
26,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,160619,2025,2026-07-23T00:03:03-07:00
27,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.4,6231,2026,2026-07-23T00:03:03-07:00
