rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,425822,2019,2026-06-26T00:03:03-07:00
2,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,810638,2022,2026-06-26T00:03:03-07:00
3,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,303800,2022,2026-06-26T00:03:03-07:00
4,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,5094,2026,2026-06-26T00:03:03-07:00
5,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.8,14136,2026,2026-06-26T00:03:03-07:00
6,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,12640,2026,2026-06-26T00:03:03-07:00
7,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,486226,2019,2026-06-26T00:03:03-07:00
8,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1545075,2011,2026-06-26T00:03:03-07:00
9,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.6,195098,2026,2026-06-26T00:03:03-07:00
10,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.2,40534,2026,2026-06-26T00:03:03-07:00
11,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,268190,2023,2026-06-26T00:03:03-07:00
12,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,91856,2016,2026-06-26T00:03:03-07:00
13,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,305281,1999,2026-06-26T00:03:03-07:00
14,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,960676,2013,2026-06-26T00:03:03-07:00
15,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,24218,2026,2026-06-26T00:03:03-07:00
16,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.8,43544,2026,2026-06-26T00:03:03-07:00
17,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,399131,2006,2026-06-26T00:03:03-07:00
18,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,6245,2022,2026-06-26T00:03:03-07:00
19,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,400494,2011,2026-06-26T00:03:03-07:00
20,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1070809,2020,2026-06-26T00:03:03-07:00
21,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,819870,2008,2026-06-26T00:03:03-07:00
22,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,638247,2010,2026-06-26T00:03:03-07:00
23,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,845349,2016,2026-06-26T00:03:03-07:00
24,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,954227,2013,2026-06-26T00:03:03-07:00
25,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,196400,2018,2026-06-26T00:03:03-07:00
26,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,109804,2026,2026-06-26T00:03:03-07:00
27,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,278965,2018,2026-06-26T00:03:03-07:00
28,Аватар: Легенда об Аанге,Avatar: The Last Airbender,https://www.kinopoisk.ru/series/1199731/,7.2,31920,2024,2026-06-26T00:03:03-07:00
29,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,710081,2015,2026-06-26T00:03:03-07:00
30,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,7.0,2562,2026,2026-06-26T00:03:03-07:00
31,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,559058,2014,2026-06-26T00:03:03-07:00
32,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.9,5001,2026,2026-06-26T00:03:03-07:00
33,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,415108,2004,2026-06-26T00:03:03-07:00
34,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,639853,2005,2026-06-26T00:03:03-07:00
35,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,359329,1998,2026-06-26T00:03:03-07:00
36,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,227749,2015,2026-06-26T00:03:03-07:00
37,Удивительный цифровой цирк,The Amazing Digital Circus,https://www.kinopoisk.ru/series/5398176/,8.4,67778,2023,2026-06-26T00:03:03-07:00
38,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,,0,2026,2026-06-26T00:03:03-07:00
39,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,133811,2023,2026-06-26T00:03:03-07:00
40,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.6,6492,2026,2026-06-26T00:03:03-07:00
41,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,420197,2022,2026-06-26T00:03:03-07:00
42,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,134011,2023,2026-06-26T00:03:03-07:00
43,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,54078,2025,2026-06-26T00:03:03-07:00
44,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,160187,2025,2026-06-26T00:03:03-07:00
45,Слабый герой,Yakhan yeongung,https://www.kinopoisk.ru/series/4857811/,8.4,304948,2022,2026-06-26T00:03:03-07:00
46,Бороуз,The Boroughs,https://www.kinopoisk.ru/series/7385223/,7.1,8921,2026,2026-06-26T00:03:03-07:00
47,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,243392,2017,2026-06-26T00:03:03-07:00
