rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,809784,2022,2026-06-25T00:03:03-07:00
2,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,425343,2019,2026-06-25T00:03:03-07:00
3,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,303327,2022,2026-06-25T00:03:03-07:00
4,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,4453,2026,2026-06-25T00:03:03-07:00
5,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.6,12090,2026,2026-06-25T00:03:03-07:00
6,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.8,13785,2026,2026-06-25T00:03:03-07:00
7,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,485753,2019,2026-06-25T00:03:03-07:00
8,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.2,40014,2026,2026-06-25T00:03:03-07:00
9,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1544462,2011,2026-06-25T00:03:03-07:00
10,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.6,190655,2026,2026-06-25T00:03:03-07:00
11,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,91525,2016,2026-06-25T00:03:03-07:00
12,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.8,43137,2026,2026-06-25T00:03:03-07:00
13,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,266977,2023,2026-06-25T00:03:03-07:00
14,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,23961,2026,2026-06-25T00:03:03-07:00
15,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,960304,2013,2026-06-25T00:03:03-07:00
16,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,6206,2022,2026-06-25T00:03:03-07:00
17,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,305075,1999,2026-06-25T00:03:03-07:00
18,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,819679,2008,2026-06-25T00:03:03-07:00
19,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,398867,2006,2026-06-25T00:03:03-07:00
20,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,400044,2011,2026-06-25T00:03:03-07:00
21,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1070455,2020,2026-06-25T00:03:03-07:00
22,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,954098,2013,2026-06-25T00:03:03-07:00
23,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,638053,2010,2026-06-25T00:03:03-07:00
24,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,845129,2016,2026-06-25T00:03:03-07:00
25,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,196048,2018,2026-06-25T00:03:03-07:00
26,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,709813,2015,2026-06-25T00:03:03-07:00
27,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,109652,2026,2026-06-25T00:03:03-07:00
28,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.9,4883,2026,2026-06-25T00:03:03-07:00
29,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,278869,2018,2026-06-25T00:03:03-07:00
30,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,7.0,2479,2026,2026-06-25T00:03:03-07:00
31,Удивительный цифровой цирк,The Amazing Digital Circus,https://www.kinopoisk.ru/series/5398176/,8.4,67437,2023,2026-06-25T00:03:03-07:00
32,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,639697,2005,2026-06-25T00:03:03-07:00
33,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,414936,2004,2026-06-25T00:03:03-07:00
34,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,133738,2023,2026-06-25T00:03:03-07:00
35,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,54026,2025,2026-06-25T00:03:03-07:00
36,Чемпионат мира по футболу 2026,2026 FIFA World Cup,https://www.kinopoisk.ru/series/12844456/,,0,2026,2026-06-25T00:03:03-07:00
37,Бороуз,The Boroughs,https://www.kinopoisk.ru/series/7385223/,7.1,8795,2026,2026-06-25T00:03:03-07:00
38,Слабый герой,Yakhan yeongung,https://www.kinopoisk.ru/series/4857811/,8.4,304606,2022,2026-06-25T00:03:03-07:00
39,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,227651,2015,2026-06-25T00:03:03-07:00
40,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,160084,2025,2026-06-25T00:03:03-07:00
41,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,359194,1998,2026-06-25T00:03:03-07:00
42,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,558942,2014,2026-06-25T00:03:03-07:00
43,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,243288,2017,2026-06-25T00:03:03-07:00
44,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,133775,2023,2026-06-25T00:03:03-07:00
45,Ночная сказка,Bir Gece Masali,https://www.kinopoisk.ru/series/6157707/,7.9,23258,2024,2026-06-25T00:03:03-07:00
46,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,544779,2017,2026-06-25T00:03:03-07:00
47,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,419976,2022,2026-06-25T00:03:03-07:00
48,Лимонные девочки,Shoujo Ramune,https://www.kinopoisk.ru/series/1433828/,8.1,51291,2016,2026-06-25T00:03:03-07:00
49,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.6,6354,2026,2026-06-25T00:03:03-07:00
50,Остаться в живых,Lost,https://www.kinopoisk.ru/series/104122/,8.1,421668,2004,2026-06-25T00:03:03-07:00
