rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,92000,2024,2026-09-15T00:03:03-07:00
2,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,168909,2023,2026-09-15T00:03:03-07:00
3,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.3,201335,2021,2026-09-15T00:03:03-07:00
4,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1646056,2011,2026-09-15T00:03:03-07:00
5,Фонари,Lanterns,https://www.kinopoisk.ru/series/5253825/,7.6,4327,2026,2026-09-15T00:03:03-07:00
6,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,201684,2008,2026-09-15T00:03:03-07:00
7,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,759075,2015,2026-09-15T00:03:03-07:00
8,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,171778,2025,2026-09-15T00:03:03-07:00
9,Тёмная материя,Dark Matter,https://www.kinopoisk.ru/series/5024113/,7.7,69062,2024,2026-09-15T00:03:03-07:00
10,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,334473,1999,2026-09-15T00:03:03-07:00
11,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,1006525,2013,2026-09-15T00:03:03-07:00
12,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,900084,2022,2026-09-15T00:03:03-07:00
13,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,1070281,2013,2026-09-15T00:03:03-07:00
14,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,452601,2011,2026-09-15T00:03:03-07:00
15,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,432012,2006,2026-09-15T00:03:03-07:00
16,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,668453,2010,2026-09-15T00:03:03-07:00
17,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,242157,2018,2026-09-15T00:03:03-07:00
18,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,858435,2008,2026-09-15T00:03:03-07:00
19,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,571459,2014,2026-09-15T00:03:03-07:00
20,Джек Ричер,Reacher,https://www.kinopoisk.ru/series/1209839/,7.4,65742,2022,2026-09-15T00:03:03-07:00
21,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,509934,2019,2026-09-15T00:03:03-07:00
22,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,342978,2022,2026-09-15T00:03:03-07:00
23,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.3,4808,2026,2026-09-15T00:03:03-07:00
24,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,471153,2019,2026-09-15T00:03:03-07:00
25,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,147168,2020,2026-09-15T00:03:03-07:00
26,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1129706,2020,2026-09-15T00:03:03-07:00
27,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,7.9,16684,2026,2026-09-15T00:03:03-07:00
28,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.2,13476,2026,2026-09-15T00:03:03-07:00
29,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,864723,2016,2026-09-15T00:03:03-07:00
30,Яростная,Furious,https://www.kinopoisk.ru/series/12946659/,7.4,4794,2026,2026-09-15T00:03:03-07:00
31,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,376814,1998,2026-09-15T00:03:03-07:00
32,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,29964,2026,2026-09-15T00:03:03-07:00
33,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,443433,2004,2026-09-15T00:03:03-07:00
34,Монолог фармацевта,Kusuriya no Hitorigoto,https://www.kinopoisk.ru/series/5258557/,8.8,91925,2023,2026-09-15T00:03:03-07:00
35,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,33750,2026,2026-09-15T00:03:03-07:00
36,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,121460,2016,2026-09-15T00:03:03-07:00
37,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,701472,2005,2026-09-15T00:03:03-07:00
38,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,238305,2015,2026-09-15T00:03:03-07:00
39,Гарри Поттер,Harry Potter,https://www.kinopoisk.ru/series/4324441/,,0,2026,2026-09-15T00:03:03-07:00
40,Далёкий город,Uzak Sehir,https://www.kinopoisk.ru/series/6553560/,8.4,207069,2024,2026-09-15T00:03:03-07:00
41,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,59628,2025,2026-09-15T00:03:03-07:00
42,Лэндмен,Landman,https://www.kinopoisk.ru/series/4909559/,8.3,62870,2024,2026-09-15T00:03:03-07:00
43,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,288138,2018,2026-09-15T00:03:03-07:00
44,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,252837,2017,2026-09-15T00:03:03-07:00
45,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,122872,2026,2026-09-15T00:03:03-07:00
46,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,831615,2019,2026-09-15T00:03:03-07:00
47,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,440000,2022,2026-09-15T00:03:03-07:00
48,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,317874,2026,2026-09-15T00:03:03-07:00
49,Чёрное зеркало,Black Mirror,https://www.kinopoisk.ru/series/655800/,8.5,432379,2011,2026-09-15T00:03:03-07:00
50,Твин Пикс,Twin Peaks,https://www.kinopoisk.ru/series/84358/,8.4,254640,1990,2026-09-15T00:03:03-07:00
