rank,title,url,score,votes,release_year,scraped_at
1,Monster,https://www.imdb.com/title/tt13207736/,7.7,227911,2022,2026-09-21T00:03:01-07:00
2,Neagley,https://www.imdb.com/title/tt33539520/,7.8,6624,2026,2026-09-21T00:03:01-07:00
3,The Gentlemen,https://www.imdb.com/title/tt13210838/,8.0,197391,2024,2026-09-21T00:03:01-07:00
4,Lanterns,https://www.imdb.com/title/tt26545992/,7.8,37142,2026,2026-09-21T00:03:01-07:00
5,Reacher,https://www.imdb.com/title/tt9288030/,8.0,316266,2022,2026-09-21T00:03:01-07:00
6,MobLand,https://www.imdb.com/title/tt31510819/,8.3,125553,2025,2026-09-21T00:03:01-07:00
7,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.1,81128,2026,2026-09-21T00:03:01-07:00
8,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,157295,2022,2026-09-21T00:03:01-07:00
9,Lioness,https://www.imdb.com/title/tt13111078/,7.8,99144,2023,2026-09-21T00:03:01-07:00
10,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,466676,2020,2026-09-21T00:03:01-07:00
11,Silo,https://www.imdb.com/title/tt14688458/,8.1,242473,2023,2026-09-21T00:03:01-07:00
12,Crew Girl,https://www.imdb.com/title/tt38218082/,6.6,2546,2026,2026-09-21T00:03:01-07:00
13,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,250670,2008,2026-09-21T00:03:01-07:00
14,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2663982,2011,2026-09-21T00:03:01-07:00
15,Furious,https://www.imdb.com/title/tt36303968/,7.9,25217,2026,2026-09-21T00:03:01-07:00
16,Last Seen,https://www.imdb.com/title/tt6037988/,7.4,1176,2026,2026-09-21T00:03:01-07:00
17,The Perfect Lie,https://www.imdb.com/title/tt37439410/,6.6,1703,2026,2026-09-21T00:03:01-07:00
18,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2678812,2008,2026-09-21T00:03:01-07:00
19,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,171153,2025,2026-09-21T00:03:01-07:00
20,Dark Matter,https://www.imdb.com/title/tt19231492/,7.6,80359,2024,2026-09-21T00:03:01-07:00
21,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,114530,2022,2026-09-21T00:03:01-07:00
22,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,79542,2022,2026-09-21T00:03:01-07:00
23,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,597138,1999,2026-09-21T00:03:01-07:00
24,Stuart Fails to Save the Universe,https://www.imdb.com/title/tt27497393/,7.1,9697,2026,2026-09-21T00:03:01-07:00
25,American Horror Story,https://www.imdb.com/title/tt1844624/,7.9,365076,2011,2026-09-21T00:03:01-07:00
26,The Diplomat,https://www.imdb.com/title/tt17491088/,8.0,100924,2023,2026-09-21T00:03:01-07:00
27,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,570351,2022,2026-09-21T00:03:01-07:00
28,Fauda,https://www.imdb.com/title/tt4565380/,8.3,45808,2015,2026-09-21T00:03:01-07:00
29,The Scandal,https://www.imdb.com/title/tt36347588/,6.3,440,2026,2026-09-21T00:03:01-07:00
30,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,94836,2016,2026-09-21T00:03:01-07:00
31,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,175646,2025,2026-09-21T00:03:01-07:00
32,The Beast in Me,https://www.imdb.com/title/tt31974367/,7.4,80128,2025,2026-09-21T00:03:01-07:00
33,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,135869,2018,2026-09-21T00:03:01-07:00
34,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,548483,2005,2026-09-21T00:03:01-07:00
35,The Shards,https://www.imdb.com/title/tt27543562/,6.0,6141,2026,2026-09-21T00:03:01-07:00
36,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,747980,2013,2026-09-21T00:03:01-07:00
37,City of Blood,https://www.imdb.com/title/tt32642114/,4.6,332,2026,2026-09-21T00:03:01-07:00
