rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,90007,2024,2026-09-11T00:03:03-07:00
2,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,165724,2023,2026-09-11T00:03:03-07:00
3,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1638766,2011,2026-09-11T00:03:03-07:00
4,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,199922,2008,2026-09-11T00:03:03-07:00
5,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,119301,2016,2026-09-11T00:03:03-07:00
6,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,756038,2015,2026-09-11T00:03:03-07:00
7,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.3,194244,2021,2026-09-11T00:03:03-07:00
8,Фонари,Lanterns,https://www.kinopoisk.ru/series/5253825/,7.6,3711,2026,2026-09-11T00:03:03-07:00
9,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,332632,1999,2026-09-11T00:03:03-07:00
10,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,895325,2022,2026-09-11T00:03:03-07:00
11,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,1004074,2013,2026-09-11T00:03:03-07:00
12,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,1064431,2013,2026-09-11T00:03:03-07:00
13,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,170887,2025,2026-09-11T00:03:03-07:00
14,Тёмная материя,Dark Matter,https://www.kinopoisk.ru/series/5024113/,7.7,68645,2024,2026-09-11T00:03:03-07:00
15,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,430089,2006,2026-09-11T00:03:03-07:00
