rank,title_ru,title,url,score,votes,release_year,scraped_at
34,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,30698,2026,2026-09-21T00:03:01-07:00
35,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,343699,2022,2026-09-21T00:03:01-07:00
36,Американская история ужасов,American Horror Story,https://www.kinopoisk.ru/series/589167/,7.9,291176,2011,2026-09-21T00:03:01-07:00
37,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,446501,2004,2026-09-21T00:03:01-07:00
38,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,288798,2018,2026-09-21T00:03:01-07:00
39,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,710432,2005,2026-09-21T00:03:01-07:00
40,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,378206,1998,2026-09-21T00:03:01-07:00
41,Лэндмен,Landman,https://www.kinopoisk.ru/series/4909559/,8.3,63327,2024,2026-09-21T00:03:01-07:00
42,Яростная,Furious,https://www.kinopoisk.ru/series/12946659/,7.4,5588,2026,2026-09-21T00:03:01-07:00
43,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.2,6987,2026,2026-09-21T00:03:01-07:00
44,Бесстыжие,Shameless,https://www.kinopoisk.ru/series/571335/,8.6,705534,2011,2026-09-21T00:03:01-07:00
45,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,123655,2026,2026-09-21T00:03:01-07:00
46,Гарри Поттер,Harry Potter,https://www.kinopoisk.ru/series/4324441/,,0,2026,2026-09-21T00:03:01-07:00
47,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.2,15420,2026,2026-09-21T00:03:01-07:00
48,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,239287,2015,2026-09-21T00:03:01-07:00
49,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,7.3,3891,2026,2026-09-21T00:03:01-07:00
50,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,253530,2017,2026-09-21T00:03:01-07:00
