rank,title,url,score,votes,release_year,scraped_at
20,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.2,61736,2016,2026-06-19T00:03:03-07:00
21,Not Suitable for Work,https://www.imdb.com/title/tt35823838/,6.7,1634,2026,2026-06-19T00:03:03-07:00
22,Tip Toe,https://www.imdb.com/title/tt35768911/,8.2,2501,2026,2026-06-19T00:03:03-07:00
23,Rivals,https://www.imdb.com/title/tt21906238/,7.9,19203,2024,2026-06-19T00:03:03-07:00
24,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,698719,2013,2026-06-19T00:03:03-07:00
25,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,313897,2018,2026-06-19T00:03:03-07:00
26,Among Us,https://www.imdb.com/title/tt28230655/,7.2,2117,2026,2026-06-19T00:03:03-07:00
27,Alice and Steve,https://www.imdb.com/title/tt35728748/,6.8,1377,2026,2026-06-19T00:03:03-07:00
28,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,541208,2005,2026-06-19T00:03:03-07:00
29,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,129391,2018,2026-06-19T00:03:03-07:00
30,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,240061,2005,2026-06-19T00:03:03-07:00
31,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,446630,2020,2026-06-19T00:03:03-07:00
32,Interview with the Vampire,https://www.imdb.com/title/tt3960394/,7.6,40592,2022,2026-06-19T00:03:03-07:00
33,Lucky,https://www.imdb.com/title/tt34866681/,,0,2026,2026-06-19T00:03:03-07:00
34,Raakh,https://www.imdb.com/title/tt35870921/,7.6,2642,2026,2026-06-19T00:03:03-07:00
35,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,583054,1999,2026-06-19T00:03:03-07:00
36,Sweet Magnolias,https://www.imdb.com/title/tt9077540/,7.3,28144,2020,2026-06-19T00:03:03-07:00
37,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,145266,1999,2026-06-19T00:03:03-07:00
38,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,90243,2019,2026-06-19T00:03:03-07:00
39,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,723821,2013,2026-06-19T00:03:03-07:00
40,The Amazing Digital Circus,https://www.imdb.com/title/tt27610198/,8.3,16521,2023,2026-06-19T00:03:03-07:00
41,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,231872,2008,2026-06-19T00:03:03-07:00
42,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1709559,2016,2026-06-19T00:03:03-07:00
43,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.1,2038,2026,2026-06-19T00:03:03-07:00
44,ER,https://www.imdb.com/title/tt0108757/,7.9,78848,1994,2026-06-19T00:03:03-07:00
45,The Bear,https://www.imdb.com/title/tt14452776/,8.5,311061,2022,2026-06-19T00:03:03-07:00
46,Hacks,https://www.imdb.com/title/tt11815682/,8.2,66165,2021,2026-06-19T00:03:03-07:00
47,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,210445,2011,2026-06-19T00:03:03-07:00
48,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1200464,2010,2026-06-19T00:03:03-07:00
49,The Polygamist,https://www.imdb.com/title/tt42543947/,5.8,361,2026,2026-06-19T00:03:03-07:00
50,Star City,https://www.imdb.com/title/tt32140872/,6.9,1908,2026,2026-06-19T00:03:03-07:00
51,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,842281,2015,2026-06-19T00:03:03-07:00
52,Silo,https://www.imdb.com/title/tt14688458/,8.1,215856,2023,2026-06-19T00:03:03-07:00
53,Invincible,https://www.imdb.com/title/tt6741278/,8.7,343692,2021,2026-06-19T00:03:03-07:00
54,The Office,https://www.imdb.com/title/tt0386676/,9.0,836596,2005,2026-06-19T00:03:03-07:00
55,Marshals,https://www.imdb.com/title/tt36849871/,6.1,14752,2026,2026-06-19T00:03:03-07:00
56,Half Man,https://www.imdb.com/title/tt32767294/,8.1,11605,2026,2026-06-19T00:03:03-07:00
57,The Legend of Vox Machina,https://www.imdb.com/title/tt11247158/,8.4,54695,2022,2026-06-19T00:03:03-07:00
58,The Handmaid's Tale,https://www.imdb.com/title/tt5834204/,8.3,300263,2017,2026-06-19T00:03:03-07:00
59,Clarkson's Farm,https://www.imdb.com/title/tt10541088/,9.0,87164,2021,2026-06-19T00:03:03-07:00
60,The Testaments,https://www.imdb.com/title/tt10970762/,8.3,10313,2026,2026-06-19T00:03:03-07:00
61,Made in India: A Titan Story,https://www.imdb.com/title/tt35674465/,8.7,9622,2026,2026-06-19T00:03:03-07:00
62,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,327305,2021,2026-06-19T00:03:03-07:00
63,A Good Girl's Guide to Murder,https://www.imdb.com/title/tt28118211/,6.8,26860,2024,2026-06-19T00:03:03-07:00
64,Landman,https://www.imdb.com/title/tt14186672/,8.2,109546,2024,2026-06-19T00:03:03-07:00
65,Margo's Got Money Troubles,https://www.imdb.com/title/tt31137273/,7.3,11843,2026,2026-06-19T00:03:03-07:00
66,Beef,https://www.imdb.com/title/tt14403178/,8.0,174851,2023,2026-06-19T00:03:03-07:00
67,The Wire,https://www.imdb.com/title/tt0306414/,9.3,432768,2002,2026-06-19T00:03:03-07:00
68,Severance,https://www.imdb.com/title/tt11280740/,8.6,393032,2022,2026-06-19T00:03:03-07:00
69,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,254425,2026,2026-06-19T00:03:03-07:00
70,The Madison,https://www.imdb.com/title/tt33204276/,7.8,20189,2026,2026-06-19T00:03:03-07:00
71,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,125636,2023,2026-06-19T00:03:03-07:00
72,Paradise,https://www.imdb.com/title/tt27444205/,7.9,82869,2025,2026-06-19T00:03:03-07:00
73,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,374957,2005,2026-06-19T00:03:03-07:00
74,Love Island USA,https://www.imdb.com/title/tt8819906/,5.3,3683,2019,2026-06-19T00:03:03-07:00
75,One Piece,https://www.imdb.com/title/tt0388629/,9.0,356554,1999,2026-06-19T00:03:03-07:00
76,True Detective,https://www.imdb.com/title/tt2356777/,8.8,758599,2014,2026-06-19T00:03:03-07:00
77,The Terror,https://www.imdb.com/title/tt2708480/,7.8,62340,2018,2026-06-19T00:03:03-07:00
78,Resident Alien,https://www.imdb.com/title/tt8690918/,8.0,88543,2021,2026-06-19T00:03:03-07:00
79,The Backrooms,https://www.imdb.com/title/tt20863294/,8.2,3658,2022,2026-06-19T00:03:03-07:00
80,Little House on the Prairie,https://www.imdb.com/title/tt2431250/,,0,2026,2026-06-19T00:03:03-07:00
81,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,938826,2007,2026-06-19T00:03:03-07:00
82,NCIS,https://www.imdb.com/title/tt0364845/,7.8,176977,2003,2026-06-19T00:03:03-07:00
83,Friends,https://www.imdb.com/title/tt0108778/,8.8,1195556,1994,2026-06-19T00:03:03-07:00
84,Reacher,https://www.imdb.com/title/tt9288030/,8.0,295704,2022,2026-06-19T00:03:03-07:00
85,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,740278,2011,2026-06-19T00:03:03-07:00
86,Dexter,https://www.imdb.com/title/tt0773262/,8.6,939755,2006,2026-06-19T00:03:03-07:00
87,Daredevil: Born Again,https://www.imdb.com/title/tt18923754/,8.1,109505,2025,2026-06-19T00:03:03-07:00
88,Southland,https://www.imdb.com/title/tt1299368/,8.5,33301,2009,2026-06-19T00:03:03-07:00
89,Nemesis,https://www.imdb.com/title/tt36022742/,6.0,4409,2026,2026-06-19T00:03:03-07:00
90,Outlander,https://www.imdb.com/title/tt3006802/,8.3,202265,2014,2026-06-19T00:03:03-07:00
91,Lost,https://www.imdb.com/title/tt0411008/,8.3,674596,2004,2026-06-19T00:03:03-07:00
92,Smallville,https://www.imdb.com/title/tt0279600/,7.5,154243,2001,2026-06-19T00:03:03-07:00
93,Succession,https://www.imdb.com/title/tt7660850/,8.8,359000,2018,2026-06-19T00:03:03-07:00
94,Jujutsu Kaisen,https://www.imdb.com/title/tt12343534/,8.5,210931,2020,2026-06-19T00:03:03-07:00
95,Mad Men,https://www.imdb.com/title/tt0804503/,8.7,291024,2007,2026-06-19T00:03:03-07:00
96,Suits,https://www.imdb.com/title/tt1632701/,8.4,542030,2011,2026-06-19T00:03:03-07:00
97,Rooster,https://www.imdb.com/title/tt32420734/,7.6,17867,2026,2026-06-19T00:03:03-07:00
98,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,596672,2001,2026-06-19T00:03:03-07:00
99,Pluribus,https://www.imdb.com/title/tt22202452/,8.0,158469,2025,2026-06-19T00:03:03-07:00
100,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,148755,2022,2026-06-19T00:03:03-07:00
