rank,title,url,score,votes,release_year,scraped_at
1,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.9,39091,2026,2026-06-14T00:03:03-07:00
2,Off Campus,https://www.imdb.com/title/tt33546863/,8.0,31294,2026,2026-06-14T00:03:03-07:00
3,Cape Fear,https://www.imdb.com/title/tt34675596/,7.1,2834,2026,2026-06-14T00:03:03-07:00
4,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,24431,2026,2026-06-14T00:03:03-07:00
5,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.3,17902,2026,2026-06-14T00:03:03-07:00
6,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,313622,2019,2026-06-14T00:03:03-07:00
7,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.4,9097,2026,2026-06-14T00:03:03-07:00
8,The Boys,https://www.imdb.com/title/tt1190634/,8.5,993826,2019,2026-06-14T00:03:03-07:00
9,From,https://www.imdb.com/title/tt9813792/,7.8,188702,2022,2026-06-14T00:03:03-07:00
10,Lucky,https://www.imdb.com/title/tt34866681/,,0,2026,2026-06-14T00:03:03-07:00
11,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,59145,2025,2026-06-14T00:03:03-07:00
12,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,41708,2025,2026-06-14T00:03:03-07:00
13,The Witness,https://www.imdb.com/title/tt31631015/,6.5,2296,2026,2026-06-14T00:03:03-07:00
14,Not Suitable for Work,https://www.imdb.com/title/tt35823838/,6.6,1241,2026,2026-06-14T00:03:03-07:00
15,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2623883,2011,2026-06-14T00:03:03-07:00
16,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.2,55176,2016,2026-06-14T00:03:03-07:00
17,Among Us,https://www.imdb.com/title/tt28230655/,7.3,1692,2026,2026-06-14T00:03:03-07:00
18,Legends,https://www.imdb.com/title/tt33265765/,7.9,18680,2026,2026-06-14T00:03:03-07:00
19,Rivals,https://www.imdb.com/title/tt21906238/,7.9,18936,2024,2026-06-14T00:03:03-07:00
20,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.6,5041,2026,2026-06-14T00:03:03-07:00
21,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2629191,2008,2026-06-14T00:03:03-07:00
22,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,530107,2022,2026-06-14T00:03:03-07:00
23,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,698104,2013,2026-06-14T00:03:03-07:00
24,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,446117,2020,2026-06-14T00:03:03-07:00
25,The Amazing Digital Circus,https://www.imdb.com/title/tt27610198/,8.3,16084,2023,2026-06-14T00:03:03-07:00
26,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,154258,2025,2026-06-14T00:03:03-07:00
27,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,313493,2018,2026-06-14T00:03:03-07:00
28,Hacks,https://www.imdb.com/title/tt11815682/,8.2,65815,2021,2026-06-14T00:03:03-07:00
29,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,89986,2019,2026-06-14T00:03:03-07:00
30,Star City,https://www.imdb.com/title/tt32140872/,6.9,1649,2026,2026-06-14T00:03:03-07:00
31,Half Man,https://www.imdb.com/title/tt32767294/,8.1,10686,2026,2026-06-14T00:03:03-07:00
32,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,129140,2018,2026-06-14T00:03:03-07:00
33,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,540865,2005,2026-06-14T00:03:03-07:00
34,The Testaments,https://www.imdb.com/title/tt10970762/,8.3,9812,2026,2026-06-14T00:03:03-07:00
35,A Good Girl's Guide to Murder,https://www.imdb.com/title/tt28118211/,6.8,26602,2024,2026-06-14T00:03:03-07:00
36,Silo,https://www.imdb.com/title/tt14688458/,8.1,215483,2023,2026-06-14T00:03:03-07:00
37,The Backrooms,https://www.imdb.com/title/tt20863294/,8.2,3457,2022,2026-06-14T00:03:03-07:00
38,Marshals,https://www.imdb.com/title/tt36849871/,6.1,14337,2026,2026-06-14T00:03:03-07:00
39,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,239892,2005,2026-06-14T00:03:03-07:00
40,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1708359,2016,2026-06-14T00:03:03-07:00
