rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,824394,2022,2026-07-10T00:03:03-07:00
2,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.1,80295,2021,2026-07-10T00:03:03-07:00
3,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,7.7,6226,2026,2026-07-10T00:03:03-07:00
4,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,432028,2019,2026-07-10T00:03:03-07:00
5,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,311964,2022,2026-07-10T00:03:03-07:00
6,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,13000,2026,2026-07-10T00:03:03-07:00
7,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,136670,2023,2026-07-10T00:03:03-07:00
8,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1554368,2011,2026-07-10T00:03:03-07:00
9,Чемпионат мира по футболу 2026,2026 FIFA World Cup,https://www.kinopoisk.ru/series/12844456/,,0,2026,2026-07-10T00:03:03-07:00
10,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,18656,2026,2026-07-10T00:03:03-07:00
11,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,491367,2019,2026-07-10T00:03:03-07:00
12,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,17907,2026,2026-07-10T00:03:03-07:00
13,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,957583,2013,2026-07-10T00:03:03-07:00
14,Табакошка,Yani Neko,https://www.kinopoisk.ru/series/13136552/,,0,2026,2026-07-10T00:03:03-07:00
15,Крестьянин 999 уровня,Lv999 no Murabito,https://www.kinopoisk.ru/series/13015920/,,0,2026,2026-07-10T00:03:03-07:00
16,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,161948,2025,2026-07-10T00:03:03-07:00
17,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,966057,2013,2026-07-10T00:03:03-07:00
18,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,823103,2008,2026-07-10T00:03:03-07:00
19,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,402682,2006,2026-07-10T00:03:03-07:00
20,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1075560,2020,2026-07-10T00:03:03-07:00
21,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,308277,1999,2026-07-10T00:03:03-07:00
22,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,,0,2026,2026-07-10T00:03:03-07:00
23,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,45403,2026,2026-07-10T00:03:03-07:00
24,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,55063,2025,2026-07-10T00:03:03-07:00
25,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,6796,2022,2026-07-10T00:03:03-07:00
26,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,238418,2026,2026-07-10T00:03:03-07:00
27,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,201995,2018,2026-07-10T00:03:03-07:00
28,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,406602,2011,2026-07-10T00:03:03-07:00
29,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.7,52890,2026,2026-07-10T00:03:03-07:00
30,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,282295,2023,2026-07-10T00:03:03-07:00
31,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,27178,2026,2026-07-10T00:03:03-07:00
32,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,,0,2026,2026-07-10T00:03:03-07:00
33,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,848802,2016,2026-07-10T00:03:03-07:00
34,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.8,4190,2026,2026-07-10T00:03:03-07:00
35,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,640900,2010,2026-07-10T00:03:03-07:00
36,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,111992,2026,2026-07-10T00:03:03-07:00
37,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.4,9725,2026,2026-07-10T00:03:03-07:00
38,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,95906,2016,2026-07-10T00:03:03-07:00
39,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,280422,2018,2026-07-10T00:03:03-07:00
40,Аватар: Легенда об Аанге,Avatar: The Last Airbender,https://www.kinopoisk.ru/series/1199731/,7.2,33420,2024,2026-07-10T00:03:03-07:00
41,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,714185,2015,2026-07-10T00:03:03-07:00
