rank,title_ru,title,url,score,votes,release_year,scraped_at
28,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,31937,2026,2026-09-01T00:03:00-07:00
29,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,169233,2025,2026-09-01T00:03:00-07:00
30,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,113470,2016,2026-09-01T00:03:00-07:00
31,Монолог фармацевта,Kusuriya no Hitorigoto,https://www.kinopoisk.ru/series/5258557/,8.8,90956,2023,2026-09-01T00:03:00-07:00
32,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,569068,2014,2026-09-01T00:03:00-07:00
33,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,436172,2004,2026-09-01T00:03:00-07:00
34,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,28276,2026,2026-09-01T00:03:00-07:00
35,Каратель,The Punisher,https://www.kinopoisk.ru/series/978853/,7.8,68019,2017,2026-09-01T00:03:00-07:00
36,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.1,14259,2026,2026-09-01T00:03:00-07:00
37,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,286755,2018,2026-09-01T00:03:00-07:00
38,В четыре руки,Pohaenjeu,https://www.kinopoisk.ru/series/11035943/,,0,2026,2026-09-01T00:03:00-07:00
39,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.4,8830,2026,2026-09-01T00:03:00-07:00
40,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,120876,2026,2026-09-01T00:03:00-07:00
41,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,58825,2025,2026-09-01T00:03:00-07:00
42,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,55934,2026,2026-09-01T00:03:00-07:00
43,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,86019,2024,2026-09-01T00:03:00-07:00
44,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,154461,2023,2026-09-01T00:03:00-07:00
45,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,680733,2005,2026-09-01T00:03:00-07:00
46,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,236193,2015,2026-09-01T00:03:00-07:00
47,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,34435,2026,2026-09-01T00:03:00-07:00
48,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,251358,2017,2026-09-01T00:03:00-07:00
49,Лэндмен,Landman,https://www.kinopoisk.ru/series/4909559/,8.3,61973,2024,2026-09-01T00:03:00-07:00
50,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,567506,2017,2026-09-01T00:03:00-07:00
