rank,title_ru,title,url,score,votes,release_year,scraped_at
22,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,216681,2018,2026-08-12T00:03:03-07:00
23,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,424365,2011,2026-08-12T00:03:03-07:00
24,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,857021,2016,2026-08-12T00:03:03-07:00
25,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,28604,2026,2026-08-12T00:03:03-07:00
26,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,117409,2026,2026-08-12T00:03:03-07:00
27,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.3,10143,2026,2026-08-12T00:03:03-07:00
28,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,9802,2026,2026-08-12T00:03:03-07:00
29,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,24873,2026,2026-08-12T00:03:03-07:00
30,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.4,4656,2026,2026-08-12T00:03:03-07:00
31,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,166578,2025,2026-08-12T00:03:03-07:00
32,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,284533,2018,2026-08-12T00:03:03-07:00
33,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,426340,2004,2026-08-12T00:03:03-07:00
34,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,368563,1998,2026-08-12T00:03:03-07:00
35,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,52858,2026,2026-08-12T00:03:03-07:00
36,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,565656,2014,2026-08-12T00:03:03-07:00
37,Мечтаю о тебе,Geudaeege deurim,https://www.kinopoisk.ru/series/9178109/,,0,2026,2026-08-12T00:03:03-07:00
38,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,31866,2026,2026-08-12T00:03:03-07:00
39,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,233396,2015,2026-08-12T00:03:03-07:00
40,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,103786,2016,2026-08-12T00:03:03-07:00
41,День Шакала,The Day of the Jackal,https://www.kinopoisk.ru/series/5461927/,7.9,83663,2024,2026-08-12T00:03:03-07:00
42,Лимонные девочки,Shoujo Ramune,https://www.kinopoisk.ru/series/1433828/,8.1,55727,2016,2026-08-12T00:03:03-07:00
43,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,57479,2025,2026-08-12T00:03:03-07:00
44,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,559627,2017,2026-08-12T00:03:03-07:00
45,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,656214,2005,2026-08-12T00:03:03-07:00
46,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.4,8077,2022,2026-08-12T00:03:03-07:00
47,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,249264,2017,2026-08-12T00:03:03-07:00
48,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.9,9346,2026,2026-08-12T00:03:03-07:00
49,Каратель,The Punisher,https://www.kinopoisk.ru/series/978853/,7.8,65907,2017,2026-08-12T00:03:03-07:00
50,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,821637,2019,2026-08-12T00:03:03-07:00
