rank,title,url,score,votes,release_year,scraped_at
47,The Legend of Vox Machina,https://www.imdb.com/title/tt11247158/,8.4,55497,2022,2026-07-04T00:03:01-07:00
48,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1713384,2016,2026-07-04T00:03:01-07:00
49,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,43456,2025,2026-07-04T00:03:01-07:00
50,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,145594,1999,2026-07-04T00:03:01-07:00
51,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,446314,2005,2026-07-04T00:03:01-07:00
52,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,845132,2015,2026-07-04T00:03:01-07:00
53,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1202089,2010,2026-07-04T00:03:01-07:00
54,The Amazing Digital Circus,https://www.imdb.com/title/tt27610198/,8.2,19797,2023,2026-07-04T00:03:01-07:00
55,Landman,https://www.imdb.com/title/tt14186672/,8.2,110400,2024,2026-07-04T00:03:01-07:00
56,Severance,https://www.imdb.com/title/tt11280740/,8.6,394979,2022,2026-07-04T00:03:01-07:00
57,ER,https://www.imdb.com/title/tt0108757/,7.9,79148,1994,2026-07-04T00:03:01-07:00
58,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,211279,2011,2026-07-04T00:03:01-07:00
59,Star City,https://www.imdb.com/title/tt32140872/,7.2,2791,2026,2026-07-04T00:03:01-07:00
60,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,328198,2021,2026-07-04T00:03:01-07:00
61,The Office,https://www.imdb.com/title/tt0386676/,9.0,838240,2005,2026-07-04T00:03:01-07:00
62,True Detective,https://www.imdb.com/title/tt2356777/,8.8,759893,2014,2026-07-04T00:03:01-07:00
63,The Wire,https://www.imdb.com/title/tt0306414/,9.3,433608,2002,2026-07-04T00:03:01-07:00
64,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,90831,2019,2026-07-04T00:03:01-07:00
65,One Piece,https://www.imdb.com/title/tt0388629/,9.0,358355,1999,2026-07-04T00:03:01-07:00
66,Dexter,https://www.imdb.com/title/tt0773262/,8.6,941742,2006,2026-07-04T00:03:01-07:00
67,Invincible,https://www.imdb.com/title/tt6741278/,8.7,345405,2021,2026-07-04T00:03:01-07:00
68,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,375345,2005,2026-07-04T00:03:01-07:00
69,Beef,https://www.imdb.com/title/tt14403178/,8.0,175670,2023,2026-07-04T00:03:01-07:00
70,Lock Upp,https://www.imdb.com/title/tt17736900/,3.6,1433,2022,2026-07-04T00:03:01-07:00
71,Rivals,https://www.imdb.com/title/tt21906238/,7.9,19670,2024,2026-07-04T00:03:01-07:00
72,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,939836,2007,2026-07-04T00:03:01-07:00
73,Hacks,https://www.imdb.com/title/tt11815682/,8.2,66831,2021,2026-07-04T00:03:01-07:00
74,Shameless,https://www.imdb.com/title/tt1586680/,8.5,335008,2011,2026-07-04T00:03:01-07:00
75,A Woman of Substance,https://www.imdb.com/title/tt35060339/,7.3,1253,2026,2026-07-04T00:03:01-07:00
76,Reacher,https://www.imdb.com/title/tt9288030/,8.0,296620,2022,2026-07-04T00:03:01-07:00
77,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,741363,2011,2026-07-04T00:03:01-07:00
78,Friends,https://www.imdb.com/title/tt0108778/,8.8,1196996,1994,2026-07-04T00:03:01-07:00
79,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,126361,2023,2026-07-04T00:03:01-07:00
80,Lost,https://www.imdb.com/title/tt0411008/,8.3,675644,2004,2026-07-04T00:03:01-07:00
81,Paradise,https://www.imdb.com/title/tt27444205/,7.9,83814,2025,2026-07-04T00:03:01-07:00
82,Succession,https://www.imdb.com/title/tt7660850/,8.8,360130,2018,2026-07-04T00:03:01-07:00
83,The Handmaid's Tale,https://www.imdb.com/title/tt5834204/,8.3,301106,2017,2026-07-04T00:03:01-07:00
84,Marshals,https://www.imdb.com/title/tt36849871/,6.1,15620,2026,2026-07-04T00:03:01-07:00
85,Suits,https://www.imdb.com/title/tt1632701/,8.4,542971,2011,2026-07-04T00:03:01-07:00
86,NCIS,https://www.imdb.com/title/tt0364845/,7.8,177132,2003,2026-07-04T00:03:01-07:00
87,The Capture,https://www.imdb.com/title/tt8201186/,8.0,34413,2019,2026-07-04T00:03:01-07:00
88,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,161055,2025,2026-07-04T00:03:01-07:00
89,Jujutsu Kaisen,https://www.imdb.com/title/tt12343534/,8.5,212775,2020,2026-07-04T00:03:01-07:00
90,Sweet Magnolias,https://www.imdb.com/title/tt9077540/,7.3,28394,2020,2026-07-04T00:03:01-07:00
91,Margo's Got Money Troubles,https://www.imdb.com/title/tt31137273/,7.3,13283,2026,2026-07-04T00:03:01-07:00
92,The Madison,https://www.imdb.com/title/tt33204276/,7.8,20945,2026,2026-07-04T00:03:01-07:00
93,Smallville,https://www.imdb.com/title/tt0279600/,7.5,154688,2001,2026-07-04T00:03:01-07:00
94,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,149403,2022,2026-07-04T00:03:01-07:00
95,Mad Men,https://www.imdb.com/title/tt0804503/,8.7,291563,2007,2026-07-04T00:03:01-07:00
96,Run Away,https://www.imdb.com/title/tt9169516/,6.9,25588,2026,2026-07-04T00:03:01-07:00
97,Outlander,https://www.imdb.com/title/tt3006802/,8.3,202676,2014,2026-07-04T00:03:01-07:00
98,Dark,https://www.imdb.com/title/tt5753856/,8.7,551389,2017,2026-07-04T00:03:01-07:00
99,The Testaments,https://www.imdb.com/title/tt10970762/,8.3,11324,2026,2026-07-04T00:03:01-07:00
100,The Other Bennet Sister,https://www.imdb.com/title/tt37022512/,8.3,7278,2026,2026-07-04T00:03:01-07:00
