rank,title,url,score,votes,release_year,scraped_at
1,I Will Find You,https://www.imdb.com/title/tt34771210/,7.2,23335,2026,2026-07-02T00:03:03-07:00
2,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,540106,2022,2026-07-02T00:03:03-07:00
3,The Bear,https://www.imdb.com/title/tt14452776/,8.5,313508,2022,2026-07-02T00:03:03-07:00
4,From,https://www.imdb.com/title/tt9813792/,7.8,194585,2022,2026-07-02T00:03:03-07:00
5,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.2,39499,2026,2026-07-02T00:03:03-07:00
6,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.2,87409,2024,2026-07-02T00:03:03-07:00
7,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.4,12087,2026,2026-07-02T00:03:03-07:00
8,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,39575,2026,2026-07-02T00:03:03-07:00
9,Cape Fear,https://www.imdb.com/title/tt34675596/,6.9,5699,2026,2026-07-02T00:03:03-07:00
10,The Agency,https://www.imdb.com/title/tt26656917/,7.4,30523,2024,2026-07-02T00:03:03-07:00
11,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2629544,2011,2026-07-02T00:03:03-07:00
12,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,7.0,727,2026,2026-07-02T00:03:03-07:00
13,Oasis,https://www.imdb.com/title/tt38734636/,5.5,968,2026,2026-07-02T00:03:03-07:00
14,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.8,51127,2026,2026-07-02T00:03:03-07:00
15,Sugar,https://www.imdb.com/title/tt16418808/,7.4,44704,2024,2026-07-02T00:03:03-07:00
16,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1002320,2019,2026-07-02T00:03:03-07:00
17,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.2,73245,2016,2026-07-02T00:03:03-07:00
18,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,30797,2026,2026-07-02T00:03:03-07:00
19,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2636465,2008,2026-07-02T00:03:03-07:00
20,The Vampire Lestat,https://www.imdb.com/title/tt3960394/,7.6,41230,2022,2026-07-02T00:03:03-07:00
21,Raakh,https://www.imdb.com/title/tt35870921/,7.5,5647,2026,2026-07-02T00:03:03-07:00
22,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,8.1,501,2026,2026-07-02T00:03:03-07:00
23,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,700065,2013,2026-07-02T00:03:03-07:00
24,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.5,12009,2026,2026-07-02T00:03:03-07:00
25,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,316384,2019,2026-07-02T00:03:03-07:00
26,Notes from the Last Row,https://www.imdb.com/title/tt36270432/,7.4,869,2026,2026-07-02T00:03:03-07:00
27,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,156857,2025,2026-07-02T00:03:03-07:00
28,Not Suitable for Work,https://www.imdb.com/title/tt35823838/,6.9,3093,2026,2026-07-02T00:03:03-07:00
29,Every Year After,https://www.imdb.com/title/tt33055254/,6.3,5055,2026,2026-07-02T00:03:03-07:00
30,Silo,https://www.imdb.com/title/tt14688458/,8.1,217089,2023,2026-07-02T00:03:03-07:00
31,Seeking Persephone,https://www.imdb.com/title/tt29666911/,7.5,2754,2026,2026-07-02T00:03:03-07:00
32,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,130049,2018,2026-07-02T00:03:03-07:00
33,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,542075,2005,2026-07-02T00:03:03-07:00
34,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,233149,2008,2026-07-02T00:03:03-07:00
35,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,314817,2018,2026-07-02T00:03:03-07:00
36,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,240439,2005,2026-07-02T00:03:03-07:00
37,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,584520,1999,2026-07-02T00:03:03-07:00
38,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,447966,2020,2026-07-02T00:03:03-07:00
39,The Last Ship,https://www.imdb.com/title/tt2402207/,7.4,69335,2014,2026-07-02T00:03:03-07:00
40,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.2,2920,2026,2026-07-02T00:03:03-07:00
41,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,259241,2026,2026-07-02T00:03:03-07:00
42,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,61240,2025,2026-07-02T00:03:03-07:00
43,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,727089,2013,2026-07-02T00:03:03-07:00
44,Love Island USA,https://www.imdb.com/title/tt8819906/,5.2,3895,2019,2026-07-02T00:03:03-07:00
45,Legends,https://www.imdb.com/title/tt33265765/,7.8,21617,2026,2026-07-02T00:03:03-07:00
46,The Polygamist,https://www.imdb.com/title/tt42543947/,6.2,928,2026,2026-07-02T00:03:03-07:00
47,The Legend of Vox Machina,https://www.imdb.com/title/tt11247158/,8.4,55422,2022,2026-07-02T00:03:03-07:00
48,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1712747,2016,2026-07-02T00:03:03-07:00
49,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,43337,2025,2026-07-02T00:03:03-07:00
50,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,145551,1999,2026-07-02T00:03:03-07:00
51,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,446018,2005,2026-07-02T00:03:03-07:00
52,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,844736,2015,2026-07-02T00:03:03-07:00
53,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1201837,2010,2026-07-02T00:03:03-07:00
54,The Amazing Digital Circus,https://www.imdb.com/title/tt27610198/,8.2,19599,2023,2026-07-02T00:03:03-07:00
55,Landman,https://www.imdb.com/title/tt14186672/,8.2,110287,2024,2026-07-02T00:03:03-07:00
56,Severance,https://www.imdb.com/title/tt11280740/,8.6,394724,2022,2026-07-02T00:03:03-07:00
57,ER,https://www.imdb.com/title/tt0108757/,7.9,79106,1994,2026-07-02T00:03:03-07:00
58,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,211169,2011,2026-07-02T00:03:03-07:00
59,Star City,https://www.imdb.com/title/tt32140872/,7.2,2666,2026,2026-07-02T00:03:03-07:00
60,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,328069,2021,2026-07-02T00:03:03-07:00
61,The Office,https://www.imdb.com/title/tt0386676/,9.0,837979,2005,2026-07-02T00:03:03-07:00
62,True Detective,https://www.imdb.com/title/tt2356777/,8.8,759688,2014,2026-07-02T00:03:03-07:00
63,The Wire,https://www.imdb.com/title/tt0306414/,9.3,433494,2002,2026-07-02T00:03:03-07:00
64,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,90768,2019,2026-07-02T00:03:03-07:00
65,One Piece,https://www.imdb.com/title/tt0388629/,9.0,358182,1999,2026-07-02T00:03:03-07:00
66,Dexter,https://www.imdb.com/title/tt0773262/,8.6,941441,2006,2026-07-02T00:03:03-07:00
67,Invincible,https://www.imdb.com/title/tt6741278/,8.7,345181,2021,2026-07-02T00:03:03-07:00
68,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,375286,2005,2026-07-02T00:03:03-07:00
69,Beef,https://www.imdb.com/title/tt14403178/,8.0,175545,2023,2026-07-02T00:03:03-07:00
70,Lock Upp,https://www.imdb.com/title/tt17736900/,3.6,1412,2022,2026-07-02T00:03:03-07:00
71,Rivals,https://www.imdb.com/title/tt21906238/,7.9,19624,2024,2026-07-02T00:03:03-07:00
72,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,939674,2007,2026-07-02T00:03:03-07:00
73,Hacks,https://www.imdb.com/title/tt11815682/,8.2,66754,2021,2026-07-02T00:03:03-07:00
74,Shameless,https://www.imdb.com/title/tt1586680/,8.5,334918,2011,2026-07-02T00:03:03-07:00
75,A Woman of Substance,https://www.imdb.com/title/tt35060339/,7.3,1217,2026,2026-07-02T00:03:03-07:00
76,Reacher,https://www.imdb.com/title/tt9288030/,8.0,296479,2022,2026-07-02T00:03:03-07:00
77,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,741211,2011,2026-07-02T00:03:03-07:00
78,Friends,https://www.imdb.com/title/tt0108778/,8.8,1196732,1994,2026-07-02T00:03:03-07:00
79,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,126264,2023,2026-07-02T00:03:03-07:00
80,Lost,https://www.imdb.com/title/tt0411008/,8.3,675472,2004,2026-07-02T00:03:03-07:00
