rank,title,url,score,votes,release_year,scraped_at
1,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,543450,2022,2026-07-09T00:03:03-07:00
2,I Will Find You,https://www.imdb.com/title/tt34771210/,7.2,32020,2026,2026-07-09T00:03:03-07:00
3,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.3,15088,2026,2026-07-09T00:03:03-07:00
4,From,https://www.imdb.com/title/tt9813792/,7.8,196824,2022,2026-07-09T00:03:03-07:00
5,Silo,https://www.imdb.com/title/tt14688458/,8.1,218461,2023,2026-07-09T00:03:03-07:00
6,The Bear,https://www.imdb.com/title/tt14452776/,8.5,315280,2022,2026-07-09T00:03:03-07:00
7,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.2,88855,2024,2026-07-09T00:03:03-07:00
8,Elle,https://www.imdb.com/title/tt32020831/,6.9,2912,2026,2026-07-09T00:03:03-07:00
9,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.2,44729,2026,2026-07-09T00:03:03-07:00
10,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2632139,2011,2026-07-09T00:03:03-07:00
11,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,41882,2026,2026-07-09T00:03:03-07:00
12,Cape Fear,https://www.imdb.com/title/tt34675596/,6.9,6812,2026,2026-07-09T00:03:03-07:00
13,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,8.1,1175,2026,2026-07-09T00:03:03-07:00
14,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.7,1606,2026,2026-07-09T00:03:03-07:00
15,The Agency,https://www.imdb.com/title/tt26656917/,7.4,31323,2024,2026-07-09T00:03:03-07:00
16,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2639367,2008,2026-07-09T00:03:03-07:00
17,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,54853,2024,2026-07-09T00:03:03-07:00
18,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1005149,2019,2026-07-09T00:03:03-07:00
19,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,158084,2025,2026-07-09T00:03:03-07:00
20,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,701012,2013,2026-07-09T00:03:03-07:00
21,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.8,53992,2026,2026-07-09T00:03:03-07:00
22,Sugar,https://www.imdb.com/title/tt16418808/,7.4,45221,2024,2026-07-09T00:03:03-07:00
23,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,315405,2018,2026-07-09T00:03:03-07:00
24,Pritam Pedro,https://www.imdb.com/title/tt28077038/,8.0,4982,2026,2026-07-09T00:03:03-07:00
25,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,234048,2008,2026-07-09T00:03:03-07:00
26,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,32268,2026,2026-07-09T00:03:03-07:00
27,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,130468,2018,2026-07-09T00:03:03-07:00
28,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,448854,2020,2026-07-09T00:03:03-07:00
29,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,542602,2005,2026-07-09T00:03:03-07:00
30,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,317271,2019,2026-07-09T00:03:03-07:00
31,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,240658,2005,2026-07-09T00:03:03-07:00
32,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.3,3479,2026,2026-07-09T00:03:03-07:00
33,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,585432,1999,2026-07-09T00:03:03-07:00
34,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,261942,2026,2026-07-09T00:03:03-07:00
35,Seeking Persephone,https://www.imdb.com/title/tt29666911/,7.6,3183,2026,2026-07-09T00:03:03-07:00
36,Human Vapor,https://www.imdb.com/title/tt33083249/,6.7,789,2026,2026-07-09T00:03:03-07:00
