rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,466756,2019,2026-06-03T00:03:04-07:00
2,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.3,409693,2019,2026-06-03T00:03:04-07:00
3,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.7,11300,2026,2026-06-03T00:03:04-07:00
4,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.2,25075,2026,2026-06-03T00:03:04-07:00
5,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,291687,2022,2026-06-03T00:03:04-07:00
6,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.8,34566,2026,2026-06-03T00:03:04-07:00
7,Закулисье,The Backrooms,https://www.kinopoisk.ru/series/5129650/,7.6,3724,2022,2026-06-03T00:03:04-07:00
8,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1532114,2011,2026-06-03T00:03:04-07:00
9,Бороуз,The Boroughs,https://www.kinopoisk.ru/series/7385223/,7.2,4793,2026,2026-06-03T00:03:04-07:00
10,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,233566,2023,2026-06-03T00:03:04-07:00
11,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.7,3961,2026,2026-06-03T00:03:04-07:00
12,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,80495,2016,2026-06-03T00:03:04-07:00
13,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.9,34605,2026,2026-06-03T00:03:04-07:00
14,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,300846,1999,2026-06-03T00:03:04-07:00
15,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,814910,2008,2026-06-03T00:03:04-07:00
16,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,953075,2013,2026-06-03T00:03:04-07:00
17,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,393003,2006,2026-06-03T00:03:04-07:00
18,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1063212,2020,2026-06-03T00:03:04-07:00
19,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.8,2003,2026,2026-06-03T00:03:04-07:00
20,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,949645,2013,2026-06-03T00:03:04-07:00
21,Далёкий город,Uzak Sehir,https://www.kinopoisk.ru/series/6553560/,8.4,165513,2024,2026-06-03T00:03:04-07:00
22,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,839252,2016,2026-06-03T00:03:04-07:00
23,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,411557,2022,2026-06-03T00:03:04-07:00
24,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,392117,2011,2026-06-03T00:03:04-07:00
25,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,157633,2025,2026-06-03T00:03:04-07:00
26,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,703106,2015,2026-06-03T00:03:04-07:00
27,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,132005,2023,2026-06-03T00:03:04-07:00
28,Заложник,,https://www.kinopoisk.ru/series/11696714/,7.6,196823,2026,2026-06-03T00:03:04-07:00
29,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,187427,2018,2026-06-03T00:03:04-07:00
30,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,633743,2010,2026-06-03T00:03:04-07:00
31,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,799864,2022,2026-06-03T00:03:04-07:00
32,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,52393,2025,2026-06-03T00:03:04-07:00
33,Военный повар становится легендой,Chwisabyeong jeonseoli doeda,https://www.kinopoisk.ru/series/8425589/,,0,2026,2026-06-03T00:03:04-07:00
34,Эйфория,Euphorie,https://www.kinopoisk.ru/series/5230038/,,0,2025,2026-06-03T00:03:04-07:00
35,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,636308,2005,2026-06-03T00:03:04-07:00
36,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,556301,2014,2026-06-03T00:03:04-07:00
37,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,313305,2025,2026-06-03T00:03:04-07:00
38,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,276374,2018,2026-06-03T00:03:04-07:00
39,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.6,3315,2026,2026-06-03T00:03:04-07:00
40,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,225532,2015,2026-06-03T00:03:04-07:00
41,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.2,106398,2026,2026-06-03T00:03:04-07:00
42,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,241301,2017,2026-06-03T00:03:04-07:00
43,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,356092,1998,2026-06-03T00:03:04-07:00
44,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,,0,2026,2026-06-03T00:03:04-07:00
45,Бесстыжие,Shameless,https://www.kinopoisk.ru/series/571335/,8.6,676550,2011,2026-06-03T00:03:04-07:00
46,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,128167,2023,2026-06-03T00:03:04-07:00
47,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,538565,2017,2026-06-03T00:03:04-07:00
48,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,411766,2004,2026-06-03T00:03:04-07:00
49,Том и Джерри,Tom and Jerry,https://www.kinopoisk.ru/series/1372775/,8.9,22505,1940,2026-06-03T00:03:04-07:00
50,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.8,806467,2019,2026-06-03T00:03:04-07:00
