rank,title_ru,title,url,score,votes,release_year,scraped_at
41,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,53688,2025,2026-06-20T00:03:03-07:00
42,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,278321,2018,2026-06-20T00:03:03-07:00
43,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,638910,2005,2026-06-20T00:03:03-07:00
44,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,227193,2015,2026-06-20T00:03:03-07:00
45,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,133340,2023,2026-06-20T00:03:03-07:00
46,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,543776,2017,2026-06-20T00:03:03-07:00
47,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,414237,2004,2026-06-20T00:03:03-07:00
48,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.6,5712,2026,2026-06-20T00:03:03-07:00
49,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,132574,2023,2026-06-20T00:03:03-07:00
50,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,358545,1998,2026-06-20T00:03:03-07:00
