rank,title_ru,title,url,score,votes,release_year,scraped_at
23,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,46422,2026,2026-07-14T00:03:03-07:00
24,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,248411,2026,2026-07-14T00:03:03-07:00
25,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,408303,2011,2026-07-14T00:03:03-07:00
26,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,641702,2010,2026-07-14T00:03:03-07:00
27,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,285468,2023,2026-07-14T00:03:03-07:00
28,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,112685,2026,2026-07-14T00:03:03-07:00
29,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.7,55698,2026,2026-07-14T00:03:03-07:00
30,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,96917,2016,2026-07-14T00:03:03-07:00
31,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,280889,2018,2026-07-14T00:03:03-07:00
32,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,849661,2016,2026-07-14T00:03:03-07:00
33,Табакошка,Yani Neko,https://www.kinopoisk.ru/series/13136552/,,0,2026,2026-07-14T00:03:03-07:00
34,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,27930,2026,2026-07-14T00:03:03-07:00
35,По правде говоря,Truth Be Told,https://www.kinopoisk.ru/series/1140088/,6.7,5370,2019,2026-07-14T00:03:03-07:00
36,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,,0,2026,2026-07-14T00:03:03-07:00
37,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,,0,2026,2026-07-14T00:03:03-07:00
38,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,715438,2015,2026-07-14T00:03:03-07:00
39,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,55393,2025,2026-07-14T00:03:03-07:00
40,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.4,10789,2026,2026-07-14T00:03:03-07:00
41,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,561363,2014,2026-07-14T00:03:03-07:00
42,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,642764,2005,2026-07-14T00:03:03-07:00
43,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,229439,2015,2026-07-14T00:03:03-07:00
44,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,417928,2004,2026-07-14T00:03:03-07:00
45,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,138899,2023,2026-07-14T00:03:03-07:00
46,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,245341,2017,2026-07-14T00:03:03-07:00
47,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,550138,2017,2026-07-14T00:03:03-07:00
48,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,362241,1998,2026-07-14T00:03:03-07:00
49,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,325777,2025,2026-07-14T00:03:03-07:00
50,Зимородок,Yalı Çapkını,https://www.kinopoisk.ru/series/5106881/,8.0,317132,2022,2026-07-14T00:03:03-07:00
