rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.9,94534,2024,2026-09-20T00:03:03-07:00
2,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,173495,2025,2026-09-20T00:03:03-07:00
3,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1654824,2011,2026-09-20T00:03:03-07:00
4,Монстры,Monster,https://www.kinopoisk.ru/series/1435087/,7.4,100881,2022,2026-09-20T00:03:03-07:00
5,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,1009818,2013,2026-09-20T00:03:03-07:00
6,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,441951,2022,2026-09-20T00:03:03-07:00
7,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,203882,2008,2026-09-20T00:03:03-07:00
8,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,762659,2015,2026-09-20T00:03:03-07:00
9,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,171537,2023,2026-09-20T00:03:03-07:00
10,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,35725,2026,2026-09-20T00:03:03-07:00
11,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,245254,2018,2026-09-20T00:03:03-07:00
12,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.3,208428,2021,2026-09-20T00:03:03-07:00
13,Фонари,Lanterns,https://www.kinopoisk.ru/series/5253825/,7.6,5128,2026,2026-09-20T00:03:03-07:00
14,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,336735,1999,2026-09-20T00:03:03-07:00
15,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,1076630,2013,2026-09-20T00:03:03-07:00
16,Джек Ричер,Reacher,https://www.kinopoisk.ru/series/1209839/,7.4,66461,2022,2026-09-20T00:03:03-07:00
17,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,472225,2019,2026-09-20T00:03:03-07:00
18,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,906533,2022,2026-09-20T00:03:03-07:00
19,Тёмная материя,Dark Matter,https://www.kinopoisk.ru/series/5024113/,7.7,69538,2024,2026-09-20T00:03:03-07:00
20,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,861939,2008,2026-09-20T00:03:03-07:00
21,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,434252,2006,2026-09-20T00:03:03-07:00
22,Третий лишний,Ted,https://www.kinopoisk.ru/series/4475348/,7.5,13165,2024,2026-09-20T00:03:03-07:00
23,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,456657,2011,2026-09-20T00:03:03-07:00
24,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,511049,2019,2026-09-20T00:03:03-07:00
25,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,865676,2016,2026-09-20T00:03:03-07:00
26,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,671162,2010,2026-09-20T00:03:03-07:00
27,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,572398,2014,2026-09-20T00:03:03-07:00
28,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,147673,2020,2026-09-20T00:03:03-07:00
29,Медленные лошади,Slow Horses,https://www.kinopoisk.ru/series/1331649/,7.9,44084,2022,2026-09-20T00:03:03-07:00
