rank,title,url,score,votes,release_year,scraped_at
1,Monster,https://www.imdb.com/title/tt13207736/,7.7,228999,2022,2026-09-23T00:03:03-07:00
2,Neagley,https://www.imdb.com/title/tt33539520/,7.8,9334,2026,2026-09-23T00:03:03-07:00
3,The Gentlemen,https://www.imdb.com/title/tt13210838/,8.1,198739,2024,2026-09-23T00:03:03-07:00
4,Lanterns,https://www.imdb.com/title/tt26545992/,7.8,39566,2026,2026-09-23T00:03:03-07:00
5,Reacher,https://www.imdb.com/title/tt9288030/,8.0,317231,2022,2026-09-23T00:03:03-07:00
6,MobLand,https://www.imdb.com/title/tt31510819/,8.3,126247,2025,2026-09-23T00:03:03-07:00
7,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.1,82641,2026,2026-09-23T00:03:03-07:00
8,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,157810,2022,2026-09-23T00:03:03-07:00
9,Lioness,https://www.imdb.com/title/tt13111078/,7.8,100013,2023,2026-09-23T00:03:03-07:00
10,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,467208,2020,2026-09-23T00:03:03-07:00
11,Silo,https://www.imdb.com/title/tt14688458/,8.1,243107,2023,2026-09-23T00:03:03-07:00
12,Crew Girl,https://www.imdb.com/title/tt38218082/,6.6,2882,2026,2026-09-23T00:03:03-07:00
13,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,251175,2008,2026-09-23T00:03:03-07:00
14,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2664856,2011,2026-09-23T00:03:03-07:00
15,Furious,https://www.imdb.com/title/tt36303968/,7.8,25891,2026,2026-09-23T00:03:03-07:00
16,Last Seen,https://www.imdb.com/title/tt6037988/,7.4,1289,2026,2026-09-23T00:03:03-07:00
17,The Perfect Lie,https://www.imdb.com/title/tt37439410/,6.6,1965,2026,2026-09-23T00:03:03-07:00
18,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2679961,2008,2026-09-23T00:03:03-07:00
19,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,171615,2025,2026-09-23T00:03:03-07:00
20,Dark Matter,https://www.imdb.com/title/tt19231492/,7.6,80586,2024,2026-09-23T00:03:03-07:00
21,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,114706,2022,2026-09-23T00:03:03-07:00
22,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,79673,2022,2026-09-23T00:03:03-07:00
23,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,597510,1999,2026-09-23T00:03:03-07:00
24,Stuart Fails to Save the Universe,https://www.imdb.com/title/tt27497393/,7.1,9919,2026,2026-09-23T00:03:03-07:00
25,American Horror Story,https://www.imdb.com/title/tt1844624/,7.9,365191,2011,2026-09-23T00:03:03-07:00
26,The Diplomat,https://www.imdb.com/title/tt17491088/,8.0,101092,2023,2026-09-23T00:03:03-07:00
27,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.2,570712,2022,2026-09-23T00:03:03-07:00
28,Fauda,https://www.imdb.com/title/tt4565380/,8.3,46014,2015,2026-09-23T00:03:03-07:00
29,The Scandal,https://www.imdb.com/title/tt36347588/,6.1,675,2026,2026-09-23T00:03:03-07:00
30,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,95219,2016,2026-09-23T00:03:03-07:00
31,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,176136,2025,2026-09-23T00:03:03-07:00
32,The Beast in Me,https://www.imdb.com/title/tt31974367/,7.4,80538,2025,2026-09-23T00:03:03-07:00
33,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,136010,2018,2026-09-23T00:03:03-07:00
34,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,548678,2005,2026-09-23T00:03:03-07:00
35,The Shards,https://www.imdb.com/title/tt27543562/,6.0,6302,2026,2026-09-23T00:03:03-07:00
36,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,748502,2013,2026-09-23T00:03:03-07:00
37,City of Blood,https://www.imdb.com/title/tt32642114/,4.6,416,2026,2026-09-23T00:03:03-07:00
38,R.J. Decker,https://www.imdb.com/title/tt37063558/,7.1,5221,2026,2026-09-23T00:03:03-07:00
39,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1215049,2010,2026-09-23T00:03:03-07:00
40,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,605739,2001,2026-09-23T00:03:03-07:00
41,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,865413,2015,2026-09-23T00:03:03-07:00
42,Ludwig,https://www.imdb.com/title/tt27846061/,8.1,25507,2024,2026-09-23T00:03:03-07:00
43,True Detective,https://www.imdb.com/title/tt2356777/,8.8,771481,2014,2026-09-23T00:03:03-07:00
44,The Office,https://www.imdb.com/title/tt0386676/,9.0,851316,2005,2026-09-23T00:03:03-07:00
45,South Park,https://www.imdb.com/title/tt0121955/,8.7,448835,1997,2026-09-23T00:03:03-07:00
46,Sterling Point,https://www.imdb.com/title/tt35618070/,7.4,16342,2026,2026-09-23T00:03:03-07:00
47,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,713291,2013,2026-09-23T00:03:03-07:00
48,It's Always Sunny in Philadelphia,https://www.imdb.com/title/tt0472954/,8.8,285364,2005,2026-09-23T00:03:03-07:00
49,Severance,https://www.imdb.com/title/tt11280740/,8.6,407674,2022,2026-09-23T00:03:03-07:00
50,Forever Home,https://www.imdb.com/title/tt39319550/,6.2,198,2026,2026-09-23T00:03:03-07:00
51,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,243245,2005,2026-09-23T00:03:03-07:00
52,The Lizzie Borden Chronicles,https://www.imdb.com/title/tt4145760/,6.9,4836,2015,2026-09-23T00:03:03-07:00
53,Adults,https://www.imdb.com/title/tt33049767/,7.7,12745,2025,2026-09-23T00:03:03-07:00
54,Paradise,https://www.imdb.com/title/tt27444205/,7.9,90370,2025,2026-09-23T00:03:03-07:00
