rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,432625,2019,2026-07-11T00:03:01-07:00
2,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,825074,2022,2026-07-11T00:03:01-07:00
3,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.1,81803,2021,2026-07-11T00:03:01-07:00
4,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,312242,2022,2026-07-11T00:03:01-07:00
5,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,136908,2023,2026-07-11T00:03:01-07:00
6,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,13307,2026,2026-07-11T00:03:01-07:00
7,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1555033,2011,2026-07-11T00:03:01-07:00
8,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,202715,2018,2026-07-11T00:03:01-07:00
9,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,,0,2026,2026-07-11T00:03:01-07:00
10,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,7.6,7190,2026,2026-07-11T00:03:01-07:00
11,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,18108,2026,2026-07-11T00:03:01-07:00
12,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,491621,2019,2026-07-11T00:03:01-07:00
13,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,957926,2013,2026-07-11T00:03:01-07:00
14,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,18940,2026,2026-07-11T00:03:01-07:00
15,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,162099,2025,2026-07-11T00:03:01-07:00
16,Табакошка,Yani Neko,https://www.kinopoisk.ru/series/13136552/,,0,2026,2026-07-11T00:03:01-07:00
17,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,966429,2013,2026-07-11T00:03:01-07:00
18,Чемпионат мира по футболу 2026,2026 FIFA World Cup,https://www.kinopoisk.ru/series/12844456/,,0,2026,2026-07-11T00:03:01-07:00
19,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,823338,2008,2026-07-11T00:03:01-07:00
20,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,45602,2026,2026-07-11T00:03:01-07:00
21,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,308476,1999,2026-07-11T00:03:01-07:00
22,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,402901,2006,2026-07-11T00:03:01-07:00
