rank,title,url,score,votes,release_year,scraped_at
1,The Gentlemen,https://www.imdb.com/title/tt13210838/,8.0,196604,2024,2026-09-20T00:03:03-07:00
2,Silo,https://www.imdb.com/title/tt14688458/,8.1,242058,2023,2026-09-20T00:03:03-07:00
3,Lanterns,https://www.imdb.com/title/tt26545992/,7.8,36534,2026,2026-09-20T00:03:03-07:00
4,Reacher,https://www.imdb.com/title/tt9288030/,8.0,315756,2022,2026-09-20T00:03:03-07:00
5,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,114434,2022,2026-09-20T00:03:03-07:00
6,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,466397,2020,2026-09-20T00:03:03-07:00
7,Lioness,https://www.imdb.com/title/tt13111078/,7.8,98719,2023,2026-09-20T00:03:03-07:00
8,Furious,https://www.imdb.com/title/tt36303968/,7.9,24814,2026,2026-09-20T00:03:03-07:00
9,Crew Girl,https://www.imdb.com/title/tt38218082/,6.6,2350,2026,2026-09-20T00:03:03-07:00
10,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,250379,2008,2026-09-20T00:03:03-07:00
11,Last Seen,https://www.imdb.com/title/tt6037988/,7.4,1105,2026,2026-09-20T00:03:03-07:00
12,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2663551,2011,2026-09-20T00:03:03-07:00
13,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,157030,2022,2026-09-20T00:03:03-07:00
14,MobLand,https://www.imdb.com/title/tt31510819/,8.3,125222,2025,2026-09-20T00:03:03-07:00
15,Dark Matter,https://www.imdb.com/title/tt19231492/,7.6,80218,2024,2026-09-20T00:03:03-07:00
16,Below,https://www.imdb.com/title/tt35934755/,7.6,122,2026,2026-09-20T00:03:03-07:00
17,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,79471,2022,2026-09-20T00:03:03-07:00
18,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,94726,2016,2026-09-20T00:03:03-07:00
19,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.1,80295,2026,2026-09-20T00:03:03-07:00
20,The Shards,https://www.imdb.com/title/tt27543562/,6.0,6025,2026,2026-09-20T00:03:03-07:00
21,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2678234,2008,2026-09-20T00:03:03-07:00
22,Fauda,https://www.imdb.com/title/tt4565380/,8.3,45685,2015,2026-09-20T00:03:03-07:00
23,The Perfect Lie,https://www.imdb.com/title/tt37439410/,6.6,1538,2026,2026-09-20T00:03:03-07:00
24,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,570144,2022,2026-09-20T00:03:03-07:00
25,Chad Powers,https://www.imdb.com/title/tt31449991/,7.6,18185,2025,2026-09-20T00:03:03-07:00
26,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,596924,1999,2026-09-20T00:03:03-07:00
27,Ludwig,https://www.imdb.com/title/tt27846061/,8.1,25325,2024,2026-09-20T00:03:03-07:00
28,American Horror Story,https://www.imdb.com/title/tt1844624/,7.9,365013,2011,2026-09-20T00:03:03-07:00
29,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,135811,2018,2026-09-20T00:03:03-07:00
30,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,170916,2025,2026-09-20T00:03:03-07:00
31,Stuart Fails to Save the Universe,https://www.imdb.com/title/tt27497393/,7.1,9592,2026,2026-09-20T00:03:03-07:00
32,Adults,https://www.imdb.com/title/tt33049767/,7.7,12482,2025,2026-09-20T00:03:03-07:00
33,Sterling Point,https://www.imdb.com/title/tt35618070/,7.4,15944,2026,2026-09-20T00:03:03-07:00
34,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,605208,2001,2026-09-20T00:03:03-07:00
35,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,548359,2005,2026-09-20T00:03:03-07:00
36,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1214495,2010,2026-09-20T00:03:03-07:00
37,The Paper,https://www.imdb.com/title/tt32159809/,6.9,15265,2025,2026-09-20T00:03:03-07:00
38,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,747742,2013,2026-09-20T00:03:03-07:00
39,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,712884,2013,2026-09-20T00:03:03-07:00
40,True Detective,https://www.imdb.com/title/tt2356777/,8.8,770922,2014,2026-09-20T00:03:03-07:00
41,The Pendragon Cycle: Rise of the Merlin,https://www.imdb.com/title/tt23734948/,6.2,5134,2026,2026-09-20T00:03:03-07:00
42,Harry Potter,https://www.imdb.com/title/tt13918446/,,0,2026,2026-09-20T00:03:03-07:00
